time,rcv,life_time,life_time_global,run_time_vec,run_time,cpu_usage_vec,cpu_usage,snd,queued,active,time_activated
3,4,74,77,"[8, 14, 9, 20, 17, 19, 7, 19, 15, 23, 15, 7, 24, 10, 13, 5, 6, 18, 20, 24]",17,"[4, 2, 2, 3, 2, 2, 3, 2, 4, 3, 4, 4, 3, 4, 2, 4, 1, 3, 3, 3]",2,-1,False,False,
3,13,55,58,"[13, 7, 15, 2, 12, 8, 18, 11, 4, 17, 23, 23, 6, 4, 6, 21, 1, 20, 24, 17]",4,"[2, 4, 2, 1, 3, 2, 2, 1, 3, 3, 4, 4, 4, 1, 2, 4, 3, 3, 2, 4]",1,-1,False,False,
3,15,66,69,"[8, 14, 11, 7, 19, 5, 7, 13, 2, 24, 4, 18, 14, 8, 16, 8, 9, 10, 9, 23]",8,"[4, 3, 3, 3, 3, 3, 3, 2, 3, 4, 4, 1, 2, 3, 4, 3, 1, 1, 1, 1]",3,-1,False,False,
3,19,54,57,"[4, 22, 21, 6, 1, 9, 18, 11, 21, 8, 7, 1, 2, 10, 9, 2, 22, 15, 13, 19]",19,"[4, 2, 3, 3, 3, 3, 4, 3, 3, 4, 2, 4, 1, 1, 1, 1, 3, 1, 3, 3]",3,-1,False,False,
4,6,90,94,"[23, 4, 16, 13, 8, 7, 5, 2, 13, 6, 10, 4, 14, 6, 20, 10, 21, 8, 7, 22]",5,"[2, 4, 1, 1, 1, 1, 4, 2, 3, 4, 3, 4, 4, 1, 1, 3, 3, 4, 1, 4]",4,-1,False,False,
4,8,95,99,"[15, 14, 12, 19, 21, 24, 19, 7, 20, 6, 10, 18, 13, 14, 17, 17, 12, 2, 11, 1]",20,"[4, 1, 4, 2, 4, 3, 4, 1, 1, 1, 1, 1, 1, 1, 1, 4, 2, 1, 4, 1]",1,-1,False,False,
4,11,93,97,"[13, 20, 12, 8, 21, 12, 10, 9, 12, 10, 13, 11, 24, 6, 16, 20, 2, 5, 7, 2]",11,"[2, 4, 3, 1, 3, 4, 4, 3, 4, 1, 3, 3, 1, 1, 1, 1, 2, 2, 1, 3]",3,-1,False,False,
5,3,59,64,"[17, 2, 20, 19, 15, 12, 7, 4, 9, 6, 10, 4, 23, 15, 12, 5, 15, 12, 7, 5]",19,"[4, 4, 1, 2, 2, 3, 1, 4, 2, 4, 1, 2, 1, 4, 3, 3, 4, 4, 4, 4]",2,-1,False,False,
5,4,75,80,"[24, 12, 21, 12, 3, 1, 11, 5, 16, 4, 10, 7, 20, 6, 23, 24, 2, 19, 17, 21]",3,"[3, 3, 2, 3, 2, 4, 2, 2, 4, 4, 4, 4, 4, 4, 3, 1, 3, 1, 3, 1]",2,-1,False,False,
5,7,84,89,"[21, 17, 1, 21, 12, 11, 19, 23, 2, 16, 24, 10, 11, 16, 5, 16, 6, 8, 6, 21]",23,"[2, 1, 1, 2, 3, 1, 4, 3, 3, 3, 1, 2, 1, 3, 1, 3, 3, 2, 4, 2]",3,-1,False,False,
5,10,97,102,"[11, 16, 13, 16, 22, 17, 14, 22, 7, 22, 19, 24, 19, 8, 11, 23, 10, 5, 13, 15]",19,"[4, 2, 2, 4, 1, 1, 4, 2, 1, 2, 1, 2, 3, 4, 4, 2, 4, 2, 4, 3]",1,-1,False,False,
5,15,94,99,"[16, 1, 18, 10, 9, 22, 13, 5, 12, 22, 10, 6, 1, 12, 8, 8, 4, 1, 9, 2]",8,"[2, 1, 2, 2, 2, 3, 2, 3, 3, 3, 3, 1, 2, 2, 4, 3, 4, 3, 3, 1]",3,-1,False,False,
5,19,84,89,"[19, 13, 22, 13, 16, 1, 16, 21, 1, 2, 22, 1, 1, 3, 6, 2, 9, 8, 15, 5]",5,"[3, 1, 2, 3, 1, 2, 1, 1, 2, 4, 2, 2, 2, 1, 4, 3, 4, 1, 4, 3]",3,-1,False,False,
6,1,90,96,"[12, 21, 21, 21, 11, 7, 19, 4, 12, 4, 18, 5, 23, 7, 1, 12, 22, 17, 6, 20]",21,"[2, 2, 1, 3, 3, 1, 3, 1, 2, 4, 4, 2, 4, 2, 3, 4, 4, 1, 2, 3]",2,-1,False,False,
6,8,58,64,"[1, 6, 16, 23, 7, 17, 12, 17, 16, 8, 14, 24, 11, 19, 1, 14, 4, 7, 15, 12]",16,"[1, 4, 2, 4, 2, 4, 4, 2, 1, 1, 4, 4, 1, 1, 2, 1, 3, 3, 3, 1]",1,-1,False,False,
6,13,59,65,"[6, 11, 2, 19, 21, 3, 10, 15, 11, 8, 4, 13, 9, 4, 3, 22, 22, 20, 11, 4]",4,"[2, 3, 4, 4, 2, 1, 3, 3, 3, 1, 1, 3, 1, 3, 3, 4, 4, 3, 3, 3]",3,-1,False,False,
6,15,64,70,"[6, 5, 16, 19, 14, 15, 20, 9, 6, 21, 24, 16, 20, 17, 1, 22, 6, 15, 1, 13]",22,"[2, 2, 1, 4, 3, 4, 2, 2, 2, 2, 3, 4, 3, 3, 2, 3, 2, 1, 4, 2]",3,-1,False,False,
7,4,72,79,"[15, 14, 5, 9, 11, 20, 21, 19, 4, 22, 18, 22, 20, 13, 8, 10, 16, 23, 7, 13]",11,"[2, 1, 2, 1, 2, 1, 4, 2, 2, 2, 2, 4, 2, 4, 3, 3, 3, 2, 4, 3]",2,-1,False,False,
7,7,60,67,"[1, 13, 23, 24, 8, 15, 23, 9, 19, 13, 7, 23, 13, 10, 6, 22, 5, 11, 19, 12]",9,"[3, 3, 4, 4, 4, 2, 2, 1, 4, 3, 2, 2, 2, 2, 2, 4, 2, 2, 3, 1]",1,-1,False,False,
7,10,65,72,"[7, 23, 9, 16, 4, 19, 20, 23, 5, 18, 18, 6, 8, 19, 24, 14, 15, 6, 23, 22]",18,"[4, 4, 1, 4, 1, 4, 2, 2, 2, 2, 1, 1, 1, 1, 2, 1, 2, 3, 3, 3]",1,-1,False,False,
7,17,52,59,"[4, 23, 5, 2, 22, 21, 8, 3, 16, 20, 21, 21, 15, 8, 22, 14, 22, 6, 23, 1]",6,"[1, 4, 2, 3, 1, 3, 3, 4, 2, 1, 1, 3, 2, 2, 1, 3, 4, 2, 2, 4]",2,-1,False,False,
7,19,55,62,"[13, 9, 19, 13, 10, 2, 13, 10, 16, 16, 16, 20, 17, 3, 15, 19, 16, 13, 1, 19]",19,"[1, 2, 1, 3, 3, 3, 3, 3, 4, 2, 1, 1, 3, 3, 4, 4, 4, 1, 4, 1]",1,-1,False,False,
8,2,63,71,"[14, 13, 20, 18, 13, 20, 15, 22, 15, 8, 19, 6, 22, 1, 6, 4, 11, 9, 8, 1]",20,"[3, 4, 1, 1, 3, 1, 1, 4, 1, 3, 3, 2, 4, 1, 1, 3, 1, 4, 1, 3]",1,-1,False,False,
8,3,67,75,"[11, 3, 19, 16, 14, 23, 3, 11, 21, 15, 14, 9, 15, 18, 12, 17, 5, 16, 1, 16]",16,"[1, 3, 4, 1, 3, 1, 3, 4, 4, 2, 3, 2, 2, 3, 4, 4, 4, 2, 3, 3]",1,-1,False,False,
8,11,66,74,"[22, 23, 22, 18, 1, 11, 18, 6, 24, 15, 8, 21, 5, 5, 9, 13, 19, 24, 7, 20]",21,"[1, 2, 2, 3, 3, 3, 1, 3, 4, 3, 4, 4, 3, 1, 1, 3, 2, 2, 4, 1]",4,-1,False,False,
9,1,99,108,"[17, 3, 8, 22, 8, 5, 9, 8, 23, 13, 10, 24, 22, 3, 22, 18, 23, 24, 10, 19]",3,"[1, 4, 4, 4, 2, 3, 2, 1, 4, 2, 1, 1, 3, 2, 1, 3, 4, 1, 4, 2]",4,-1,False,False,
9,6,55,64,"[24, 4, 21, 23, 16, 3, 17, 7, 17, 22, 9, 1, 18, 7, 23, 22, 3, 16, 9, 11]",17,"[1, 3, 3, 3, 1, 1, 4, 1, 4, 2, 1, 4, 4, 1, 2, 3, 2, 3, 1, 4]",4,-1,False,False,
9,7,96,105,"[1, 8, 22, 19, 14, 13, 13, 22, 10, 23, 5, 6, 11, 19, 20, 17, 3, 7, 18, 4]",22,"[4, 1, 3, 1, 4, 1, 1, 2, 3, 2, 4, 4, 3, 2, 3, 2, 2, 4, 4, 3]",2,-1,False,False,
9,15,52,61,"[24, 24, 23, 12, 23, 7, 21, 2, 23, 1, 9, 17, 20, 1, 6, 21, 14, 22, 3, 20]",21,"[3, 4, 4, 2, 4, 2, 3, 4, 1, 1, 1, 3, 1, 2, 1, 4, 1, 2, 2, 2]",4,-1,False,False,
10,2,76,86,"[11, 13, 12, 12, 9, 14, 22, 17, 10, 13, 10, 14, 9, 14, 11, 20, 5, 22, 11, 11]",12,"[4, 3, 4, 4, 1, 1, 4, 1, 2, 3, 3, 4, 4, 1, 4, 3, 3, 3, 2, 2]",4,-1,False,False,
10,3,59,69,"[18, 20, 10, 1, 14, 16, 17, 20, 19, 6, 20, 19, 9, 8, 4, 18, 3, 3, 17, 18]",1,"[2, 1, 3, 3, 2, 3, 2, 1, 4, 3, 1, 1, 1, 2, 3, 3, 2, 3, 4, 3]",3,-1,False,False,
10,4,89,99,"[19, 12, 14, 13, 2, 12, 6, 10, 18, 9, 12, 8, 4, 1, 9, 20, 13, 13, 18, 3]",2,"[4, 4, 1, 2, 2, 4, 4, 4, 4, 2, 1, 4, 2, 2, 3, 2, 1, 1, 2, 4]",2,-1,False,False,
10,8,67,77,"[8, 20, 20, 5, 13, 14, 9, 7, 2, 10, 15, 15, 17, 2, 14, 4, 4, 5, 14, 2]",2,"[1, 4, 2, 2, 3, 2, 4, 1, 4, 3, 1, 4, 3, 3, 2, 1, 3, 2, 1, 2]",4,-1,False,False,
10,11,69,79,"[14, 2, 10, 22, 1, 14, 11, 2, 15, 21, 17, 1, 2, 18, 18, 13, 4, 1, 3, 18]",1,"[1, 4, 2, 2, 4, 2, 2, 3, 2, 3, 3, 3, 3, 1, 1, 2, 4, 3, 2, 4]",3,-1,False,False,
10,13,63,73,"[10, 24, 15, 16, 17, 4, 11, 12, 3, 19, 21, 19, 8, 23, 24, 18, 20, 8, 13, 1]",23,"[1, 2, 2, 2, 3, 2, 2, 4, 1, 1, 4, 4, 1, 1, 2, 3, 1, 4, 1, 2]",1,-1,False,False,
10,19,65,75,"[1, 7, 12, 21, 17, 19, 17, 11, 13, 19, 6, 8, 13, 22, 19, 18, 9, 2, 1, 11]",11,"[3, 4, 4, 3, 2, 1, 3, 2, 2, 4, 2, 2, 4, 2, 1, 4, 2, 4, 3, 2]",2,-1,False,False,
11,4,92,103,"[11, 9, 4, 16, 11, 9, 2, 22, 11, 5, 10, 22, 17, 1, 23, 23, 17, 6, 7, 21]",11,"[1, 1, 3, 3, 2, 1, 2, 2, 1, 4, 1, 2, 4, 4, 3, 4, 1, 4, 2, 2]",2,-1,False,False,
11,8,90,101,"[6, 2, 11, 10, 18, 10, 23, 16, 22, 20, 17, 6, 22, 14, 10, 14, 23, 16, 19, 15]",22,"[4, 3, 1, 4, 2, 3, 3, 1, 4, 2, 3, 3, 3, 4, 3, 4, 4, 2, 4, 1]",4,-1,False,False,
11,10,77,88,"[18, 9, 7, 20, 8, 5, 11, 3, 24, 12, 18, 14, 10, 20, 23, 8, 20, 20, 5, 9]",18,"[1, 3, 3, 4, 1, 2, 3, 3, 2, 4, 3, 2, 4, 3, 2, 3, 3, 3, 4, 1]",3,-1,False,False,
11,11,83,94,"[14, 21, 19, 2, 5, 15, 18, 17, 18, 2, 24, 19, 20, 10, 13, 12, 2, 24, 5, 14]",19,"[2, 1, 2, 1, 4, 1, 3, 3, 4, 3, 3, 4, 3, 1, 1, 3, 4, 4, 1, 1]",4,-1,False,False,
11,17,70,81,"[22, 13, 17, 5, 14, 5, 18, 2, 1, 23, 9, 7, 23, 9, 2, 4, 22, 7, 9, 6]",7,"[3, 1, 1, 2, 1, 2, 1, 1, 1, 2, 4, 2, 2, 3, 4, 3, 2, 1, 1, 3]",1,-1,False,False,
12,1,85,97,"[8, 11, 6, 21, 18, 22, 23, 17, 16, 2, 19, 4, 13, 24, 24, 7, 1, 19, 10, 5]",11,"[3, 3, 4, 2, 3, 1, 4, 4, 2, 4, 3, 2, 4, 1, 4, 2, 4, 1, 4, 1]",3,-1,False,False,
12,7,90,102,"[7, 7, 21, 8, 13, 2, 20, 15, 8, 10, 15, 2, 21, 13, 5, 17, 13, 10, 3, 20]",15,"[2, 4, 4, 1, 2, 1, 1, 2, 1, 2, 4, 1, 1, 3, 2, 4, 1, 3, 3, 3]",2,-1,False,False,
12,8,50,62,"[4, 8, 24, 21, 11, 16, 19, 24, 7, 5, 6, 8, 21, 13, 10, 14, 14, 4, 11, 24]",7,"[2, 1, 1, 1, 3, 1, 4, 3, 4, 1, 2, 2, 4, 3, 4, 3, 3, 4, 1, 4]",4,-1,False,False,
13,2,83,96,"[16, 10, 10, 22, 6, 21, 12, 23, 14, 9, 10, 18, 19, 18, 9, 9, 10, 18, 12, 20]",10,"[3, 3, 1, 1, 3, 1, 1, 4, 4, 4, 1, 2, 3, 1, 3, 1, 1, 2, 4, 2]",1,-1,False,False,
13,8,51,64,"[11, 16, 10, 3, 17, 19, 4, 22, 2, 6, 5, 16, 20, 7, 12, 16, 5, 23, 4, 1]",2,"[3, 3, 4, 2, 4, 3, 2, 4, 4, 2, 3, 1, 3, 2, 3, 1, 2, 2, 3, 2]",4,-1,False,False,
13,13,55,68,"[11, 22, 1, 12, 17, 6, 8, 7, 1, 4, 7, 21, 11, 18, 10, 20, 13, 16, 18, 17]",18,"[1, 2, 3, 1, 2, 3, 2, 3, 1, 2, 1, 3, 1, 3, 1, 3, 3, 3, 2, 2]",3,-1,False,False,
13,15,86,99,"[5, 9, 10, 1, 24, 7, 18, 10, 18, 14, 13, 22, 1, 18, 24, 21, 11, 23, 7, 5]",21,"[4, 4, 1, 1, 1, 2, 3, 2, 1, 2, 2, 1, 4, 4, 3, 2, 2, 2, 3, 2]",2,-1,False,False,
14,1,68,82,"[9, 10, 2, 19, 8, 18, 24, 14, 6, 17, 21, 6, 11, 17, 20, 22, 3, 12, 14, 1]",10,"[2, 3, 2, 3, 3, 4, 1, 3, 2, 2, 1, 4, 3, 1, 3, 2, 3, 3, 4, 3]",3,-1,False,False,
14,17,70,84,"[17, 19, 23, 20, 4, 5, 4, 15, 11, 21, 1, 20, 23, 12, 6, 6, 19, 17, 16, 19]",17,"[1, 1, 2, 3, 1, 1, 3, 1, 1, 1, 2, 3, 3, 1, 4, 3, 1, 1, 1, 1]",1,-1,False,False,
14,19,79,93,"[9, 2, 16, 14, 1, 2, 18, 12, 4, 11, 5, 13, 10, 4, 16, 3, 4, 22, 15, 1]",1,"[4, 1, 4, 2, 1, 2, 2, 4, 4, 1, 4, 1, 4, 2, 1, 2, 4, 4, 3, 2]",2,-1,False,False,
15,3,89,104,"[6, 15, 18, 23, 2, 21, 21, 19, 6, 4, 13, 24, 11, 15, 24, 1, 4, 12, 3, 20]",23,"[4, 4, 2, 2, 1, 3, 4, 1, 3, 2, 2, 3, 2, 4, 3, 2, 4, 2, 1, 2]",2,-1,False,False,
15,6,98,113,"[16, 17, 4, 17, 23, 15, 4, 8, 19, 9, 15, 20, 4, 13, 16, 12, 17, 23, 9, 21]",4,"[4, 2, 4, 4, 3, 2, 3, 3, 3, 3, 1, 4, 4, 2, 4, 1, 2, 3, 4, 2]",3,-1,False,False,
15,7,59,74,"[3, 8, 16, 4, 4, 4, 2, 9, 12, 16, 2, 4, 2, 9, 14, 6, 19, 20, 23, 21]",9,"[2, 3, 4, 3, 1, 3, 1, 3, 4, 1, 1, 4, 1, 4, 3, 4, 2, 2, 4, 3]",3,-1,False,False,
15,11,91,106,"[5, 12, 22, 14, 6, 18, 6, 8, 6, 4, 19, 11, 4, 13, 22, 22, 6, 18, 7, 13]",11,"[1, 4, 4, 4, 3, 4, 1, 1, 2, 3, 3, 4, 2, 4, 1, 4, 1, 4, 3, 1]",4,-1,False,False,
16,2,88,104,"[20, 9, 5, 2, 4, 13, 12, 22, 13, 16, 20, 16, 18, 10, 10, 3, 7, 7, 11, 17]",5,"[4, 3, 1, 3, 2, 2, 2, 3, 3, 4, 1, 3, 4, 2, 2, 2, 4, 1, 3, 4]",1,-1,False,False,
16,4,52,68,"[22, 21, 1, 15, 2, 20, 18, 8, 13, 12, 3, 1, 16, 13, 17, 21, 18, 8, 24, 6]",2,"[1, 2, 4, 1, 2, 4, 4, 4, 4, 2, 2, 1, 1, 3, 2, 3, 1, 3, 2, 3]",2,-1,False,False,
16,10,99,115,"[23, 20, 8, 20, 10, 19, 22, 15, 19, 19, 6, 9, 10, 17, 1, 1, 3, 18, 19, 4]",6,"[4, 2, 1, 4, 2, 1, 3, 3, 1, 2, 4, 2, 1, 2, 1, 2, 1, 1, 2, 3]",4,-1,False,False,
17,1,96,113,"[13, 4, 23, 21, 8, 1, 8, 24, 8, 4, 1, 19, 5, 11, 10, 13, 8, 13, 2, 11]",4,"[4, 1, 3, 3, 4, 1, 3, 2, 1, 4, 2, 3, 1, 2, 4, 4, 4, 1, 2, 3]",1,-1,False,False,
17,2,51,68,"[10, 15, 10, 6, 7, 12, 24, 12, 4, 4, 8, 9, 6, 21, 12, 7, 4, 16, 2, 4]",10,"[2, 3, 1, 2, 1, 2, 2, 2, 1, 1, 1, 1, 3, 3, 2, 1, 4, 4, 1, 4]",1,-1,False,False,
17,8,54,71,"[4, 7, 10, 7, 1, 21, 15, 7, 3, 12, 16, 8, 22, 17, 5, 11, 12, 5, 8, 17]",3,"[2, 2, 1, 1, 2, 3, 4, 4, 3, 4, 4, 1, 3, 3, 3, 4, 1, 1, 1, 4]",3,-1,False,False,
17,13,79,96,"[16, 14, 10, 2, 12, 13, 15, 19, 12, 18, 19, 6, 19, 12, 3, 10, 6, 8, 8, 17]",12,"[2, 2, 3, 3, 3, 4, 3, 4, 2, 3, 4, 3, 1, 3, 1, 2, 3, 3, 1, 4]",3,-1,False,False,
17,17,80,97,"[16, 5, 16, 9, 15, 13, 19, 21, 5, 23, 14, 22, 5, 6, 14, 8, 9, 15, 18, 13]",15,"[4, 3, 3, 1, 2, 2, 1, 3, 2, 3, 3, 4, 2, 3, 1, 3, 3, 1, 2, 2]",1,-1,False,False,
18,2,54,72,"[24, 14, 15, 14, 13, 4, 12, 6, 1, 4, 17, 16, 21, 4, 17, 1, 3, 20, 19, 2]",15,"[1, 4, 2, 4, 2, 3, 3, 4, 1, 4, 3, 3, 3, 4, 1, 2, 3, 3, 2, 2]",2,-1,False,False,
18,7,77,95,"[16, 23, 21, 20, 11, 12, 6, 22, 14, 8, 24, 23, 16, 12, 12, 15, 10, 1, 20, 20]",22,"[1, 4, 1, 1, 1, 2, 2, 2, 2, 4, 2, 4, 4, 4, 3, 1, 4, 1, 4, 3]",2,-1,False,False,
18,8,95,113,"[5, 1, 12, 1, 12, 2, 24, 2, 24, 17, 5, 16, 10, 1, 17, 1, 2, 15, 21, 2]",24,"[1, 1, 4, 3, 2, 2, 4, 4, 2, 3, 3, 1, 4, 1, 1, 1, 1, 3, 1, 4]",2,-1,False,False,
18,10,89,107,"[20, 22, 19, 19, 5, 20, 2, 23, 14, 22, 2, 22, 16, 13, 19, 8, 6, 22, 15, 23]",2,"[1, 1, 4, 1, 1, 1, 4, 4, 4, 3, 3, 2, 2, 4, 2, 3, 1, 1, 3, 4]",3,-1,False,False,
18,11,88,106,"[6, 18, 7, 17, 7, 7, 6, 16, 7, 16, 23, 13, 2, 7, 3, 23, 12, 13, 10, 15]",13,"[4, 2, 1, 1, 4, 3, 2, 1, 1, 2, 2, 4, 3, 2, 1, 3, 3, 2, 3, 1]",4,-1,False,False,
18,15,84,102,"[8, 12, 22, 14, 14, 3, 24, 19, 9, 19, 6, 2, 2, 2, 14, 7, 24, 2, 24, 19]",7,"[2, 3, 4, 3, 2, 3, 2, 2, 4, 2, 4, 4, 3, 1, 3, 1, 1, 3, 4, 3]",1,-1,False,False,
19,4,91,110,"[22, 20, 4, 24, 20, 6, 4, 13, 24, 2, 13, 22, 11, 13, 18, 16, 6, 13, 19, 14]",20,"[1, 3, 2, 2, 2, 3, 3, 1, 1, 2, 2, 3, 4, 1, 4, 4, 3, 2, 4, 1]",2,-1,False,False,
19,6,85,104,"[22, 1, 10, 10, 14, 24, 5, 20, 20, 9, 8, 1, 5, 19, 1, 8, 8, 16, 8, 18]",5,"[3, 4, 2, 3, 3, 1, 3, 1, 3, 1, 1, 1, 1, 4, 2, 2, 4, 3, 4, 2]",3,-1,False,False,
19,13,89,108,"[19, 6, 14, 9, 8, 15, 13, 2, 7, 7, 22, 17, 3, 14, 4, 14, 5, 24, 13, 12]",14,"[3, 4, 1, 3, 3, 3, 3, 3, 1, 3, 2, 1, 1, 1, 3, 1, 3, 3, 3, 4]",1,-1,False,False,
19,17,98,117,"[14, 14, 8, 11, 24, 2, 18, 21, 16, 6, 3, 10, 10, 3, 22, 10, 3, 22, 18, 24]",22,"[1, 4, 1, 1, 2, 1, 4, 3, 3, 1, 3, 3, 4, 3, 4, 3, 4, 2, 4, 4]",2,-1,False,False,
19,19,96,115,"[11, 20, 13, 5, 13, 21, 9, 24, 22, 9, 17, 5, 8, 17, 3, 18, 24, 24, 10, 3]",3,"[1, 1, 3, 2, 2, 3, 1, 3, 2, 3, 3, 3, 1, 2, 2, 2, 1, 4, 2, 2]",2,-1,False,False,
20,1,94,114,"[17, 10, 10, 1, 18, 13, 1, 8, 5, 13, 21, 22, 7, 7, 12, 9, 15, 3, 5, 24]",10,"[4, 3, 4, 2, 4, 2, 1, 4, 4, 1, 1, 1, 3, 3, 4, 4, 3, 2, 3, 3]",3,-1,False,False,
20,2,67,87,"[12, 2, 8, 16, 24, 1, 8, 11, 10, 24, 18, 5, 19, 18, 1, 7, 12, 8, 21, 7]",8,"[2, 3, 3, 3, 3, 2, 4, 3, 4, 2, 4, 1, 1, 4, 3, 3, 2, 4, 4, 3]",3,-1,False,False,
20,11,95,115,"[24, 2, 7, 24, 18, 21, 24, 21, 10, 24, 5, 18, 15, 12, 20, 2, 23, 7, 23, 5]",18,"[1, 2, 1, 3, 4, 4, 1, 1, 3, 2, 1, 4, 3, 1, 1, 4, 2, 3, 4, 4]",4,-1,False,False,
21,4,52,73,"[23, 15, 24, 4, 10, 4, 12, 20, 16, 6, 15, 17, 24, 6, 22, 18, 23, 24, 6, 11]",10,"[4, 4, 3, 4, 2, 2, 3, 1, 4, 1, 2, 2, 4, 3, 1, 1, 3, 2, 2, 3]",2,-1,False,False,
21,6,56,77,"[1, 3, 12, 5, 7, 5, 6, 12, 10, 24, 5, 19, 14, 6, 23, 7, 23, 21, 11, 9]",6,"[2, 4, 2, 2, 3, 3, 1, 4, 3, 4, 2, 3, 3, 4, 2, 3, 4, 2, 2, 4]",1,-1,False,False,
21,8,83,104,"[16, 1, 1, 5, 10, 7, 15, 4, 2, 19, 2, 15, 17, 21, 12, 4, 17, 22, 7, 1]",2,"[1, 1, 4, 4, 4, 2, 3, 3, 2, 2, 4, 2, 2, 1, 1, 1, 2, 2, 1, 3]",2,-1,False,False,
21,10,96,117,"[16, 21, 19, 4, 10, 8, 17, 11, 19, 5, 24, 21, 6, 16, 4, 17, 2, 17, 10, 21]",24,"[1, 4, 4, 1, 1, 3, 4, 3, 1, 1, 4, 3, 1, 2, 1, 2, 2, 3, 4, 4]",4,-1,False,False,
21,15,54,75,"[1, 6, 2, 22, 12, 1, 10, 2, 15, 23, 17, 21, 9, 23, 13, 20, 8, 24, 16, 3]",20,"[4, 1, 2, 2, 2, 4, 4, 2, 1, 3, 3, 3, 3, 4, 4, 4, 4, 4, 2, 4]",4,-1,False,False,
21,17,94,115,"[8, 17, 18, 18, 19, 3, 19, 13, 7, 21, 4, 17, 23, 10, 9, 23, 15, 7, 8, 16]",7,"[3, 2, 2, 1, 1, 4, 3, 2, 4, 2, 3, 3, 3, 1, 2, 3, 1, 3, 3, 2]",3,-1,False,False,
21,19,95,116,"[9, 17, 8, 5, 20, 12, 2, 12, 6, 10, 21, 4, 18, 2, 3, 21, 19, 17, 9, 2]",2,"[4, 2, 1, 1, 2, 3, 4, 2, 3, 1, 2, 4, 2, 2, 1, 2, 3, 2, 2, 4]",4,-1,False,False,
22,1,58,80,"[6, 2, 5, 10, 7, 8, 8, 4, 20, 4, 21, 19, 5, 23, 22, 21, 2, 22, 9, 21]",2,"[1, 2, 2, 2, 2, 2, 1, 2, 1, 3, 2, 4, 4, 4, 1, 4, 3, 2, 3, 2]",2,-1,False,False,
