time,rcv,life_time,life_time_global,run_time_vec,run_time,cpu_usage_vec,cpu_usage,snd,queued,active,time_activated
17,4,75,92,"[4, 2, 16, 15, 1, 5, 13, 8, 22, 22]",1,"[2, 1, 2, 1, 4, 4, 3, 1, 1, 3]",4,-1,False,False,
17,5,79,96,"[22, 13, 9, 16, 15, 15, 16, 3, 3, 4]",15,"[4, 2, 3, 1, 3, 3, 3, 4, 1, 4]",3,-1,False,False,
17,6,99,116,"[23, 13, 17, 14, 18, 20, 14, 2, 18, 23]",14,"[3, 1, 1, 4, 4, 2, 1, 3, 1, 2]",1,-1,False,False,
18,0,84,102,"[23, 7, 20, 17, 23, 20, 18, 4, 22, 15]",23,"[1, 3, 2, 2, 2, 2, 2, 3, 4, 2]",1,-1,False,False,
18,7,53,71,"[9, 10, 24, 17, 5, 5, 13, 10, 22, 5]",10,"[4, 2, 1, 3, 4, 3, 4, 1, 4, 2]",1,-1,False,False,
19,0,54,73,"[13, 1, 7, 15, 20, 10, 13, 2, 5, 17]",13,"[2, 3, 4, 2, 4, 4, 4, 1, 3, 4]",2,-1,False,False,
19,4,81,100,"[14, 16, 8, 3, 22, 5, 15, 13, 20, 24]",22,"[4, 2, 3, 3, 4, 3, 2, 2, 4, 2]",4,-1,False,False,
19,6,63,82,"[22, 19, 22, 12, 3, 18, 1, 11, 14, 5]",1,"[4, 1, 2, 3, 4, 2, 4, 2, 3, 2]",4,-1,False,False,
19,9,54,73,"[3, 3, 2, 6, 9, 19, 4, 10, 6, 11]",11,"[2, 4, 1, 4, 1, 3, 1, 4, 4, 4]",4,-1,False,False,
20,2,63,83,"[15, 8, 10, 1, 8, 17, 17, 18, 17, 8]",10,"[2, 1, 4, 2, 1, 2, 4, 3, 4, 3]",4,-1,False,False,
20,8,86,106,"[19, 16, 21, 9, 9, 17, 9, 24, 14, 23]",14,"[1, 4, 4, 4, 1, 4, 2, 3, 4, 1]",4,-1,False,False,
22,3,95,117,"[13, 15, 1, 4, 11, 20, 2, 9, 1, 1]",4,"[4, 4, 2, 1, 2, 2, 4, 2, 1, 1]",1,-1,False,False,
22,5,64,86,"[3, 4, 17, 19, 15, 1, 9, 16, 13, 6]",1,"[1, 1, 2, 4, 4, 4, 3, 1, 4, 4]",4,-1,False,False,
22,8,67,89,"[18, 13, 1, 12, 5, 1, 4, 3, 23, 20]",23,"[1, 2, 1, 3, 4, 4, 3, 2, 1, 3]",1,-1,False,False,
22,9,89,111,"[5, 11, 22, 19, 3, 11, 9, 15, 7, 13]",13,"[4, 3, 1, 2, 4, 4, 2, 3, 4, 4]",4,-1,False,False,
23,0,62,85,"[12, 10, 12, 22, 10, 11, 4, 12, 16, 17]",12,"[3, 1, 2, 2, 2, 4, 3, 2, 1, 4]",3,-1,False,False,
23,2,76,99,"[9, 12, 8, 3, 9, 24, 15, 18, 17, 14]",8,"[1, 4, 2, 2, 3, 4, 1, 1, 4, 2]",2,-1,False,False,
23,4,88,111,"[15, 19, 18, 11, 3, 2, 12, 7, 17, 7]",3,"[3, 3, 1, 3, 4, 3, 1, 2, 1, 3]",4,-1,False,False,
23,5,87,110,"[8, 9, 23, 3, 16, 14, 15, 9, 9, 1]",14,"[2, 1, 1, 4, 3, 3, 3, 3, 4, 3]",3,-1,False,False,
23,6,71,94,"[22, 19, 12, 8, 14, 14, 12, 5, 2, 5]",12,"[3, 2, 2, 3, 1, 3, 4, 3, 4, 4]",4,-1,False,False,
23,7,86,109,"[3, 8, 8, 10, 11, 14, 7, 19, 14, 23]",19,"[1, 1, 1, 2, 1, 3, 2, 2, 3, 1]",2,-1,False,False,
23,8,98,121,"[16, 24, 4, 15, 5, 11, 17, 15, 23, 15]",23,"[4, 3, 3, 3, 3, 1, 2, 4, 1, 2]",1,-1,False,False,
24,0,53,77,"[4, 2, 2, 22, 21, 18, 10, 8, 5, 19]",4,"[3, 4, 1, 2, 3, 1, 4, 1, 1, 1]",3,-1,False,False,
24,2,70,94,"[14, 9, 24, 17, 9, 19, 3, 2, 19, 18]",24,"[1, 1, 3, 2, 2, 4, 4, 1, 4, 1]",3,-1,False,False,
24,6,74,98,"[1, 5, 19, 10, 4, 4, 3, 20, 17, 12]",3,"[2, 2, 1, 3, 3, 2, 3, 3, 4, 2]",3,-1,False,False,
24,9,86,110,"[8, 9, 3, 21, 14, 17, 16, 5, 21, 4]",4,"[2, 3, 1, 1, 3, 2, 3, 3, 4, 1]",1,-1,False,False,
25,3,92,117,"[2, 6, 24, 3, 8, 12, 24, 5, 3, 5]",3,"[2, 4, 1, 4, 4, 1, 3, 2, 3, 1]",4,-1,False,False,
25,4,90,115,"[13, 10, 15, 17, 22, 10, 4, 7, 6, 12]",22,"[1, 3, 1, 4, 2, 2, 1, 3, 2, 3]",2,-1,False,False,
25,9,55,80,"[18, 22, 14, 2, 19, 10, 18, 12, 15, 15]",15,"[3, 4, 3, 3, 4, 2, 1, 3, 2, 1]",1,-1,False,False,
26,8,96,122,"[9, 11, 17, 23, 21, 22, 1, 24, 2, 2]",2,"[1, 1, 4, 3, 1, 1, 1, 1, 2, 3]",2,-1,False,False,
27,2,50,77,"[7, 8, 13, 8, 18, 6, 4, 6, 9, 15]",13,"[3, 2, 1, 2, 3, 1, 2, 1, 1, 2]",1,-1,False,False,
27,5,54,81,"[18, 8, 1, 15, 3, 18, 19, 9, 12, 9]",18,"[2, 1, 3, 1, 3, 4, 2, 1, 1, 3]",4,-1,False,False,
27,6,78,105,"[10, 4, 3, 12, 22, 9, 19, 5, 14, 17]",19,"[3, 2, 2, 1, 4, 1, 1, 3, 1, 3]",1,-1,False,False,
27,7,61,88,"[8, 2, 12, 24, 11, 22, 13, 3, 7, 24]",3,"[4, 2, 3, 1, 3, 2, 2, 3, 1, 4]",3,-1,False,False,
27,8,60,87,"[6, 8, 16, 13, 13, 23, 12, 7, 5, 19]",5,"[1, 2, 2, 1, 4, 2, 2, 4, 1, 3]",1,-1,False,False,
28,0,64,92,"[4, 15, 5, 10, 23, 14, 1, 7, 10, 3]",4,"[2, 1, 1, 4, 3, 1, 1, 2, 4, 3]",2,-1,False,False,
28,3,85,113,"[20, 5, 18, 24, 5, 17, 7, 20, 18, 19]",24,"[4, 3, 3, 4, 3, 2, 2, 4, 2, 1]",4,-1,False,False,
29,2,77,106,"[10, 6, 7, 21, 20, 8, 11, 17, 16, 7]",7,"[4, 2, 1, 2, 4, 3, 3, 3, 4, 3]",1,-1,False,False,
29,4,58,87,"[14, 6, 13, 9, 21, 18, 23, 1, 21, 14]",21,"[2, 4, 2, 4, 4, 3, 2, 3, 4, 2]",4,-1,False,False,
29,9,91,120,"[9, 21, 5, 19, 17, 11, 22, 12, 2, 18]",18,"[3, 4, 2, 3, 2, 3, 2, 3, 4, 2]",2,-1,False,False,
30,0,91,121,"[9, 18, 12, 7, 24, 9, 10, 23, 9, 19]",9,"[2, 2, 2, 2, 2, 2, 1, 4, 1, 1]",2,-1,False,False,
30,8,82,112,"[14, 17, 11, 15, 14, 10, 11, 20, 14, 10]",14,"[2, 2, 3, 2, 3, 4, 4, 3, 1, 3]",1,-1,False,False,
31,3,84,115,"[1, 6, 11, 23, 20, 22, 15, 8, 7, 17]",23,"[1, 2, 3, 1, 2, 1, 2, 3, 3, 1]",1,-1,False,False,
31,4,58,89,"[14, 5, 19, 10, 19, 14, 10, 21, 17, 19]",19,"[1, 3, 2, 2, 2, 1, 1, 1, 3, 2]",2,-1,False,False,
31,5,74,105,"[23, 1, 22, 6, 9, 4, 4, 15, 21, 8]",4,"[3, 3, 3, 1, 4, 3, 1, 4, 1, 3]",3,-1,False,False,
31,6,99,130,"[1, 6, 7, 17, 17, 7, 3, 20, 5, 18]",3,"[1, 1, 3, 1, 2, 4, 4, 3, 3, 4]",4,-1,False,False,
31,7,93,124,"[24, 5, 3, 4, 4, 8, 4, 20, 2, 10]",20,"[4, 3, 4, 3, 2, 1, 4, 2, 3, 1]",2,-1,False,False,
32,2,68,100,"[21, 10, 19, 5, 13, 19, 2, 1, 17, 5]",19,"[1, 4, 1, 3, 1, 1, 4, 4, 4, 1]",1,-1,False,False,
32,9,94,126,"[16, 20, 13, 11, 23, 9, 8, 22, 16, 10]",10,"[1, 2, 3, 1, 2, 2, 2, 3, 4, 3]",3,-1,False,False,
33,4,68,101,"[8, 6, 19, 7, 4, 13, 1, 2, 17, 18]",4,"[1, 2, 2, 3, 1, 2, 3, 1, 3, 4]",1,-1,False,False,
33,5,78,111,"[6, 24, 4, 15, 7, 24, 19, 16, 1, 7]",24,"[2, 4, 2, 4, 1, 3, 2, 2, 1, 4]",3,-1,False,False,
34,0,88,122,"[4, 19, 22, 8, 4, 4, 20, 15, 19, 5]",4,"[3, 3, 1, 2, 4, 2, 2, 4, 4, 1]",3,-1,False,False,
34,2,90,124,"[17, 16, 20, 21, 15, 21, 12, 2, 22, 21]",20,"[2, 2, 2, 4, 2, 3, 2, 2, 1, 3]",2,-1,False,False,
34,3,65,99,"[8, 16, 11, 18, 24, 19, 9, 7, 18, 3]",18,"[4, 3, 1, 4, 3, 2, 2, 3, 2, 1]",4,-1,False,False,
34,5,69,103,"[6, 19, 12, 4, 8, 1, 3, 22, 20, 16]",1,"[1, 2, 1, 2, 1, 3, 3, 2, 1, 2]",3,-1,False,False,
34,6,75,109,"[24, 10, 1, 15, 2, 5, 1, 13, 6, 19]",1,"[2, 4, 2, 2, 1, 3, 2, 1, 4, 4]",2,-1,False,False,
35,3,70,105,"[6, 10, 13, 8, 9, 10, 6, 8, 1, 5]",8,"[1, 3, 3, 3, 3, 3, 1, 2, 1, 3]",3,-1,False,False,
35,7,73,108,"[18, 1, 5, 11, 1, 7, 4, 11, 16, 10]",11,"[2, 2, 4, 1, 4, 4, 3, 1, 2, 3]",1,-1,False,False,
35,8,88,123,"[13, 18, 9, 19, 8, 9, 9, 15, 11, 10]",11,"[4, 4, 4, 1, 4, 2, 1, 3, 1, 4]",1,-1,False,False,
36,0,64,100,"[9, 3, 12, 22, 20, 22, 17, 19, 16, 15]",9,"[2, 4, 1, 2, 1, 2, 2, 3, 3, 4]",2,-1,False,False,
36,2,59,95,"[12, 18, 8, 18, 7, 9, 13, 24, 8, 3]",8,"[2, 2, 2, 1, 4, 1, 4, 2, 4, 3]",2,-1,False,False,
36,9,86,122,"[11, 10, 18, 4, 15, 6, 19, 18, 7, 24]",24,"[1, 2, 2, 2, 4, 1, 3, 3, 3, 3]",3,-1,False,False,
37,3,55,92,"[24, 19, 10, 9, 8, 18, 23, 14, 22, 18]",9,"[2, 3, 3, 2, 3, 1, 3, 3, 4, 3]",2,-1,False,False,
37,6,91,128,"[5, 5, 23, 21, 12, 6, 21, 13, 16, 10]",21,"[2, 2, 2, 2, 4, 4, 1, 2, 1, 3]",1,-1,False,False,
37,9,51,88,"[8, 19, 24, 12, 23, 13, 3, 3, 4, 19]",19,"[2, 1, 3, 4, 1, 3, 2, 4, 1, 2]",2,-1,False,False,
38,5,67,105,"[2, 4, 2, 6, 6, 5, 10, 1, 9, 10]",5,"[1, 2, 4, 4, 3, 2, 2, 1, 4, 1]",2,-1,False,False,
38,8,82,120,"[17, 24, 9, 24, 16, 13, 7, 3, 24, 19]",24,"[4, 2, 1, 2, 3, 4, 2, 2, 2, 1]",2,-1,False,False,
39,0,60,99,"[16, 18, 18, 24, 6, 17, 1, 18, 17, 23]",16,"[2, 2, 3, 1, 2, 1, 4, 3, 4, 2]",2,-1,False,False,
39,4,68,107,"[14, 4, 13, 22, 7, 13, 15, 19, 18, 6]",7,"[3, 1, 1, 2, 2, 4, 2, 3, 3, 2]",2,-1,False,False,
39,7,91,130,"[23, 5, 13, 18, 2, 9, 9, 10, 11, 20]",10,"[1, 4, 2, 1, 2, 2, 1, 2, 1, 3]",2,-1,False,False,
39,9,59,98,"[2, 17, 6, 17, 11, 11, 3, 8, 19, 13]",13,"[1, 1, 4, 1, 1, 2, 3, 1, 4, 2]",2,-1,False,False,
40,2,61,101,"[20, 15, 7, 8, 9, 10, 10, 16, 10, 14]",7,"[3, 2, 3, 2, 1, 4, 2, 2, 1, 3]",3,-1,False,False,
40,6,93,133,"[19, 3, 7, 5, 21, 24, 19, 4, 22, 17]",19,"[2, 2, 1, 4, 4, 1, 4, 2, 1, 2]",4,-1,False,False,
40,7,98,138,"[2, 9, 21, 2, 18, 17, 20, 17, 2, 2]",17,"[4, 3, 4, 1, 2, 2, 3, 2, 3, 4]",2,-1,False,False,
41,3,92,133,"[16, 8, 22, 16, 11, 15, 12, 4, 22, 6]",16,"[3, 2, 4, 2, 4, 2, 1, 3, 3, 2]",2,-1,False,False,
41,4,70,111,"[23, 13, 8, 20, 18, 16, 6, 18, 6, 5]",18,"[1, 4, 2, 4, 3, 1, 3, 3, 2, 2]",3,-1,False,False,
41,9,91,132,"[13, 16, 3, 7, 15, 22, 6, 11, 11, 17]",17,"[4, 1, 3, 3, 1, 4, 2, 4, 4, 1]",1,-1,False,False,
42,8,79,121,"[2, 19, 6, 15, 13, 19, 20, 19, 1, 18]",1,"[4, 2, 1, 3, 1, 2, 1, 2, 1, 3]",1,-1,False,False,
43,0,74,117,"[11, 1, 19, 8, 17, 8, 17, 23, 11, 9]",11,"[2, 1, 2, 4, 4, 3, 3, 3, 3, 4]",2,-1,False,False,
43,2,64,107,"[20, 12, 15, 10, 11, 22, 19, 7, 9, 19]",15,"[1, 2, 2, 2, 2, 1, 3, 1, 3, 2]",2,-1,False,False,
43,6,64,107,"[18, 3, 23, 15, 1, 1, 16, 3, 1, 12]",16,"[2, 1, 1, 3, 4, 2, 2, 4, 3, 1]",2,-1,False,False,
44,3,64,108,"[15, 22, 2, 11, 4, 17, 6, 1, 11, 1]",11,"[3, 1, 3, 2, 2, 3, 4, 4, 2, 3]",2,-1,False,False,
44,4,60,104,"[18, 5, 1, 8, 19, 10, 2, 16, 15, 24]",19,"[3, 3, 2, 2, 2, 3, 4, 1, 3, 4]",2,-1,False,False,
44,5,66,110,"[5, 10, 23, 13, 10, 14, 11, 6, 24, 11]",14,"[4, 1, 3, 4, 3, 3, 3, 3, 2, 4]",3,-1,False,False,
44,7,79,123,"[1, 7, 2, 2, 12, 15, 17, 23, 16, 17]",23,"[1, 3, 4, 4, 4, 2, 3, 3, 4, 2]",3,-1,False,False,
44,9,69,113,"[15, 9, 22, 9, 14, 19, 1, 1, 16, 24]",24,"[2, 1, 3, 4, 1, 2, 4, 2, 2, 3]",3,-1,False,False,
45,2,91,136,"[1, 6, 13, 9, 14, 19, 5, 14, 12, 11]",13,"[4, 2, 4, 2, 3, 4, 2, 3, 3, 4]",4,-1,False,False,
45,8,88,133,"[12, 19, 6, 15, 10, 23, 20, 10, 12, 5]",12,"[3, 3, 3, 1, 3, 2, 1, 3, 1, 2]",1,-1,False,False,
45,9,92,137,"[3, 11, 5, 18, 12, 24, 7, 13, 14, 14]",14,"[3, 4, 1, 3, 2, 4, 2, 1, 2, 2]",2,-1,False,False,
46,0,97,143,"[12, 11, 18, 19, 14, 18, 23, 10, 6, 14]",12,"[3, 1, 4, 2, 1, 3, 2, 4, 3, 4]",3,-1,False,False,
46,3,63,109,"[12, 2, 20, 21, 6, 21, 17, 15, 5, 16]",21,"[3, 3, 4, 2, 4, 3, 4, 1, 2, 2]",2,-1,False,False,
46,5,98,144,"[11, 5, 6, 14, 10, 15, 6, 10, 12, 18]",15,"[3, 3, 2, 1, 3, 2, 3, 3, 1, 4]",2,-1,False,False,
46,9,77,123,"[13, 22, 19, 14, 11, 2, 20, 3, 10, 15]",15,"[4, 1, 1, 4, 1, 3, 1, 4, 1, 4]",4,-1,False,False,
47,8,80,127,"[2, 20, 9, 7, 22, 21, 4, 16, 21, 21]",21,"[2, 1, 1, 1, 4, 3, 3, 2, 4, 2]",4,-1,False,False,
48,2,73,121,"[16, 22, 1, 14, 16, 21, 5, 10, 14, 18]",1,"[2, 3, 4, 1, 1, 1, 3, 1, 3, 3]",4,-1,False,False,
48,4,60,108,"[2, 9, 12, 16, 21, 3, 23, 20, 20, 9]",21,"[2, 4, 1, 4, 1, 3, 2, 2, 2, 1]",1,-1,False,False,
48,5,86,134,"[21, 19, 20, 4, 23, 16, 3, 13, 12, 22]",16,"[3, 4, 1, 4, 2, 4, 1, 1, 2, 1]",4,-1,False,False,
48,6,85,133,"[13, 7, 6, 24, 24, 22, 10, 13, 13, 17]",10,"[2, 4, 1, 1, 4, 2, 4, 3, 1, 2]",4,-1,False,False,
48,7,94,142,"[21, 7, 8, 11, 6, 22, 3, 15, 9, 12]",15,"[4, 4, 2, 1, 2, 1, 4, 1, 2, 1]",1,-1,False,False,
49,8,69,118,"[3, 13, 2, 12, 1, 13, 13, 9, 8, 2]",8,"[3, 3, 1, 4, 4, 1, 3, 4, 3, 1]",3,-1,False,False,
49,9,59,108,"[8, 21, 23, 22, 20, 17, 17, 16, 4, 16]",16,"[1, 1, 1, 1, 3, 2, 4, 4, 2, 2]",2,-1,False,False,
50,0,94,144,"[4, 21, 16, 14, 13, 13, 12, 22, 14, 14]",4,"[3, 1, 4, 3, 3, 1, 4, 1, 1, 4]",3,-1,False,False,
50,3,64,114,"[5, 20, 2, 20, 19, 17, 5, 2, 2, 5]",20,"[1, 3, 3, 2, 2, 3, 1, 4, 1, 3]",2,-1,False,False,
50,5,95,145,"[21, 8, 21, 4, 18, 6, 4, 12, 8, 13]",6,"[2, 1, 2, 4, 4, 3, 4, 2, 1, 3]",3,-1,False,False,
51,2,65,116,"[1, 24, 6, 11, 2, 6, 7, 13, 16, 23]",6,"[1, 4, 1, 4, 2, 4, 3, 3, 1, 2]",1,-1,False,False,
51,4,51,102,"[8, 3, 23, 3, 12, 24, 20, 9, 24, 9]",12,"[1, 2, 4, 3, 2, 3, 2, 3, 1, 2]",2,-1,False,False,
52,3,80,132,"[3, 17, 2, 12, 11, 6, 10, 14, 12, 1]",12,"[3, 2, 2, 2, 4, 1, 1, 2, 2, 2]",2,-1,False,False,
52,4,91,143,"[14, 14, 20, 6, 16, 15, 9, 13, 18, 4]",16,"[4, 1, 4, 4, 2, 1, 2, 3, 4, 4]",2,-1,False,False,
52,5,77,129,"[23, 7, 11, 19, 15, 21, 17, 20, 24, 15]",21,"[1, 1, 2, 2, 4, 3, 4, 4, 2, 1]",3,-1,False,False,
52,7,55,107,"[23, 14, 20, 2, 8, 5, 6, 10, 19, 14]",10,"[3, 3, 4, 3, 4, 2, 2, 2, 4, 3]",2,-1,False,False,
52,8,60,112,"[9, 16, 20, 11, 7, 4, 19, 8, 5, 17]",5,"[1, 3, 4, 2, 4, 3, 2, 4, 3, 4]",3,-1,False,False,
53,2,84,137,"[17, 9, 6, 12, 4, 19, 6, 4, 1, 22]",6,"[3, 1, 3, 3, 2, 4, 1, 4, 2, 4]",3,-1,False,False,
53,4,52,105,"[9, 15, 4, 17, 9, 9, 16, 7, 18, 3]",9,"[3, 2, 3, 1, 4, 1, 3, 3, 1, 4]",4,-1,False,False,
53,6,97,150,"[12, 21, 17, 5, 11, 5, 17, 20, 8, 23]",17,"[1, 2, 4, 1, 2, 2, 2, 4, 1, 2]",2,-1,False,False,
53,9,99,152,"[21, 18, 1, 3, 20, 10, 12, 18, 11, 13]",13,"[1, 2, 3, 4, 3, 3, 2, 3, 4, 4]",4,-1,False,False,
54,0,58,112,"[22, 8, 21, 23, 7, 11, 7, 13, 5, 17]",22,"[2, 2, 2, 2, 2, 1, 3, 3, 2, 3]",2,-1,False,False,
54,7,54,108,"[4, 24, 20, 22, 17, 1, 3, 20, 5, 4]",20,"[1, 3, 4, 1, 3, 1, 1, 4, 2, 2]",4,-1,False,False,
55,3,78,133,"[11, 14, 10, 13, 6, 13, 22, 16, 5, 19]",13,"[4, 3, 2, 4, 2, 3, 4, 1, 3, 3]",4,-1,False,False,
56,2,55,111,"[19, 15, 20, 23, 19, 5, 5, 12, 11, 8]",20,"[3, 4, 3, 2, 1, 3, 1, 4, 2, 3]",3,-1,False,False,
56,3,52,108,"[14, 19, 11, 16, 18, 16, 19, 24, 2, 6]",16,"[2, 1, 3, 1, 1, 3, 3, 3, 4, 2]",1,-1,False,False,
56,4,60,116,"[7, 21, 20, 3, 4, 6, 3, 7, 23, 23]",4,"[3, 4, 4, 1, 4, 3, 3, 1, 3, 4]",4,-1,False,False,
56,5,80,136,"[3, 5, 7, 16, 15, 21, 18, 16, 4, 3]",21,"[2, 1, 4, 2, 2, 1, 3, 4, 4, 2]",1,-1,False,False,
56,6,63,119,"[19, 17, 18, 11, 20, 2, 5, 16, 24, 16]",5,"[1, 1, 1, 1, 4, 4, 2, 3, 2, 2]",2,-1,False,False,
56,8,53,109,"[8, 20, 2, 13, 14, 11, 4, 21, 13, 11]",13,"[1, 2, 2, 3, 3, 2, 2, 4, 2, 3]",2,-1,False,False,
56,9,58,114,"[8, 24, 1, 8, 19, 21, 5, 19, 8, 14]",14,"[4, 1, 1, 1, 2, 1, 1, 4, 4, 2]",2,-1,False,False,
