time,rcv,life_time,life_time_global,run_time_vec,run_time,cpu_usage_vec,cpu_usage,snd,queued,active,time_activated
6,4,65,71,"[9, 6, 8, 8, 19, 4, 22, 13, 9, 19, 9, 8, 5, 5, 12, 14, 7, 20, 14, 2]",19,"[1, 1, 3, 3, 4, 1, 1, 2, 2, 4, 2, 2, 2, 3, 3, 3, 1, 2, 2, 4]",4,-1,False,False,
6,8,64,70,"[7, 11, 19, 17, 16, 2, 6, 19, 14, 16, 24, 3, 4, 22, 23, 13, 15, 5, 18, 9]",14,"[2, 4, 3, 1, 1, 4, 4, 2, 2, 1, 4, 4, 1, 2, 4, 3, 4, 1, 2, 4]",2,-1,False,False,
6,19,94,100,"[8, 22, 5, 13, 8, 19, 17, 14, 2, 15, 19, 2, 13, 3, 15, 1, 7, 11, 2, 16]",16,"[4, 2, 2, 4, 3, 4, 1, 1, 1, 1, 1, 2, 1, 4, 3, 4, 4, 2, 2, 1]",1,-1,False,False,
7,2,83,90,"[22, 3, 2, 18, 3, 5, 8, 1, 22, 14, 13, 10, 13, 22, 6, 18, 4, 10, 15, 9]",2,"[2, 4, 2, 3, 3, 2, 4, 4, 2, 4, 1, 2, 4, 4, 2, 2, 1, 4, 4, 2]",2,-1,False,False,
7,4,89,96,"[2, 19, 20, 23, 13, 1, 19, 5, 7, 18, 19, 4, 17, 17, 4, 11, 24, 8, 24, 19]",13,"[4, 3, 3, 1, 2, 1, 4, 3, 2, 4, 1, 4, 4, 4, 2, 4, 3, 3, 3, 4]",2,-1,False,False,
7,5,80,87,"[9, 5, 13, 15, 4, 8, 14, 1, 3, 5, 7, 20, 22, 15, 5, 24, 11, 3, 18, 8]",8,"[2, 2, 4, 1, 1, 1, 1, 1, 4, 1, 4, 1, 3, 1, 4, 2, 3, 3, 1, 1]",1,-1,False,False,
7,10,93,100,"[18, 11, 9, 15, 11, 8, 22, 3, 17, 2, 8, 5, 15, 24, 8, 3, 4, 8, 7, 21]",8,"[3, 4, 4, 2, 1, 3, 4, 2, 1, 1, 3, 3, 1, 2, 1, 3, 2, 2, 4, 1]",3,-1,False,False,
7,19,74,81,"[16, 9, 24, 11, 9, 8, 18, 24, 9, 13, 4, 12, 17, 2, 12, 22, 23, 24, 18, 19]",19,"[2, 2, 1, 1, 2, 2, 3, 4, 3, 4, 2, 4, 3, 2, 3, 4, 1, 1, 1, 2]",2,-1,False,False,
9,3,89,98,"[7, 19, 3, 4, 11, 11, 3, 8, 21, 18, 14, 15, 24, 24, 14, 22, 16, 9, 1, 16]",4,"[1, 4, 4, 1, 3, 4, 3, 1, 3, 3, 2, 4, 3, 3, 1, 2, 2, 2, 3, 1]",1,-1,False,False,
9,5,63,72,"[17, 22, 13, 5, 16, 12, 21, 13, 23, 5, 4, 10, 2, 15, 20, 10, 7, 12, 20, 8]",12,"[3, 3, 1, 3, 1, 2, 4, 2, 1, 3, 4, 4, 1, 4, 4, 2, 2, 3, 2, 1]",2,-1,False,False,
9,8,62,71,"[19, 5, 24, 19, 11, 12, 11, 24, 9, 19, 12, 2, 23, 16, 23, 4, 14, 8, 17, 10]",9,"[4, 1, 2, 1, 4, 4, 4, 4, 2, 3, 1, 4, 1, 1, 3, 3, 2, 4, 1, 4]",2,-1,False,False,
9,10,83,92,"[4, 22, 18, 11, 5, 23, 2, 6, 23, 15, 6, 12, 15, 9, 18, 3, 17, 23, 11, 10]",6,"[1, 4, 1, 3, 4, 2, 1, 4, 4, 1, 4, 2, 4, 3, 3, 4, 3, 2, 3, 4]",4,-1,False,False,
9,19,71,80,"[10, 11, 3, 1, 7, 18, 9, 4, 20, 4, 10, 14, 22, 1, 15, 15, 24, 22, 3, 16]",16,"[1, 3, 1, 4, 2, 2, 2, 1, 1, 3, 1, 3, 3, 4, 2, 3, 1, 4, 2, 4]",4,-1,False,False,
10,4,98,108,"[8, 12, 17, 23, 4, 14, 6, 1, 18, 11, 20, 11, 11, 1, 18, 22, 11, 2, 5, 7]",4,"[2, 4, 4, 3, 3, 1, 1, 2, 2, 4, 4, 3, 4, 2, 3, 2, 3, 4, 2, 1]",3,-1,False,False,
11,2,76,87,"[13, 15, 5, 10, 14, 12, 22, 15, 13, 20, 14, 23, 2, 13, 24, 7, 5, 1, 16, 3]",5,"[3, 3, 1, 1, 1, 1, 1, 2, 1, 3, 4, 3, 2, 2, 3, 1, 4, 4, 1, 3]",1,-1,False,False,
11,8,70,81,"[4, 4, 10, 14, 5, 24, 7, 16, 17, 5, 7, 16, 7, 24, 17, 14, 13, 13, 21, 16]",17,"[4, 1, 1, 3, 1, 4, 2, 1, 4, 2, 4, 2, 4, 2, 2, 2, 1, 3, 1, 1]",4,-1,False,False,
11,10,96,107,"[20, 21, 20, 11, 13, 14, 5, 3, 24, 8, 12, 10, 1, 15, 23, 16, 19, 10, 15, 24]",12,"[4, 4, 1, 2, 2, 2, 1, 1, 2, 4, 4, 4, 4, 3, 1, 3, 4, 1, 2, 3]",4,-1,False,False,
13,2,84,97,"[3, 6, 4, 3, 19, 13, 6, 5, 19, 23, 13, 22, 7, 6, 13, 3, 8, 4, 21, 20]",4,"[2, 3, 1, 4, 4, 3, 4, 2, 1, 3, 4, 4, 1, 2, 4, 4, 1, 4, 4, 3]",1,-1,False,False,
13,3,82,95,"[11, 7, 17, 24, 5, 20, 5, 1, 16, 24, 19, 21, 16, 24, 19, 5, 13, 2, 4, 5]",24,"[4, 4, 3, 3, 2, 2, 2, 2, 2, 1, 1, 1, 2, 2, 4, 2, 4, 1, 1, 1]",3,-1,False,False,
13,19,71,84,"[24, 7, 20, 11, 15, 10, 3, 23, 12, 23, 4, 19, 19, 7, 19, 5, 12, 7, 12, 22]",22,"[1, 2, 2, 1, 2, 4, 2, 4, 2, 3, 1, 4, 3, 4, 2, 1, 2, 1, 2, 3]",3,-1,False,False,
14,10,73,87,"[20, 9, 22, 2, 15, 23, 16, 20, 1, 10, 17, 8, 19, 11, 3, 16, 23, 18, 22, 10]",17,"[3, 2, 2, 2, 2, 1, 2, 3, 1, 1, 2, 3, 3, 2, 3, 4, 3, 3, 2, 3]",2,-1,False,False,
14,19,72,86,"[1, 10, 9, 16, 8, 19, 3, 3, 12, 21, 8, 22, 14, 5, 15, 8, 3, 1, 16, 7]",7,"[4, 2, 1, 4, 3, 2, 2, 1, 1, 3, 3, 2, 4, 1, 2, 3, 1, 4, 1, 3]",3,-1,False,False,
15,2,68,83,"[19, 13, 12, 1, 19, 19, 10, 5, 12, 13, 13, 5, 5, 3, 15, 20, 19, 10, 3, 5]",12,"[1, 3, 1, 2, 1, 3, 3, 2, 3, 2, 1, 4, 2, 1, 2, 1, 3, 1, 4, 3]",1,-1,False,False,
15,4,55,70,"[9, 15, 6, 16, 7, 9, 13, 6, 13, 15, 15, 15, 1, 20, 11, 5, 22, 10, 10, 2]",7,"[4, 3, 3, 1, 1, 3, 2, 1, 3, 1, 4, 2, 4, 2, 3, 3, 4, 3, 3, 4]",1,-1,False,False,
15,5,73,88,"[21, 12, 4, 4, 18, 18, 16, 9, 10, 11, 21, 7, 15, 9, 18, 10, 18, 9, 7, 4]",18,"[4, 4, 1, 2, 3, 1, 4, 1, 1, 3, 3, 4, 3, 2, 1, 4, 2, 4, 3, 2]",1,-1,False,False,
16,3,89,105,"[7, 12, 15, 2, 17, 16, 22, 4, 14, 6, 22, 20, 9, 18, 6, 9, 4, 18, 23, 17]",2,"[2, 2, 2, 3, 4, 2, 2, 1, 3, 4, 2, 3, 1, 4, 1, 3, 1, 4, 3, 4]",3,-1,False,False,
16,8,90,106,"[19, 12, 16, 20, 5, 18, 15, 1, 15, 17, 24, 4, 15, 20, 7, 2, 21, 21, 20, 18]",15,"[3, 2, 4, 4, 3, 1, 1, 2, 3, 2, 2, 3, 3, 2, 4, 4, 2, 2, 3, 3]",3,-1,False,False,
18,2,74,92,"[21, 13, 11, 1, 16, 20, 12, 1, 17, 18, 9, 21, 4, 15, 15, 5, 17, 13, 24, 11]",11,"[2, 2, 3, 4, 4, 4, 3, 2, 2, 4, 3, 3, 4, 4, 1, 3, 3, 4, 4, 3]",3,-1,False,False,
18,4,50,68,"[24, 21, 7, 6, 4, 18, 15, 16, 7, 22, 15, 7, 8, 2, 15, 21, 24, 2, 3, 16]",4,"[3, 4, 4, 4, 3, 3, 3, 3, 1, 4, 1, 3, 3, 2, 1, 3, 3, 2, 1, 1]",3,-1,False,False,
18,10,62,80,"[15, 9, 5, 20, 2, 4, 9, 18, 13, 17, 24, 7, 1, 11, 24, 9, 22, 11, 14, 11]",24,"[1, 1, 1, 4, 4, 4, 1, 3, 3, 1, 4, 4, 3, 3, 4, 2, 1, 3, 2, 1]",4,-1,False,False,
18,19,70,88,"[16, 21, 11, 3, 15, 14, 20, 16, 17, 9, 12, 16, 15, 24, 10, 9, 13, 16, 16, 19]",19,"[3, 1, 2, 3, 3, 1, 4, 2, 3, 3, 1, 1, 2, 2, 4, 2, 3, 2, 3, 1]",1,-1,False,False,
19,5,74,93,"[7, 21, 22, 19, 9, 8, 13, 17, 21, 3, 18, 17, 17, 22, 10, 7, 13, 8, 18, 1]",8,"[2, 1, 4, 1, 1, 1, 1, 3, 4, 2, 4, 4, 4, 3, 2, 2, 3, 1, 3, 1]",1,-1,False,False,
20,3,97,117,"[8, 16, 22, 12, 16, 20, 17, 16, 6, 1, 3, 7, 1, 17, 4, 14, 16, 14, 14, 19]",12,"[1, 2, 1, 3, 3, 3, 3, 2, 1, 2, 4, 2, 2, 2, 2, 1, 2, 2, 4, 3]",3,-1,False,False,
20,8,88,108,"[8, 8, 12, 6, 22, 13, 9, 20, 6, 22, 24, 13, 16, 5, 15, 24, 13, 10, 16, 5]",6,"[3, 1, 4, 3, 4, 3, 1, 2, 3, 4, 3, 3, 4, 1, 1, 1, 2, 3, 4, 2]",3,-1,False,False,
20,10,77,97,"[9, 6, 18, 1, 17, 22, 17, 20, 7, 24, 24, 12, 4, 7, 14, 6, 6, 21, 24, 2]",24,"[3, 3, 3, 2, 1, 4, 3, 4, 1, 1, 2, 1, 4, 2, 2, 2, 3, 4, 3, 1]",2,-1,False,False,
22,2,69,91,"[14, 22, 7, 12, 17, 20, 13, 7, 5, 8, 17, 11, 5, 17, 18, 17, 5, 10, 19, 3]",7,"[4, 2, 2, 4, 3, 3, 1, 1, 1, 3, 3, 3, 3, 4, 4, 2, 3, 4, 2, 2]",2,-1,False,False,
22,3,96,118,"[15, 3, 9, 13, 12, 12, 16, 7, 16, 12, 9, 22, 19, 15, 9, 8, 14, 2, 10, 14]",13,"[4, 4, 4, 4, 2, 1, 2, 4, 3, 1, 1, 1, 3, 3, 4, 4, 3, 1, 3, 1]",4,-1,False,False,
22,19,66,88,"[19, 15, 24, 9, 11, 17, 1, 21, 2, 14, 8, 11, 10, 1, 2, 18, 20, 8, 13, 3]",3,"[4, 3, 4, 3, 1, 4, 1, 3, 4, 2, 2, 1, 1, 3, 3, 1, 1, 2, 3, 4]",4,-1,False,False,
23,4,80,103,"[21, 14, 24, 5, 12, 1, 14, 18, 6, 4, 4, 12, 5, 7, 16, 19, 21, 20, 20, 7]",12,"[2, 1, 2, 3, 2, 3, 1, 4, 2, 4, 1, 1, 2, 4, 1, 2, 3, 3, 3, 2]",2,-1,False,False,
23,8,94,117,"[10, 1, 23, 12, 13, 1, 2, 17, 16, 9, 13, 18, 23, 15, 17, 15, 6, 23, 8, 1]",16,"[2, 2, 2, 3, 3, 1, 2, 3, 2, 3, 1, 3, 4, 1, 1, 4, 1, 2, 3, 4]",2,-1,False,False,
23,10,80,103,"[24, 14, 14, 15, 8, 4, 18, 3, 17, 20, 23, 23, 3, 3, 5, 6, 16, 12, 20, 6]",23,"[1, 2, 3, 3, 4, 1, 3, 4, 2, 3, 3, 2, 3, 1, 4, 4, 4, 2, 3, 2]",3,-1,False,False,
25,2,68,93,"[1, 22, 15, 16, 4, 5, 8, 9, 23, 6, 20, 6, 23, 24, 17, 17, 16, 21, 20, 10]",15,"[1, 2, 2, 4, 2, 2, 1, 1, 2, 2, 4, 3, 4, 1, 3, 4, 2, 3, 2, 1]",2,-1,False,False,
25,4,73,98,"[1, 13, 3, 7, 3, 7, 9, 19, 16, 20, 15, 11, 18, 24, 23, 1, 22, 9, 15, 5]",3,"[1, 2, 1, 3, 4, 2, 1, 2, 4, 4, 3, 4, 2, 4, 2, 2, 2, 4, 3, 4]",4,-1,False,False,
25,5,78,103,"[19, 2, 1, 11, 20, 3, 13, 22, 17, 3, 18, 9, 13, 10, 11, 18, 24, 24, 16, 11]",3,"[3, 2, 1, 1, 2, 1, 4, 3, 1, 2, 2, 3, 4, 2, 4, 4, 3, 3, 2, 4]",1,-1,False,False,
26,3,89,115,"[1, 19, 7, 13, 16, 4, 10, 12, 2, 13, 19, 1, 10, 19, 11, 21, 13, 8, 23, 12]",13,"[2, 4, 2, 2, 4, 4, 1, 4, 1, 3, 3, 1, 4, 1, 1, 3, 1, 4, 1, 2]",2,-1,False,False,
26,8,84,110,"[14, 3, 12, 19, 10, 18, 24, 24, 2, 18, 22, 18, 15, 14, 16, 13, 12, 21, 10, 18]",2,"[1, 4, 3, 2, 2, 4, 2, 4, 3, 2, 1, 4, 3, 2, 2, 1, 2, 4, 3, 1]",3,-1,False,False,
26,19,82,108,"[21, 21, 15, 2, 2, 16, 17, 3, 14, 15, 6, 20, 1, 6, 8, 2, 17, 24, 9, 17]",17,"[1, 2, 4, 3, 1, 4, 3, 1, 4, 1, 4, 4, 1, 1, 3, 3, 2, 3, 3, 2]",2,-1,False,False,
27,5,77,104,"[15, 19, 12, 2, 5, 12, 15, 24, 16, 21, 21, 11, 14, 12, 23, 2, 11, 20, 12, 11]",12,"[4, 4, 2, 2, 4, 3, 2, 1, 3, 2, 4, 1, 1, 2, 4, 4, 4, 3, 4, 2]",3,-1,False,False,
27,10,99,126,"[12, 19, 1, 22, 14, 17, 16, 18, 24, 22, 4, 14, 11, 1, 2, 1, 23, 2, 18, 16]",4,"[4, 3, 1, 4, 4, 3, 4, 1, 3, 1, 4, 1, 1, 1, 4, 1, 3, 3, 3, 4]",4,-1,False,False,
27,19,92,119,"[23, 13, 16, 9, 17, 17, 12, 17, 19, 18, 14, 18, 7, 1, 3, 18, 17, 13, 7, 21]",21,"[4, 4, 2, 1, 4, 3, 2, 4, 1, 1, 1, 2, 2, 3, 4, 4, 3, 3, 4, 4]",4,-1,False,False,
28,4,57,85,"[4, 22, 11, 23, 18, 8, 19, 6, 2, 3, 20, 21, 22, 24, 15, 20, 1, 6, 6, 13]",18,"[2, 4, 4, 1, 3, 3, 4, 2, 1, 3, 2, 1, 3, 1, 2, 4, 3, 1, 4, 2]",3,-1,False,False,
29,2,74,103,"[21, 4, 3, 8, 1, 24, 11, 13, 5, 1, 9, 23, 4, 21, 7, 13, 15, 9, 13, 8]",3,"[4, 1, 1, 3, 3, 2, 2, 4, 3, 2, 1, 4, 3, 3, 1, 2, 4, 4, 4, 4]",1,-1,False,False,
29,3,55,84,"[9, 11, 10, 21, 7, 22, 2, 23, 5, 5, 6, 18, 23, 14, 13, 9, 19, 12, 8, 8]",21,"[4, 2, 3, 3, 2, 2, 1, 4, 4, 2, 1, 2, 4, 4, 3, 3, 3, 4, 4, 1]",3,-1,False,False,
29,8,66,95,"[6, 16, 19, 9, 17, 8, 23, 7, 18, 22, 15, 3, 1, 7, 7, 6, 12, 3, 15, 3]",18,"[2, 1, 3, 2, 1, 1, 1, 2, 1, 2, 3, 1, 4, 3, 3, 3, 1, 3, 3, 3]",1,-1,False,False,
29,10,94,123,"[1, 17, 1, 18, 18, 16, 7, 18, 24, 2, 11, 17, 13, 18, 18, 13, 17, 5, 19, 5]",11,"[1, 4, 1, 2, 1, 4, 1, 3, 3, 4, 4, 2, 3, 3, 4, 4, 3, 1, 4, 1]",4,-1,False,False,
30,4,76,106,"[15, 9, 11, 14, 2, 20, 8, 21, 20, 6, 19, 17, 1, 6, 16, 2, 21, 21, 22, 11]",2,"[1, 4, 3, 4, 2, 4, 1, 3, 1, 2, 3, 4, 4, 3, 1, 1, 3, 2, 3, 3]",2,-1,False,False,
30,19,83,113,"[24, 3, 12, 24, 15, 15, 12, 12, 14, 15, 4, 6, 2, 5, 9, 3, 20, 6, 4, 3]",3,"[3, 3, 3, 2, 1, 3, 1, 1, 2, 1, 4, 2, 2, 2, 1, 1, 2, 3, 4, 2]",2,-1,False,False,
31,5,88,119,"[4, 16, 5, 12, 7, 22, 12, 13, 14, 20, 4, 10, 24, 6, 2, 11, 12, 6, 18, 21]",22,"[3, 2, 4, 4, 1, 3, 4, 2, 1, 4, 4, 2, 3, 1, 3, 1, 1, 3, 1, 4]",3,-1,False,False,
31,10,84,115,"[3, 8, 4, 10, 10, 9, 21, 13, 20, 12, 15, 13, 8, 18, 7, 19, 23, 16, 14, 22]",15,"[1, 4, 3, 4, 4, 1, 2, 4, 3, 3, 2, 2, 1, 4, 3, 2, 4, 3, 2, 2]",2,-1,False,False,
32,2,62,94,"[19, 11, 24, 20, 6, 13, 21, 16, 10, 17, 6, 22, 16, 8, 16, 22, 13, 2, 2, 4]",24,"[4, 4, 3, 2, 1, 2, 4, 1, 4, 2, 4, 1, 2, 1, 3, 4, 1, 4, 3, 4]",3,-1,False,False,
32,5,63,95,"[10, 6, 5, 6, 23, 23, 20, 12, 17, 1, 21, 17, 18, 1, 1, 10, 19, 5, 18, 16]",23,"[1, 3, 2, 2, 1, 4, 4, 3, 2, 3, 4, 3, 2, 2, 4, 4, 4, 3, 2, 4]",4,-1,False,False,
32,8,89,121,"[8, 17, 5, 20, 3, 24, 8, 2, 6, 7, 9, 7, 19, 22, 19, 16, 22, 12, 9, 12]",6,"[3, 4, 3, 4, 4, 2, 2, 3, 4, 1, 3, 4, 1, 3, 4, 1, 1, 4, 4, 1]",4,-1,False,False,
32,19,66,98,"[6, 7, 11, 3, 24, 18, 1, 19, 23, 20, 8, 23, 22, 24, 24, 3, 22, 14, 22, 3]",3,"[3, 2, 4, 2, 2, 3, 3, 3, 4, 2, 4, 4, 1, 3, 2, 3, 2, 4, 4, 4]",4,-1,False,False,
33,3,50,83,"[21, 6, 24, 18, 1, 13, 14, 21, 1, 20, 13, 13, 12, 3, 20, 19, 9, 5, 12, 22]",18,"[4, 3, 3, 4, 2, 3, 1, 3, 2, 3, 4, 2, 2, 2, 3, 4, 4, 2, 1, 1]",4,-1,False,False,
33,8,82,115,"[18, 24, 17, 21, 5, 9, 15, 17, 15, 2, 21, 17, 20, 9, 7, 22, 10, 22, 14, 16]",15,"[3, 4, 4, 2, 3, 2, 3, 1, 2, 2, 4, 1, 4, 1, 1, 4, 3, 4, 2, 4]",2,-1,False,False,
34,2,62,96,"[7, 11, 16, 7, 18, 20, 8, 12, 16, 18, 5, 7, 3, 6, 14, 23, 24, 5, 13, 20]",16,"[4, 1, 1, 2, 4, 4, 4, 3, 1, 1, 1, 2, 2, 2, 4, 3, 4, 2, 2, 4]",1,-1,False,False,
35,4,65,100,"[11, 2, 14, 15, 21, 2, 15, 14, 14, 6, 11, 9, 12, 24, 11, 3, 24, 2, 1, 14]",21,"[4, 1, 2, 2, 3, 1, 2, 2, 4, 2, 1, 4, 2, 1, 1, 4, 2, 4, 4, 3]",3,-1,False,False,
35,8,59,94,"[3, 16, 21, 6, 2, 7, 13, 16, 23, 18, 11, 24, 9, 6, 16, 24, 2, 21, 15, 22]",23,"[2, 3, 4, 2, 1, 4, 3, 1, 2, 4, 2, 3, 4, 1, 1, 2, 3, 2, 1, 2]",2,-1,False,False,
35,10,59,94,"[16, 5, 13, 2, 16, 14, 21, 18, 6, 19, 4, 17, 19, 19, 7, 18, 7, 17, 10, 6]",4,"[2, 1, 2, 2, 3, 3, 3, 2, 2, 1, 2, 2, 4, 1, 1, 4, 1, 2, 2, 1]",2,-1,False,False,
36,3,62,98,"[21, 17, 11, 3, 12, 21, 7, 2, 3, 2, 20, 19, 4, 21, 24, 16, 11, 14, 22, 16]",3,"[2, 2, 3, 4, 3, 3, 4, 4, 3, 3, 2, 4, 2, 4, 2, 4, 1, 2, 2, 3]",4,-1,False,False,
36,5,77,113,"[7, 3, 23, 16, 2, 9, 9, 2, 13, 7, 21, 14, 19, 6, 18, 13, 20, 11, 5, 8]",9,"[3, 1, 2, 3, 2, 2, 2, 3, 4, 4, 4, 1, 2, 1, 4, 3, 3, 3, 4, 3]",2,-1,False,False,
37,10,71,108,"[23, 18, 23, 21, 7, 5, 23, 21, 10, 14, 13, 14, 12, 14, 17, 9, 2, 24, 5, 11]",13,"[1, 4, 3, 4, 3, 1, 4, 3, 3, 4, 2, 3, 4, 2, 1, 4, 4, 4, 1, 3]",2,-1,False,False,
37,19,79,116,"[17, 22, 22, 24, 8, 5, 7, 5, 15, 13, 21, 21, 17, 5, 13, 17, 20, 14, 3, 8]",8,"[3, 1, 3, 1, 3, 4, 2, 3, 2, 4, 1, 2, 1, 4, 2, 1, 4, 3, 1, 2]",2,-1,False,False,
38,3,86,124,"[23, 8, 19, 12, 15, 16, 21, 17, 21, 2, 23, 11, 6, 19, 2, 2, 8, 9, 20, 21]",12,"[4, 3, 2, 4, 2, 4, 2, 3, 1, 4, 2, 3, 3, 3, 1, 3, 1, 1, 2, 4]",4,-1,False,False,
38,5,84,122,"[1, 20, 7, 23, 24, 15, 6, 21, 6, 13, 22, 9, 8, 24, 10, 21, 7, 2, 9, 23]",15,"[3, 4, 4, 1, 3, 2, 4, 2, 1, 2, 2, 3, 3, 3, 3, 3, 3, 3, 4, 1]",2,-1,False,False,
39,2,54,93,"[17, 16, 22, 17, 8, 3, 3, 2, 12, 24, 14, 4, 16, 4, 1, 13, 1, 11, 16, 14]",22,"[4, 4, 3, 2, 3, 1, 3, 2, 2, 3, 3, 4, 4, 1, 2, 1, 1, 1, 1, 1]",3,-1,False,False,
39,4,96,135,"[16, 8, 19, 13, 17, 10, 20, 18, 24, 5, 14, 17, 12, 6, 9, 3, 7, 4, 21, 18]",17,"[2, 2, 1, 2, 4, 2, 2, 1, 3, 2, 2, 3, 4, 2, 1, 4, 3, 4, 4, 2]",4,-1,False,False,
39,19,79,118,"[4, 2, 16, 4, 17, 6, 19, 16, 1, 22, 8, 6, 23, 24, 2, 8, 8, 7, 15, 9]",9,"[1, 1, 4, 3, 4, 4, 4, 3, 1, 1, 2, 3, 3, 2, 2, 4, 1, 3, 4, 4]",4,-1,False,False,
40,5,93,133,"[7, 4, 4, 10, 9, 22, 10, 15, 10, 7, 22, 9, 1, 19, 15, 7, 16, 5, 15, 14]",22,"[2, 2, 1, 3, 4, 2, 3, 2, 2, 1, 4, 4, 3, 2, 3, 3, 1, 1, 1, 4]",2,-1,False,False,
40,8,83,123,"[1, 2, 1, 5, 19, 24, 9, 4, 7, 17, 22, 9, 21, 20, 17, 16, 5, 22, 23, 9]",7,"[3, 3, 2, 2, 1, 2, 4, 4, 4, 2, 4, 3, 4, 3, 1, 3, 1, 1, 3, 4]",4,-1,False,False,
40,10,79,119,"[18, 21, 5, 20, 16, 9, 21, 3, 7, 11, 12, 9, 1, 10, 19, 23, 20, 14, 24, 17]",12,"[3, 4, 3, 2, 3, 2, 4, 4, 3, 3, 4, 2, 3, 2, 3, 1, 4, 3, 2, 4]",4,-1,False,False,
41,4,76,117,"[13, 9, 13, 9, 23, 6, 14, 15, 22, 9, 23, 5, 16, 10, 15, 16, 21, 23, 20, 10]",23,"[2, 1, 2, 1, 3, 3, 4, 2, 2, 3, 3, 4, 2, 2, 3, 2, 4, 1, 4, 1]",3,-1,False,False,
41,19,66,107,"[15, 21, 22, 23, 24, 17, 22, 16, 13, 2, 23, 16, 8, 14, 22, 6, 20, 1, 4, 14]",14,"[4, 1, 2, 3, 4, 1, 3, 2, 4, 2, 4, 3, 1, 3, 3, 1, 4, 3, 1, 4]",4,-1,False,False,
42,2,70,112,"[10, 3, 6, 17, 15, 15, 17, 15, 4, 2, 7, 16, 19, 9, 3, 20, 10, 10, 6, 8]",6,"[1, 2, 4, 4, 3, 1, 3, 2, 2, 4, 3, 3, 2, 2, 4, 3, 4, 3, 2, 1]",4,-1,False,False,
42,8,61,103,"[23, 21, 13, 7, 14, 1, 2, 11, 14, 24, 12, 15, 11, 11, 24, 15, 16, 6, 14, 2]",14,"[4, 4, 1, 3, 2, 2, 1, 3, 3, 3, 2, 2, 2, 2, 1, 2, 4, 2, 3, 4]",3,-1,False,False,
43,5,62,105,"[7, 19, 21, 8, 8, 16, 3, 12, 4, 6, 17, 23, 4, 24, 6, 17, 13, 24, 9, 7]",16,"[1, 1, 4, 2, 2, 4, 2, 2, 1, 2, 4, 3, 4, 1, 1, 1, 2, 2, 3, 2]",4,-1,False,False,
