time,rcv,life_time,life_time_global,run_time_vec,run_time,cpu_usage_vec,cpu_usage,snd,queued,active,time_activated
4,4,85,89,"[8, 15, 1, 4, 15, 12, 6, 20, 11, 11, 16, 7, 1, 3, 6]",15,"[2, 4, 1, 1, 3, 3, 2, 2, 2, 3, 2, 4, 2, 2, 4]",3,-1,False,False,
4,7,70,74,"[10, 23, 8, 13, 3, 15, 20, 24, 20, 9, 19, 14, 6, 4, 12]",24,"[2, 1, 1, 3, 2, 3, 2, 3, 3, 4, 2, 4, 2, 1, 3]",3,-1,False,False,
4,13,76,80,"[22, 24, 23, 4, 14, 6, 7, 5, 10, 5, 23, 3, 7, 20, 5]",20,"[2, 1, 4, 1, 2, 4, 4, 3, 2, 4, 3, 2, 2, 1, 1]",1,-1,False,False,
4,14,55,59,"[9, 23, 17, 18, 8, 8, 17, 23, 6, 5, 14, 5, 19, 8, 15]",15,"[2, 2, 4, 4, 4, 3, 1, 2, 3, 3, 2, 1, 3, 4, 3]",3,-1,False,False,
5,2,58,63,"[21, 18, 12, 9, 7, 18, 10, 13, 11, 3, 4, 1, 24, 10, 14]",12,"[1, 1, 4, 4, 1, 2, 4, 4, 1, 1, 1, 2, 2, 3, 2]",4,-1,False,False,
5,3,54,59,"[11, 3, 21, 21, 24, 19, 3, 16, 24, 22, 13, 15, 10, 15, 12]",21,"[4, 2, 1, 2, 3, 1, 4, 2, 2, 3, 3, 1, 4, 4, 4]",2,-1,False,False,
5,6,56,61,"[12, 23, 24, 24, 17, 22, 13, 20, 10, 19, 13, 20, 17, 18, 22]",13,"[2, 4, 3, 4, 2, 1, 3, 1, 3, 3, 4, 1, 2, 2, 2]",3,-1,False,False,
5,9,99,104,"[9, 7, 22, 10, 12, 18, 20, 5, 20, 3, 12, 15, 20, 11, 14]",3,"[4, 3, 3, 3, 2, 2, 3, 4, 3, 4, 4, 4, 4, 2, 3]",4,-1,False,False,
5,10,66,71,"[14, 9, 18, 19, 3, 19, 9, 11, 23, 20, 8, 5, 15, 18, 2]",8,"[4, 1, 2, 2, 3, 2, 2, 4, 4, 4, 1, 2, 1, 1, 4]",1,-1,False,False,
5,11,72,77,"[2, 3, 6, 6, 24, 6, 4, 7, 14, 17, 16, 17, 16, 11, 5]",17,"[1, 1, 2, 3, 1, 1, 2, 2, 1, 1, 4, 1, 2, 1, 4]",1,-1,False,False,
5,12,75,80,"[8, 22, 8, 18, 2, 10, 17, 9, 1, 12, 12, 5, 20, 4, 7]",20,"[3, 4, 4, 3, 4, 1, 4, 1, 1, 2, 4, 3, 1, 1, 4]",1,-1,False,False,
6,0,55,61,"[19, 19, 24, 7, 12, 7, 9, 15, 1, 9, 24, 14, 16, 19, 17]",19,"[2, 3, 4, 3, 3, 3, 4, 1, 2, 4, 4, 2, 1, 1, 4]",2,-1,False,False,
6,2,99,105,"[14, 21, 14, 17, 22, 10, 1, 14, 20, 14, 3, 3, 1, 5, 7]",14,"[3, 1, 3, 3, 1, 2, 2, 3, 3, 4, 3, 1, 3, 1, 4]",3,-1,False,False,
6,5,83,89,"[8, 21, 21, 15, 12, 16, 1, 20, 20, 12, 5, 15, 8, 23, 24]",16,"[2, 2, 4, 1, 2, 3, 2, 2, 1, 3, 2, 1, 4, 3, 4]",3,-1,False,False,
6,14,98,104,"[18, 10, 19, 24, 23, 20, 17, 6, 19, 3, 9, 1, 20, 21, 11]",11,"[4, 1, 4, 1, 1, 3, 1, 3, 3, 4, 1, 4, 4, 4, 2]",2,-1,False,False,
7,7,93,100,"[13, 17, 19, 9, 22, 8, 6, 21, 1, 14, 8, 19, 22, 8, 13]",21,"[4, 4, 3, 4, 2, 3, 4, 1, 3, 1, 4, 4, 3, 2, 3]",1,-1,False,False,
7,8,55,62,"[10, 23, 23, 20, 16, 23, 6, 21, 18, 23, 2, 8, 11, 17, 17]",18,"[1, 3, 2, 2, 3, 4, 2, 2, 1, 1, 3, 4, 4, 2, 3]",1,-1,False,False,
7,9,75,82,"[19, 18, 6, 21, 18, 20, 10, 12, 14, 20, 11, 8, 6, 16, 13]",20,"[4, 1, 3, 1, 4, 3, 1, 4, 4, 4, 2, 4, 3, 4, 4]",4,-1,False,False,
7,10,70,77,"[7, 2, 20, 4, 13, 19, 3, 23, 1, 8, 23, 17, 20, 20, 18]",23,"[3, 2, 4, 4, 3, 4, 2, 2, 4, 4, 2, 1, 3, 3, 1]",2,-1,False,False,
7,12,98,105,"[18, 3, 6, 15, 21, 6, 9, 9, 10, 7, 12, 10, 10, 14, 2]",10,"[4, 4, 4, 2, 2, 3, 2, 1, 2, 3, 1, 4, 2, 2, 1]",2,-1,False,False,
7,13,84,91,"[12, 18, 14, 20, 22, 17, 5, 4, 1, 4, 9, 1, 21, 24, 11]",24,"[1, 3, 3, 1, 3, 3, 3, 1, 4, 2, 2, 3, 2, 1, 3]",1,-1,False,False,
8,1,80,88,"[14, 12, 10, 1, 13, 16, 20, 16, 23, 18, 14, 13, 10, 16, 1]",12,"[2, 1, 4, 1, 1, 1, 3, 4, 1, 3, 3, 1, 4, 1, 4]",1,-1,False,False,
8,3,63,71,"[22, 16, 19, 18, 21, 19, 22, 24, 12, 3, 12, 1, 17, 24, 5]",18,"[3, 1, 2, 4, 1, 3, 2, 1, 3, 2, 2, 1, 3, 2, 3]",4,-1,False,False,
8,4,99,107,"[12, 18, 23, 9, 5, 21, 5, 21, 16, 15, 15, 17, 21, 2, 11]",5,"[2, 4, 2, 3, 4, 1, 4, 4, 1, 3, 4, 1, 2, 2, 4]",4,-1,False,False,
8,6,72,80,"[21, 4, 23, 9, 8, 14, 14, 18, 11, 6, 18, 17, 13, 16, 20]",14,"[1, 1, 1, 2, 1, 4, 3, 4, 3, 1, 4, 2, 4, 3, 1]",3,-1,False,False,
9,0,65,74,"[1, 24, 15, 14, 22, 12, 1, 22, 12, 9, 1, 17, 21, 5, 16]",1,"[2, 1, 2, 2, 4, 4, 4, 1, 2, 4, 4, 1, 3, 4, 2]",2,-1,False,False,
9,7,70,79,"[1, 10, 5, 12, 19, 16, 4, 3, 23, 4, 7, 4, 15, 21, 17]",3,"[3, 3, 4, 4, 2, 2, 1, 3, 2, 4, 4, 3, 2, 3, 2]",3,-1,False,False,
9,11,66,75,"[13, 18, 21, 12, 1, 18, 3, 3, 23, 15, 5, 12, 19, 1, 24]",12,"[3, 2, 3, 2, 3, 2, 4, 1, 1, 2, 3, 1, 2, 3, 3]",1,-1,False,False,
9,13,71,80,"[23, 15, 11, 6, 17, 13, 6, 14, 23, 19, 2, 19, 18, 7, 8]",7,"[1, 3, 1, 4, 3, 3, 4, 3, 1, 3, 1, 1, 1, 4, 3]",4,-1,False,False,
9,14,89,98,"[3, 12, 13, 19, 20, 10, 15, 6, 14, 6, 15, 7, 6, 10, 8]",8,"[2, 2, 2, 3, 3, 4, 1, 3, 4, 1, 4, 1, 2, 3, 4]",4,-1,False,False,
10,2,79,89,"[9, 5, 2, 3, 13, 8, 7, 22, 13, 16, 9, 1, 21, 18, 3]",2,"[1, 1, 1, 4, 2, 4, 3, 4, 1, 1, 1, 2, 3, 3, 3]",1,-1,False,False,
10,5,53,63,"[9, 23, 9, 20, 4, 23, 9, 19, 14, 11, 21, 15, 8, 13, 14]",23,"[2, 3, 1, 4, 2, 4, 3, 1, 3, 4, 4, 4, 3, 3, 4]",4,-1,False,False,
10,12,65,75,"[16, 18, 22, 18, 10, 9, 1, 14, 5, 12, 19, 2, 9, 16, 7]",9,"[3, 4, 3, 2, 1, 2, 2, 2, 2, 4, 1, 1, 3, 4, 1]",3,-1,False,False,
11,0,82,93,"[1, 7, 11, 17, 16, 6, 16, 17, 2, 1, 3, 23, 13, 17, 5]",1,"[4, 2, 2, 1, 2, 4, 3, 1, 1, 2, 1, 1, 4, 3, 2]",4,-1,False,False,
11,1,68,79,"[15, 16, 24, 24, 17, 24, 4, 19, 21, 2, 3, 6, 14, 11, 22]",16,"[1, 4, 1, 1, 4, 4, 3, 2, 3, 3, 4, 1, 1, 1, 1]",4,-1,False,False,
11,3,74,85,"[17, 8, 20, 21, 4, 19, 20, 23, 1, 21, 8, 16, 5, 12, 24]",21,"[2, 3, 3, 2, 2, 4, 4, 3, 4, 4, 2, 2, 2, 3, 4]",2,-1,False,False,
11,4,58,69,"[6, 3, 15, 12, 22, 15, 12, 18, 17, 12, 7, 24, 15, 16, 16]",22,"[2, 2, 2, 4, 2, 2, 3, 4, 2, 1, 3, 2, 2, 2, 2]",2,-1,False,False,
11,6,92,103,"[7, 7, 11, 21, 19, 8, 9, 21, 7, 19, 5, 24, 10, 2, 1]",9,"[1, 1, 3, 3, 4, 4, 2, 4, 2, 3, 1, 1, 1, 3, 3]",2,-1,False,False,
11,7,65,76,"[3, 5, 14, 2, 11, 2, 9, 24, 16, 11, 13, 13, 4, 3, 19]",24,"[1, 3, 2, 1, 1, 1, 1, 3, 1, 2, 3, 4, 2, 2, 2]",3,-1,False,False,
11,9,57,68,"[1, 19, 1, 21, 8, 5, 23, 7, 5, 10, 6, 13, 10, 8, 19]",10,"[4, 2, 4, 4, 3, 4, 2, 2, 2, 4, 2, 4, 4, 3, 2]",4,-1,False,False,
12,3,84,96,"[19, 20, 1, 8, 5, 17, 14, 5, 10, 6, 15, 5, 13, 22, 24]",8,"[2, 1, 4, 2, 2, 3, 1, 3, 1, 2, 1, 3, 4, 3, 4]",2,-1,False,False,
12,4,98,110,"[5, 17, 23, 5, 7, 24, 2, 10, 22, 24, 21, 7, 13, 17, 6]",7,"[4, 3, 1, 3, 2, 3, 1, 2, 1, 2, 3, 4, 3, 3, 3]",2,-1,False,False,
12,8,97,109,"[1, 5, 4, 4, 24, 14, 2, 1, 22, 9, 10, 23, 13, 1, 11]",22,"[3, 3, 4, 1, 2, 1, 4, 3, 1, 2, 1, 2, 1, 1, 4]",1,-1,False,False,
12,13,80,92,"[7, 8, 21, 20, 7, 10, 16, 10, 14, 24, 4, 5, 18, 13, 14]",13,"[4, 2, 1, 2, 4, 3, 1, 2, 4, 2, 1, 1, 2, 3, 1]",3,-1,False,False,
13,0,69,82,"[6, 16, 14, 10, 15, 15, 16, 18, 21, 18, 20, 12, 6, 22, 17]",6,"[3, 3, 2, 3, 1, 1, 3, 1, 3, 4, 4, 3, 1, 1, 4]",3,-1,False,False,
13,1,92,105,"[22, 9, 10, 17, 11, 17, 21, 11, 5, 2, 11, 16, 11, 1, 2]",9,"[1, 2, 2, 2, 2, 3, 2, 4, 1, 2, 3, 2, 2, 3, 3]",2,-1,False,False,
13,2,98,111,"[16, 15, 24, 2, 10, 7, 17, 8, 18, 6, 13, 24, 8, 23, 1]",24,"[4, 1, 2, 2, 3, 3, 4, 4, 2, 1, 1, 1, 1, 3, 1]",2,-1,False,False,
13,3,62,75,"[20, 23, 14, 23, 22, 22, 20, 5, 13, 23, 5, 10, 16, 6, 4]",23,"[4, 1, 1, 3, 4, 1, 3, 3, 2, 3, 4, 1, 2, 2, 2]",3,-1,False,False,
13,5,88,101,"[6, 14, 2, 21, 3, 6, 14, 11, 9, 14, 8, 9, 13, 17, 18]",6,"[4, 1, 3, 2, 1, 2, 4, 3, 4, 2, 1, 1, 2, 4, 2]",2,-1,False,False,
13,9,77,90,"[8, 1, 20, 13, 7, 10, 18, 11, 22, 8, 12, 11, 3, 19, 12]",8,"[3, 4, 4, 3, 1, 1, 3, 3, 2, 1, 3, 1, 4, 2, 3]",1,-1,False,False,
13,10,91,104,"[18, 1, 17, 1, 10, 19, 16, 2, 12, 15, 7, 5, 20, 13, 13]",7,"[1, 3, 1, 4, 1, 2, 3, 1, 3, 2, 4, 3, 3, 2, 3]",4,-1,False,False,
13,11,59,72,"[6, 24, 18, 2, 15, 20, 14, 13, 9, 23, 15, 14, 23, 18, 4]",14,"[4, 2, 3, 3, 2, 2, 2, 4, 1, 2, 2, 3, 2, 1, 3]",3,-1,False,False,
13,12,54,67,"[20, 23, 13, 11, 4, 4, 13, 18, 1, 8, 12, 14, 19, 16, 14]",19,"[3, 4, 3, 4, 4, 2, 1, 1, 4, 3, 3, 2, 2, 4, 4]",2,-1,False,False,
13,14,60,73,"[6, 22, 20, 11, 24, 11, 4, 16, 18, 9, 3, 17, 7, 11, 16]",16,"[3, 2, 3, 3, 4, 2, 1, 1, 3, 1, 4, 2, 4, 4, 3]",3,-1,False,False,
14,4,71,85,"[18, 21, 14, 3, 20, 14, 17, 7, 23, 3, 2, 5, 22, 18, 22]",20,"[3, 4, 1, 4, 2, 3, 1, 2, 2, 1, 1, 2, 4, 4, 2]",2,-1,False,False,
14,6,80,94,"[18, 23, 3, 8, 3, 6, 23, 20, 15, 24, 18, 10, 13, 13, 13]",23,"[4, 3, 3, 2, 4, 2, 3, 1, 2, 1, 4, 2, 2, 3, 3]",3,-1,False,False,
14,13,55,69,"[8, 13, 7, 21, 8, 12, 1, 5, 12, 22, 7, 13, 8, 1, 7]",1,"[4, 1, 4, 4, 1, 4, 2, 4, 4, 2, 1, 3, 4, 4, 3]",4,-1,False,False,
15,5,63,78,"[13, 2, 7, 24, 14, 5, 23, 7, 2, 5, 12, 8, 1, 3, 10]",5,"[2, 4, 3, 3, 2, 3, 4, 1, 1, 4, 4, 4, 3, 4, 4]",3,-1,False,False,
15,7,91,106,"[21, 14, 17, 5, 20, 23, 3, 10, 3, 16, 18, 16, 20, 1, 8]",10,"[2, 1, 2, 3, 2, 3, 3, 1, 4, 1, 2, 3, 2, 3, 1]",1,-1,False,False,
16,1,56,72,"[21, 1, 15, 22, 24, 9, 1, 3, 17, 13, 1, 2, 5, 22, 6]",1,"[2, 1, 4, 4, 1, 4, 4, 4, 4, 2, 3, 3, 1, 1, 4]",1,-1,False,False,
16,2,91,107,"[2, 7, 20, 12, 1, 11, 15, 5, 11, 6, 17, 4, 9, 20, 13]",20,"[1, 3, 4, 2, 1, 4, 1, 2, 1, 3, 2, 2, 4, 2, 4]",4,-1,False,False,
16,4,76,92,"[11, 16, 7, 16, 18, 16, 10, 6, 3, 6, 23, 6, 2, 22, 17]",18,"[4, 2, 4, 1, 1, 1, 1, 4, 4, 1, 2, 3, 4, 1, 3]",1,-1,False,False,
16,11,76,92,"[10, 20, 13, 3, 11, 2, 14, 10, 20, 6, 7, 24, 1, 9, 23]",24,"[4, 1, 1, 2, 2, 1, 4, 3, 1, 4, 2, 2, 2, 2, 2]",2,-1,False,False,
16,14,93,109,"[9, 21, 22, 23, 5, 14, 24, 11, 18, 7, 15, 20, 7, 13, 13]",13,"[2, 2, 3, 3, 3, 1, 3, 1, 1, 4, 4, 2, 2, 1, 3]",3,-1,False,False,
17,0,62,79,"[22, 21, 5, 9, 16, 10, 2, 20, 9, 23, 4, 3, 14, 15, 12]",22,"[4, 1, 4, 3, 2, 3, 3, 4, 4, 1, 1, 4, 3, 2, 4]",4,-1,False,False,
17,8,53,70,"[21, 23, 10, 22, 18, 24, 4, 11, 7, 16, 9, 21, 4, 16, 2]",7,"[4, 3, 1, 1, 3, 4, 4, 2, 1, 2, 4, 3, 2, 2, 3]",1,-1,False,False,
17,10,63,80,"[21, 13, 2, 2, 8, 12, 5, 16, 16, 18, 9, 8, 5, 16, 15]",9,"[3, 1, 4, 2, 2, 3, 2, 1, 3, 4, 2, 2, 1, 1, 1]",2,-1,False,False,
18,0,91,109,"[10, 21, 1, 24, 21, 10, 13, 3, 24, 11, 9, 21, 13, 17, 10]",10,"[1, 1, 4, 2, 4, 3, 4, 4, 3, 3, 3, 3, 4, 1, 2]",1,-1,False,False,
18,2,52,70,"[19, 2, 14, 9, 11, 13, 6, 22, 5, 2, 14, 2, 7, 14, 7]",14,"[2, 3, 4, 4, 3, 2, 4, 1, 4, 3, 1, 3, 1, 2, 1]",4,-1,False,False,
18,3,61,79,"[2, 13, 5, 9, 11, 14, 13, 7, 3, 5, 6, 20, 8, 4, 19]",9,"[3, 3, 4, 2, 3, 1, 1, 3, 3, 3, 1, 4, 1, 4, 2]",2,-1,False,False,
18,5,84,102,"[5, 21, 21, 11, 16, 19, 17, 13, 16, 16, 11, 9, 5, 10, 6]",19,"[2, 2, 4, 1, 4, 2, 4, 4, 3, 2, 1, 4, 3, 3, 3]",2,-1,False,False,
18,11,58,76,"[1, 17, 11, 19, 17, 16, 22, 13, 7, 11, 20, 12, 17, 8, 12]",12,"[1, 3, 4, 2, 2, 1, 2, 4, 1, 3, 3, 1, 3, 2, 4]",1,-1,False,False,
18,13,53,71,"[10, 15, 21, 7, 24, 12, 22, 14, 11, 22, 12, 24, 6, 13, 4]",13,"[2, 3, 3, 3, 2, 1, 2, 4, 2, 1, 1, 3, 1, 1, 3]",1,-1,False,False,
19,6,85,104,"[15, 4, 24, 2, 2, 17, 10, 8, 13, 17, 4, 5, 21, 14, 16]",10,"[2, 1, 3, 4, 3, 1, 2, 2, 3, 4, 4, 2, 1, 3, 2]",2,-1,False,False,
19,7,94,113,"[2, 14, 14, 15, 22, 24, 14, 19, 23, 16, 8, 5, 22, 5, 11]",19,"[1, 4, 4, 3, 2, 2, 2, 2, 3, 3, 1, 1, 3, 4, 2]",2,-1,False,False,
19,8,97,116,"[4, 11, 17, 11, 7, 2, 9, 4, 17, 8, 15, 10, 19, 23, 16]",17,"[1, 4, 2, 1, 3, 2, 2, 4, 2, 2, 4, 4, 3, 3, 3]",2,-1,False,False,
19,12,58,77,"[3, 19, 4, 12, 20, 22, 11, 22, 21, 14, 16, 13, 21, 14, 11]",21,"[1, 3, 4, 2, 4, 1, 1, 2, 4, 1, 4, 3, 3, 1, 1]",3,-1,False,False,
19,14,67,86,"[7, 14, 21, 16, 3, 19, 21, 10, 9, 22, 4, 24, 8, 16, 3]",3,"[1, 4, 4, 3, 2, 4, 1, 4, 1, 1, 4, 3, 1, 2, 4]",4,-1,False,False,
20,0,51,71,"[10, 24, 3, 10, 10, 19, 20, 17, 20, 23, 4, 10, 8, 7, 8]",10,"[3, 3, 4, 2, 4, 3, 4, 4, 4, 3, 4, 3, 3, 3, 1]",3,-1,False,False,
20,4,53,73,"[9, 16, 15, 19, 6, 24, 14, 7, 22, 5, 24, 5, 13, 22, 9]",6,"[4, 3, 4, 2, 1, 2, 4, 2, 4, 4, 2, 4, 3, 2, 4]",1,-1,False,False,
20,9,73,93,"[16, 18, 11, 15, 20, 10, 18, 9, 9, 18, 24, 6, 24, 13, 9]",18,"[1, 4, 2, 3, 1, 3, 4, 3, 3, 3, 4, 2, 3, 3, 2]",3,-1,False,False,
20,12,98,118,"[24, 22, 17, 18, 15, 1, 17, 15, 14, 22, 13, 3, 2, 1, 21]",2,"[3, 3, 2, 4, 3, 4, 2, 3, 3, 3, 4, 3, 3, 1, 3]",3,-1,False,False,
20,13,67,87,"[11, 13, 23, 14, 7, 24, 4, 19, 16, 17, 23, 16, 19, 22, 23]",22,"[2, 4, 3, 2, 3, 2, 2, 4, 2, 1, 2, 4, 2, 1, 1]",1,-1,False,False,
21,1,96,117,"[22, 22, 5, 24, 23, 5, 24, 8, 8, 16, 22, 5, 23, 8, 16]",22,"[4, 4, 1, 4, 3, 2, 1, 3, 3, 3, 3, 2, 2, 2, 4]",4,-1,False,False,
21,2,72,93,"[12, 5, 18, 2, 11, 14, 13, 1, 8, 7, 7, 20, 20, 23, 8]",18,"[2, 2, 1, 1, 4, 4, 4, 4, 3, 3, 1, 2, 3, 2, 3]",1,-1,False,False,
21,3,84,105,"[18, 15, 9, 20, 6, 4, 6, 6, 19, 19, 7, 3, 11, 22, 23]",20,"[1, 3, 4, 3, 4, 3, 4, 4, 2, 1, 2, 2, 3, 1, 2]",3,-1,False,False,
21,5,71,92,"[14, 17, 4, 23, 19, 19, 20, 6, 17, 2, 15, 12, 16, 6, 16]",19,"[2, 4, 3, 2, 2, 3, 4, 3, 1, 3, 2, 4, 4, 2, 1]",3,-1,False,False,
21,8,50,71,"[7, 3, 14, 23, 14, 24, 11, 3, 14, 8, 3, 7, 17, 19, 13]",14,"[1, 3, 3, 2, 4, 1, 4, 1, 3, 1, 4, 2, 2, 1, 4]",3,-1,False,False,
22,4,79,101,"[5, 15, 10, 12, 7, 10, 14, 21, 3, 1, 9, 16, 11, 23, 22]",7,"[4, 4, 4, 1, 3, 2, 3, 1, 2, 4, 2, 4, 2, 4, 2]",3,-1,False,False,
22,9,71,93,"[1, 23, 20, 20, 7, 14, 12, 21, 10, 15, 16, 9, 20, 3, 22]",15,"[4, 1, 3, 1, 1, 2, 2, 3, 3, 2, 3, 1, 3, 4, 1]",2,-1,False,False,
22,10,54,76,"[22, 16, 18, 8, 12, 21, 22, 2, 6, 22, 9, 11, 17, 1, 3]",9,"[4, 1, 4, 3, 3, 4, 1, 4, 1, 1, 4, 4, 4, 4, 4]",4,-1,False,False,
22,12,93,115,"[3, 9, 19, 11, 10, 24, 19, 21, 20, 18, 20, 16, 1, 17, 18]",1,"[3, 1, 3, 2, 3, 4, 2, 3, 3, 1, 3, 2, 2, 4, 4]",2,-1,False,False,
22,14,55,77,"[16, 2, 13, 19, 11, 14, 18, 2, 13, 3, 19, 5, 24, 19, 2]",2,"[2, 2, 2, 2, 4, 2, 1, 2, 1, 1, 2, 1, 2, 2, 2]",2,-1,False,False,
23,1,98,121,"[16, 8, 4, 16, 11, 4, 1, 24, 11, 12, 16, 7, 7, 3, 12]",8,"[4, 4, 3, 2, 4, 4, 2, 2, 3, 2, 3, 4, 3, 3, 4]",4,-1,False,False,
23,6,88,111,"[6, 8, 8, 23, 13, 14, 11, 14, 18, 8, 6, 10, 15, 14, 2]",11,"[3, 4, 1, 1, 2, 4, 1, 3, 1, 1, 4, 1, 3, 1, 4]",1,-1,False,False,
23,7,62,85,"[6, 23, 11, 24, 16, 7, 19, 21, 11, 5, 7, 22, 6, 11, 10]",21,"[3, 4, 4, 3, 2, 2, 4, 3, 2, 3, 1, 1, 1, 2, 3]",3,-1,False,False,
23,8,86,109,"[14, 3, 11, 9, 6, 22, 24, 1, 24, 2, 20, 21, 9, 2, 10]",24,"[1, 1, 4, 1, 1, 3, 2, 3, 2, 3, 4, 4, 1, 1, 1]",2,-1,False,False,
23,9,65,88,"[20, 15, 11, 22, 14, 1, 11, 16, 8, 7, 8, 1, 19, 8, 2]",7,"[2, 4, 1, 3, 2, 4, 1, 1, 3, 2, 1, 2, 1, 2, 2]",2,-1,False,False,
24,0,66,90,"[3, 20, 7, 17, 4, 18, 1, 9, 15, 8, 22, 9, 16, 14, 21]",3,"[1, 3, 4, 1, 4, 2, 4, 1, 4, 3, 2, 2, 2, 3, 3]",1,-1,False,False,
24,2,94,118,"[8, 17, 18, 1, 19, 9, 16, 6, 5, 19, 17, 7, 4, 14, 22]",18,"[3, 2, 3, 3, 4, 2, 1, 4, 1, 4, 4, 2, 3, 1, 3]",3,-1,False,False,
24,7,63,87,"[22, 23, 15, 14, 2, 21, 22, 16, 9, 12, 1, 1, 18, 17, 10]",16,"[3, 4, 4, 1, 4, 3, 4, 4, 3, 2, 1, 4, 2, 4, 1]",4,-1,False,False,
24,11,54,78,"[15, 19, 20, 13, 4, 13, 21, 1, 5, 14, 16, 1, 23, 1, 15]",1,"[3, 3, 2, 3, 1, 4, 4, 1, 1, 3, 1, 2, 2, 1, 1]",2,-1,False,False,
24,12,57,81,"[10, 12, 18, 5, 15, 7, 16, 19, 8, 12, 24, 14, 7, 1, 1]",7,"[1, 2, 1, 2, 4, 4, 2, 2, 2, 2, 4, 4, 4, 4, 2]",4,-1,False,False,
24,13,72,96,"[16, 12, 16, 2, 3, 4, 16, 17, 5, 21, 23, 17, 21, 3, 12]",3,"[1, 2, 4, 4, 4, 3, 3, 1, 2, 1, 4, 2, 4, 2, 2]",2,-1,False,False,
24,14,80,104,"[13, 10, 24, 11, 8, 5, 19, 2, 13, 24, 5, 16, 4, 6, 3]",3,"[3, 3, 4, 3, 2, 3, 2, 3, 1, 3, 2, 3, 1, 1, 2]",2,-1,False,False,
25,4,74,99,"[6, 15, 8, 12, 23, 10, 4, 9, 17, 3, 16, 22, 17, 1, 13]",23,"[4, 2, 1, 4, 2, 3, 1, 4, 1, 3, 3, 1, 2, 4, 4]",2,-1,False,False,
25,5,55,80,"[18, 13, 2, 24, 24, 24, 1, 16, 13, 15, 2, 7, 16, 11, 10]",24,"[3, 1, 4, 4, 1, 2, 3, 3, 3, 1, 2, 4, 2, 1, 3]",2,-1,False,False,
25,8,95,120,"[9, 17, 13, 13, 2, 10, 6, 14, 20, 2, 10, 11, 20, 7, 15]",20,"[1, 4, 2, 3, 3, 3, 2, 2, 4, 3, 2, 4, 3, 4, 2]",4,-1,False,False,
25,9,95,120,"[8, 18, 16, 9, 7, 23, 8, 1, 11, 15, 13, 7, 2, 11, 20]",15,"[4, 2, 2, 4, 4, 1, 4, 4, 2, 2, 3, 2, 2, 2, 3]",2,-1,False,False,
