time,rcv,life_time,life_time_global,run_time_vec,run_time,cpu_usage_vec,cpu_usage,snd,queued,active,time_activated
16,19,76,92,"[23, 18, 3, 13, 1, 19, 14, 17, 2, 12, 19, 3, 9, 15, 19, 3, 23, 20, 21, 22]",22,"[3, 1, 1, 2, 2, 4, 3, 3, 1, 2, 3, 4, 2, 3, 3, 4, 3, 3, 2, 4]",4,-1,False,False,
17,7,91,108,"[11, 8, 6, 4, 21, 7, 15, 9, 11, 11, 13, 21, 1, 15, 9, 12, 12, 23, 14, 3]",9,"[4, 4, 3, 3, 2, 2, 3, 4, 1, 4, 2, 4, 4, 4, 2, 1, 3, 4, 4, 2]",4,-1,False,False,
18,7,87,105,"[11, 10, 20, 11, 22, 5, 23, 6, 7, 21, 22, 23, 16, 13, 13, 15, 9, 21, 13, 11]",6,"[3, 3, 4, 1, 2, 3, 4, 2, 3, 4, 1, 4, 2, 4, 4, 1, 2, 4, 3, 4]",2,-1,False,False,
19,2,66,85,"[19, 7, 23, 16, 21, 9, 11, 6, 23, 13, 5, 4, 14, 23, 5, 2, 14, 18, 3, 12]",23,"[1, 2, 2, 1, 4, 3, 2, 2, 3, 4, 2, 2, 1, 3, 3, 1, 3, 1, 4, 1]",2,-1,False,False,
21,2,90,111,"[14, 14, 5, 5, 19, 19, 9, 11, 2, 23, 23, 7, 5, 5, 11, 9, 1, 12, 6, 18]",5,"[3, 2, 1, 3, 1, 3, 1, 2, 4, 1, 4, 1, 4, 3, 4, 1, 3, 3, 2, 3]",1,-1,False,False,
21,14,83,104,"[19, 8, 3, 11, 15, 23, 5, 20, 18, 23, 19, 14, 1, 24, 4, 19, 1, 17, 16, 24]",4,"[2, 4, 1, 3, 1, 3, 1, 2, 2, 3, 1, 2, 4, 3, 1, 2, 1, 1, 3, 3]",1,-1,False,False,
22,2,70,92,"[17, 16, 2, 24, 23, 17, 22, 19, 10, 13, 16, 6, 11, 23, 21, 1, 12, 8, 7, 12]",2,"[4, 1, 3, 2, 2, 4, 3, 3, 3, 1, 2, 4, 1, 4, 1, 3, 3, 1, 3, 3]",3,-1,False,False,
22,19,65,87,"[24, 12, 15, 17, 11, 23, 10, 3, 22, 13, 8, 22, 16, 17, 17, 3, 13, 22, 24, 2]",2,"[4, 1, 4, 3, 3, 2, 3, 2, 3, 1, 3, 4, 1, 1, 1, 3, 3, 3, 3, 3]",3,-1,False,False,
23,19,52,75,"[23, 14, 7, 7, 1, 2, 15, 12, 2, 23, 17, 3, 10, 14, 1, 12, 17, 2, 24, 13]",13,"[1, 1, 3, 2, 1, 4, 3, 2, 2, 1, 2, 3, 4, 4, 4, 1, 3, 2, 3, 1]",1,-1,False,False,
24,7,76,100,"[4, 14, 1, 13, 20, 6, 20, 23, 17, 19, 12, 21, 16, 13, 8, 21, 13, 17, 3, 3]",23,"[3, 3, 4, 3, 4, 2, 1, 3, 3, 1, 4, 4, 4, 2, 3, 4, 2, 4, 3, 4]",3,-1,False,False,
25,1,69,94,"[11, 19, 20, 7, 4, 15, 10, 8, 19, 5, 4, 7, 12, 24, 20, 21, 10, 20, 10, 24]",19,"[1, 3, 2, 3, 2, 3, 1, 1, 1, 3, 4, 3, 2, 3, 2, 2, 2, 1, 3, 3]",3,-1,False,False,
25,2,94,119,"[1, 21, 16, 18, 17, 5, 23, 5, 9, 21, 16, 24, 18, 11, 13, 14, 3, 4, 1, 18]",16,"[2, 1, 2, 2, 1, 1, 1, 1, 4, 2, 3, 3, 3, 2, 1, 3, 4, 3, 4, 1]",2,-1,False,False,
25,14,57,82,"[20, 4, 3, 12, 4, 4, 3, 9, 16, 21, 5, 3, 21, 15, 20, 9, 22, 8, 18, 5]",20,"[3, 1, 4, 2, 1, 3, 2, 2, 2, 3, 2, 3, 2, 4, 1, 4, 1, 4, 4, 3]",1,-1,False,False,
25,19,93,118,"[24, 18, 17, 23, 4, 14, 22, 12, 5, 5, 3, 13, 9, 14, 12, 21, 15, 2, 14, 19]",19,"[1, 4, 2, 1, 2, 3, 3, 2, 4, 3, 3, 4, 1, 4, 3, 3, 4, 4, 2, 1]",1,-1,False,False,
26,7,58,84,"[2, 20, 3, 21, 20, 15, 18, 14, 10, 16, 14, 18, 8, 22, 1, 3, 22, 11, 20, 18]",14,"[1, 1, 1, 1, 2, 2, 4, 3, 2, 2, 2, 2, 4, 3, 3, 1, 4, 2, 3, 2]",3,-1,False,False,
27,1,50,77,"[23, 4, 6, 23, 4, 3, 19, 11, 20, 11, 2, 18, 11, 2, 11, 5, 2, 12, 7, 2]",4,"[3, 4, 2, 4, 1, 3, 2, 4, 4, 1, 2, 2, 1, 2, 3, 2, 4, 1, 4, 4]",4,-1,False,False,
27,2,72,99,"[22, 6, 18, 12, 16, 4, 10, 23, 18, 19, 9, 8, 8, 9, 5, 7, 16, 13, 11, 1]",18,"[1, 3, 4, 2, 2, 4, 1, 2, 2, 1, 4, 1, 3, 3, 4, 4, 3, 1, 3, 4]",4,-1,False,False,
27,14,56,83,"[15, 11, 11, 20, 13, 21, 17, 10, 7, 17, 20, 12, 20, 11, 20, 18, 19, 3, 24, 24]",20,"[1, 1, 2, 2, 1, 1, 4, 2, 3, 2, 1, 4, 3, 3, 1, 1, 3, 4, 2, 2]",1,-1,False,False,
28,19,56,84,"[20, 19, 11, 7, 11, 14, 2, 23, 10, 18, 10, 9, 18, 13, 16, 15, 20, 2, 20, 21]",21,"[2, 2, 2, 2, 1, 3, 4, 1, 4, 2, 3, 1, 3, 2, 2, 3, 4, 4, 4, 1]",1,-1,False,False,
30,2,89,119,"[2, 7, 20, 22, 15, 23, 2, 8, 1, 14, 24, 20, 13, 14, 22, 4, 8, 18, 19, 13]",20,"[1, 4, 4, 2, 2, 3, 4, 2, 4, 4, 4, 1, 3, 3, 3, 3, 3, 1, 3, 2]",4,-1,False,False,
30,7,50,80,"[21, 8, 11, 15, 2, 11, 24, 5, 24, 18, 9, 12, 19, 11, 24, 14, 5, 10, 6, 1]",5,"[2, 1, 1, 3, 4, 1, 1, 4, 3, 2, 1, 2, 3, 1, 1, 2, 1, 2, 2, 3]",4,-1,False,False,
31,1,99,130,"[15, 17, 22, 2, 15, 12, 12, 5, 23, 1, 5, 5, 20, 18, 19, 12, 11, 3, 15, 2]",17,"[3, 1, 4, 4, 1, 2, 2, 2, 2, 1, 4, 4, 3, 2, 3, 1, 3, 3, 2, 2]",1,-1,False,False,
32,2,57,89,"[21, 15, 1, 14, 24, 2, 9, 18, 24, 1, 18, 24, 11, 6, 6, 11, 4, 20, 20, 21]",1,"[4, 2, 4, 4, 2, 1, 1, 4, 3, 2, 4, 1, 1, 4, 4, 1, 1, 2, 4, 4]",4,-1,False,False,
32,14,58,90,"[2, 23, 5, 18, 5, 19, 16, 16, 15, 7, 7, 19, 5, 11, 16, 7, 18, 19, 6, 9]",16,"[1, 4, 4, 4, 3, 1, 2, 2, 2, 3, 2, 3, 4, 1, 2, 4, 1, 3, 4, 2]",2,-1,False,False,
32,19,53,85,"[18, 11, 2, 15, 10, 14, 12, 11, 12, 5, 20, 11, 23, 24, 20, 24, 23, 1, 22, 13]",13,"[4, 3, 4, 2, 1, 3, 3, 1, 1, 2, 3, 4, 3, 3, 3, 1, 4, 4, 1, 1]",1,-1,False,False,
33,7,60,93,"[16, 15, 23, 2, 17, 2, 18, 11, 10, 10, 12, 5, 11, 1, 20, 3, 9, 6, 15, 8]",11,"[2, 4, 3, 3, 4, 3, 3, 1, 3, 1, 4, 3, 2, 3, 2, 1, 3, 2, 3, 1]",1,-1,False,False,
34,1,60,94,"[16, 23, 16, 14, 21, 20, 14, 23, 3, 18, 21, 6, 11, 24, 20, 1, 17, 9, 2, 2]",23,"[1, 2, 1, 2, 3, 3, 3, 4, 4, 1, 1, 2, 2, 4, 1, 4, 4, 4, 1, 4]",2,-1,False,False,
34,2,62,96,"[24, 19, 14, 21, 2, 7, 1, 3, 14, 2, 21, 9, 18, 20, 18, 12, 3, 20, 9, 14]",14,"[2, 3, 2, 1, 2, 2, 1, 4, 2, 4, 3, 2, 2, 4, 2, 3, 2, 4, 2, 3]",2,-1,False,False,
34,19,89,123,"[18, 4, 1, 11, 4, 18, 17, 23, 18, 15, 10, 15, 4, 19, 2, 19, 5, 2, 16, 17]",17,"[1, 3, 1, 3, 4, 4, 1, 3, 2, 3, 1, 4, 2, 3, 1, 2, 1, 4, 1, 2]",2,-1,False,False,
35,2,77,112,"[7, 24, 21, 6, 5, 10, 18, 6, 11, 20, 3, 22, 22, 7, 16, 21, 23, 2, 7, 12]",21,"[4, 1, 3, 4, 1, 2, 2, 4, 4, 1, 2, 2, 3, 2, 3, 2, 2, 1, 2, 2]",3,-1,False,False,
35,14,74,109,"[4, 13, 13, 9, 6, 2, 8, 21, 10, 16, 10, 7, 18, 13, 1, 21, 23, 20, 18, 19]",1,"[4, 1, 4, 2, 4, 4, 4, 1, 2, 4, 4, 3, 1, 3, 1, 3, 2, 3, 3, 4]",1,-1,False,False,
35,19,67,102,"[13, 6, 20, 11, 7, 5, 6, 19, 20, 8, 7, 23, 23, 15, 10, 20, 11, 20, 24, 13]",13,"[1, 4, 4, 2, 4, 3, 1, 2, 1, 2, 1, 4, 3, 1, 4, 2, 2, 2, 3, 2]",2,-1,False,False,
36,7,66,102,"[23, 9, 23, 8, 11, 20, 21, 17, 12, 9, 7, 7, 11, 20, 6, 9, 16, 9, 4, 2]",17,"[4, 3, 4, 1, 1, 1, 2, 2, 4, 2, 3, 1, 4, 3, 4, 1, 1, 2, 4, 2]",2,-1,False,False,
37,2,90,127,"[7, 18, 13, 15, 14, 22, 19, 9, 15, 4, 6, 22, 15, 15, 14, 19, 12, 9, 18, 2]",13,"[1, 4, 2, 1, 4, 4, 3, 4, 3, 4, 2, 1, 1, 3, 2, 4, 4, 3, 3, 3]",2,-1,False,False,
37,14,93,130,"[23, 21, 13, 18, 12, 22, 17, 8, 7, 2, 17, 10, 5, 19, 24, 19, 18, 13, 12, 13]",24,"[2, 1, 3, 1, 4, 1, 2, 3, 2, 4, 3, 1, 1, 4, 1, 1, 4, 4, 2, 2]",1,-1,False,False,
38,2,93,131,"[8, 21, 1, 13, 21, 9, 4, 11, 8, 21, 4, 23, 22, 24, 23, 19, 18, 1, 8, 17]",1,"[3, 3, 1, 2, 2, 3, 1, 4, 2, 1, 4, 1, 1, 1, 1, 3, 4, 3, 2, 4]",1,-1,False,False,
38,7,77,115,"[12, 7, 21, 10, 18, 6, 12, 15, 18, 7, 3, 19, 4, 20, 17, 24, 21, 21, 7, 23]",15,"[1, 3, 3, 4, 4, 3, 2, 1, 1, 4, 3, 4, 3, 4, 4, 1, 3, 2, 4, 1]",1,-1,False,False,
38,19,54,92,"[15, 6, 7, 21, 22, 7, 24, 5, 7, 11, 17, 8, 23, 2, 3, 17, 18, 9, 4, 13]",13,"[2, 4, 4, 4, 2, 4, 3, 3, 3, 4, 2, 1, 4, 3, 3, 1, 4, 1, 3, 4]",4,-1,False,False,
39,7,92,131,"[21, 13, 22, 18, 2, 16, 21, 24, 11, 7, 8, 10, 21, 8, 6, 20, 12, 22, 1, 12]",24,"[2, 2, 2, 3, 4, 4, 1, 3, 2, 2, 3, 2, 1, 4, 1, 2, 1, 3, 4, 4]",3,-1,False,False,
40,1,81,121,"[20, 13, 6, 9, 15, 8, 6, 13, 5, 9, 19, 8, 9, 4, 10, 13, 18, 22, 22, 14]",13,"[2, 3, 3, 4, 3, 1, 1, 4, 2, 1, 4, 3, 4, 4, 2, 1, 1, 4, 2, 2]",3,-1,False,False,
40,7,75,115,"[19, 15, 11, 6, 14, 2, 13, 10, 14, 12, 3, 15, 18, 21, 21, 7, 2, 5, 7, 1]",10,"[2, 4, 3, 1, 2, 2, 3, 2, 3, 1, 1, 2, 2, 1, 1, 2, 1, 3, 2, 3]",2,-1,False,False,
40,14,64,104,"[1, 16, 9, 22, 21, 13, 23, 2, 13, 15, 8, 15, 9, 16, 10, 5, 15, 15, 2, 12]",10,"[2, 1, 3, 3, 4, 2, 4, 1, 1, 1, 2, 3, 2, 4, 4, 2, 2, 4, 4, 3]",4,-1,False,False,
40,19,61,101,"[7, 6, 11, 8, 18, 17, 4, 20, 2, 2, 20, 4, 20, 12, 7, 20, 16, 16, 1, 12]",12,"[1, 3, 1, 2, 3, 4, 1, 3, 3, 1, 1, 3, 2, 1, 3, 4, 1, 2, 2, 4]",4,-1,False,False,
41,7,62,103,"[23, 23, 4, 9, 11, 21, 3, 3, 24, 9, 17, 18, 5, 1, 18, 7, 4, 22, 10, 1]",3,"[1, 1, 4, 2, 4, 3, 3, 2, 3, 4, 4, 1, 3, 3, 3, 4, 2, 4, 3, 4]",2,-1,False,False,
42,2,79,121,"[14, 20, 16, 6, 17, 9, 13, 8, 12, 17, 8, 18, 5, 22, 7, 6, 20, 9, 17, 10]",16,"[1, 4, 2, 3, 2, 4, 3, 3, 4, 1, 4, 1, 2, 2, 4, 2, 2, 1, 2, 4]",2,-1,False,False,
42,19,93,135,"[13, 15, 19, 10, 5, 3, 21, 19, 20, 8, 20, 16, 8, 21, 9, 2, 18, 20, 24, 4]",4,"[4, 2, 3, 3, 4, 2, 1, 1, 1, 1, 4, 2, 1, 3, 3, 2, 4, 4, 2, 2]",2,-1,False,False,
43,2,63,106,"[7, 18, 4, 12, 12, 5, 8, 5, 11, 5, 16, 21, 5, 3, 23, 13, 21, 12, 15, 13]",4,"[4, 2, 2, 2, 2, 4, 4, 4, 2, 4, 1, 1, 3, 4, 4, 1, 4, 2, 3, 1]",2,-1,False,False,
44,1,73,117,"[24, 19, 10, 18, 1, 13, 7, 24, 17, 23, 13, 6, 5, 15, 21, 2, 4, 4, 17, 9]",19,"[3, 2, 4, 3, 1, 4, 1, 2, 3, 1, 4, 2, 1, 3, 2, 3, 3, 4, 4, 1]",2,-1,False,False,
44,19,84,128,"[6, 4, 11, 6, 23, 15, 18, 21, 13, 24, 13, 18, 9, 20, 2, 13, 24, 15, 10, 20]",20,"[3, 4, 2, 2, 2, 4, 1, 3, 1, 4, 2, 1, 3, 1, 1, 1, 3, 4, 1, 1]",1,-1,False,False,
45,2,77,122,"[2, 6, 19, 14, 19, 23, 19, 22, 24, 7, 20, 15, 10, 5, 10, 10, 19, 7, 21, 15]",19,"[2, 3, 1, 1, 4, 3, 1, 4, 3, 4, 1, 3, 4, 4, 1, 1, 2, 2, 4, 1]",1,-1,False,False,
45,14,73,118,"[5, 15, 23, 18, 8, 17, 7, 18, 17, 23, 8, 14, 21, 12, 20, 10, 23, 15, 7, 17]",20,"[2, 1, 4, 3, 4, 2, 4, 2, 2, 4, 1, 1, 1, 1, 3, 3, 2, 3, 3, 3]",3,-1,False,False,
47,2,95,142,"[19, 1, 2, 21, 5, 18, 11, 7, 7, 22, 5, 16, 18, 17, 10, 4, 20, 13, 7, 9]",2,"[2, 4, 1, 1, 3, 3, 4, 4, 2, 1, 2, 1, 1, 1, 2, 3, 4, 4, 3, 3]",1,-1,False,False,
47,7,92,139,"[6, 14, 10, 1, 20, 18, 9, 2, 12, 18, 14, 7, 14, 21, 2, 18, 12, 1, 9, 1]",2,"[1, 4, 3, 1, 2, 2, 2, 2, 2, 2, 2, 1, 3, 1, 4, 1, 2, 1, 1, 2]",2,-1,False,False,
47,19,94,141,"[7, 1, 20, 2, 10, 21, 20, 9, 23, 4, 4, 16, 22, 21, 24, 14, 24, 11, 2, 13]",13,"[2, 3, 2, 2, 3, 1, 1, 4, 3, 1, 2, 2, 2, 3, 4, 3, 4, 1, 4, 1]",1,-1,False,False,
49,1,54,103,"[18, 8, 11, 11, 13, 15, 17, 14, 11, 17, 22, 18, 4, 9, 7, 3, 11, 2, 9, 16]",8,"[1, 2, 2, 4, 4, 2, 3, 1, 3, 2, 2, 4, 4, 3, 2, 1, 3, 4, 4, 3]",2,-1,False,False,
49,2,74,123,"[14, 6, 1, 9, 20, 3, 5, 8, 18, 18, 21, 11, 10, 1, 16, 16, 6, 21, 1, 2]",1,"[2, 3, 1, 4, 1, 3, 3, 4, 3, 2, 2, 4, 3, 3, 1, 1, 1, 1, 2, 4]",1,-1,False,False,
49,7,72,121,"[9, 23, 13, 4, 4, 13, 8, 13, 17, 15, 13, 7, 6, 8, 23, 19, 24, 9, 14, 3]",13,"[4, 4, 1, 3, 1, 2, 1, 2, 2, 4, 4, 2, 3, 3, 1, 2, 3, 4, 4, 2]",2,-1,False,False,
49,19,86,135,"[3, 3, 5, 18, 4, 23, 5, 19, 9, 9, 15, 19, 21, 2, 15, 18, 19, 15, 7, 10]",10,"[2, 3, 4, 3, 2, 3, 1, 3, 4, 2, 2, 2, 4, 2, 1, 2, 1, 2, 3, 1]",1,-1,False,False,
50,2,75,125,"[12, 4, 22, 10, 9, 8, 16, 9, 4, 14, 7, 16, 23, 10, 10, 12, 17, 24, 4, 2]",22,"[1, 2, 4, 4, 2, 3, 4, 2, 3, 1, 3, 1, 2, 3, 2, 2, 4, 4, 3, 2]",4,-1,False,False,
50,14,76,126,"[18, 14, 6, 17, 7, 10, 7, 6, 19, 21, 21, 13, 17, 20, 5, 13, 13, 8, 19, 23]",5,"[4, 3, 4, 3, 2, 1, 4, 2, 3, 4, 2, 2, 2, 1, 1, 3, 2, 2, 4, 4]",1,-1,False,False,
51,7,92,143,"[11, 4, 12, 10, 16, 22, 17, 24, 4, 24, 22, 14, 7, 2, 3, 10, 22, 10, 18, 13]",24,"[2, 1, 2, 4, 3, 3, 4, 3, 1, 3, 4, 1, 4, 1, 2, 4, 3, 4, 1, 3]",3,-1,False,False,
52,19,51,103,"[11, 20, 13, 24, 3, 22, 13, 22, 16, 5, 16, 6, 4, 2, 19, 6, 5, 10, 9, 14]",14,"[1, 3, 4, 4, 4, 1, 4, 4, 3, 3, 3, 4, 4, 1, 2, 1, 1, 1, 4, 2]",2,-1,False,False,
53,1,95,148,"[4, 8, 15, 18, 11, 19, 6, 15, 17, 13, 14, 14, 5, 16, 22, 16, 13, 20, 10, 24]",8,"[4, 4, 1, 3, 3, 3, 3, 4, 3, 2, 3, 4, 4, 2, 3, 1, 4, 1, 2, 3]",4,-1,False,False,
53,2,90,143,"[23, 24, 16, 20, 13, 23, 2, 9, 16, 3, 2, 21, 19, 2, 19, 18, 22, 2, 15, 3]",16,"[2, 2, 4, 4, 2, 1, 1, 2, 4, 1, 3, 3, 3, 3, 2, 2, 1, 3, 3, 2]",4,-1,False,False,
53,14,75,128,"[8, 15, 1, 15, 5, 1, 12, 21, 8, 13, 10, 18, 5, 15, 4, 14, 20, 24, 19, 24]",4,"[4, 3, 1, 4, 2, 2, 4, 2, 1, 3, 1, 1, 3, 3, 1, 2, 2, 4, 1, 1]",1,-1,False,False,
53,19,96,149,"[12, 14, 21, 15, 3, 3, 16, 3, 21, 6, 3, 1, 2, 2, 14, 4, 6, 23, 8, 15]",15,"[2, 3, 4, 2, 4, 4, 4, 4, 4, 1, 1, 4, 4, 4, 4, 3, 2, 3, 2, 1]",1,-1,False,False,
54,1,66,120,"[23, 8, 1, 15, 2, 14, 5, 21, 13, 14, 7, 5, 18, 4, 19, 8, 14, 7, 14, 16]",8,"[3, 3, 4, 1, 3, 4, 3, 4, 1, 4, 2, 4, 2, 3, 4, 2, 1, 3, 3, 2]",3,-1,False,False,
55,1,61,116,"[3, 7, 4, 1, 2, 4, 5, 2, 24, 7, 23, 24, 14, 24, 8, 9, 8, 10, 21, 13]",7,"[4, 3, 4, 3, 4, 4, 2, 3, 3, 3, 3, 3, 1, 2, 3, 3, 3, 1, 3, 4]",3,-1,False,False,
55,19,65,120,"[11, 14, 8, 22, 1, 12, 4, 4, 23, 12, 4, 15, 2, 5, 2, 10, 21, 2, 9, 23]",23,"[3, 4, 4, 2, 3, 4, 1, 4, 2, 3, 1, 1, 3, 3, 3, 2, 3, 1, 1, 2]",2,-1,False,False,
56,2,60,116,"[1, 18, 15, 14, 19, 20, 2, 2, 7, 24, 20, 19, 3, 8, 13, 18, 5, 10, 13, 2]",15,"[2, 1, 4, 3, 4, 1, 2, 1, 2, 4, 4, 1, 2, 4, 2, 1, 1, 2, 1, 1]",4,-1,False,False,
58,1,67,125,"[8, 13, 24, 1, 19, 18, 12, 11, 18, 22, 3, 6, 13, 12, 23, 8, 11, 9, 3, 16]",13,"[2, 4, 4, 2, 1, 1, 2, 1, 4, 4, 1, 1, 4, 2, 4, 2, 1, 1, 4, 4]",4,-1,False,False,
