time,rcv,life_time,life_time_global,run_time_vec,run_time,cpu_usage_vec,cpu_usage,snd,queued,active,time_activated
37,10,59,96,"[16, 24, 23, 16, 17, 9, 15, 9, 11, 3, 8, 24, 6, 14, 7]",8,"[4, 2, 2, 2, 2, 3, 2, 4, 3, 3, 4, 1, 3, 3, 3]",4,-1,False,False,
38,10,65,103,"[6, 24, 20, 14, 1, 2, 21, 7, 22, 17, 11, 12, 4, 20, 24]",11,"[1, 4, 1, 4, 3, 2, 4, 4, 2, 4, 1, 3, 3, 2, 2]",1,-1,False,False,
38,12,80,118,"[1, 21, 17, 18, 22, 9, 17, 22, 24, 1, 4, 12, 24, 9, 9]",24,"[1, 4, 2, 3, 1, 4, 1, 3, 2, 1, 1, 4, 3, 3, 1]",3,-1,False,False,
39,3,55,94,"[18, 23, 15, 18, 11, 5, 13, 6, 24, 23, 16, 1, 5, 3, 11]",18,"[3, 4, 2, 1, 1, 1, 4, 3, 3, 2, 3, 2, 3, 1, 1]",1,-1,False,False,
41,3,87,128,"[11, 10, 1, 15, 2, 13, 22, 17, 18, 10, 14, 20, 22, 19, 10]",15,"[1, 2, 4, 1, 2, 3, 3, 4, 3, 3, 3, 2, 4, 2, 2]",1,-1,False,False,
42,0,82,124,"[8, 15, 13, 22, 24, 3, 9, 6, 12, 16, 21, 4, 8, 20, 3]",8,"[1, 2, 2, 4, 3, 2, 3, 3, 4, 2, 4, 3, 2, 3, 2]",1,-1,False,False,
42,3,53,95,"[11, 17, 12, 4, 20, 10, 10, 24, 14, 14, 4, 22, 7, 16, 23]",4,"[1, 4, 3, 1, 4, 4, 2, 4, 2, 3, 3, 2, 3, 3, 2]",1,-1,False,False,
43,2,62,105,"[3, 23, 15, 16, 23, 16, 16, 15, 12, 18, 14, 9, 15, 3, 9]",15,"[1, 2, 1, 4, 3, 4, 3, 4, 2, 4, 2, 2, 2, 4, 2]",1,-1,False,False,
43,10,79,122,"[17, 17, 23, 9, 4, 4, 7, 21, 21, 16, 15, 1, 2, 8, 14]",15,"[2, 3, 2, 4, 1, 4, 4, 3, 4, 2, 3, 2, 2, 1, 4]",3,-1,False,False,
44,12,67,111,"[1, 8, 23, 2, 16, 18, 3, 8, 7, 6, 13, 2, 12, 18, 18]",12,"[3, 3, 2, 1, 4, 3, 3, 1, 2, 4, 1, 4, 2, 4, 1]",2,-1,False,False,
45,0,80,125,"[18, 19, 14, 20, 13, 17, 5, 18, 15, 15, 5, 23, 7, 9, 16]",18,"[2, 1, 3, 3, 2, 2, 4, 2, 2, 1, 2, 4, 3, 1, 2]",2,-1,False,False,
45,10,55,100,"[24, 17, 4, 4, 19, 1, 18, 14, 9, 23, 4, 6, 22, 4, 12]",4,"[1, 3, 4, 3, 3, 4, 1, 2, 1, 2, 3, 4, 2, 2, 4]",3,-1,False,False,
46,0,56,102,"[15, 5, 15, 14, 8, 14, 4, 23, 3, 12, 2, 20, 2, 10, 6]",15,"[2, 2, 3, 3, 3, 4, 2, 2, 3, 2, 3, 3, 2, 1, 3]",2,-1,False,False,
46,2,91,137,"[14, 12, 2, 1, 21, 9, 13, 24, 22, 7, 8, 15, 6, 6, 10]",2,"[2, 4, 1, 1, 3, 1, 3, 4, 2, 3, 3, 3, 4, 2, 3]",1,-1,False,False,
47,10,75,122,"[12, 16, 12, 11, 14, 20, 12, 15, 22, 12, 13, 21, 18, 5, 17]",13,"[3, 3, 1, 4, 4, 1, 4, 3, 1, 4, 3, 1, 4, 3, 2]",3,-1,False,False,
49,0,76,125,"[16, 11, 15, 21, 7, 1, 8, 15, 8, 9, 20, 20, 3, 12, 12]",16,"[4, 2, 1, 4, 3, 3, 2, 1, 4, 4, 3, 2, 2, 1, 3]",4,-1,False,False,
49,3,71,120,"[16, 19, 12, 5, 5, 9, 13, 7, 4, 19, 17, 21, 11, 22, 3]",5,"[3, 1, 4, 4, 1, 4, 3, 2, 2, 3, 3, 4, 4, 3, 3]",4,-1,False,False,
49,10,64,113,"[9, 7, 7, 23, 12, 12, 2, 11, 23, 23, 20, 24, 10, 21, 5]",20,"[2, 1, 3, 3, 4, 4, 2, 3, 3, 3, 2, 3, 3, 4, 2]",2,-1,False,False,
50,2,95,145,"[19, 5, 18, 21, 14, 18, 21, 22, 13, 15, 18, 13, 24, 14, 3]",18,"[2, 1, 3, 1, 3, 2, 2, 4, 4, 3, 4, 1, 1, 1, 3]",3,-1,False,False,
50,3,77,127,"[21, 24, 22, 14, 13, 17, 23, 7, 9, 4, 23, 11, 23, 12, 10]",14,"[2, 1, 3, 1, 3, 4, 2, 3, 1, 1, 4, 2, 3, 2, 1]",1,-1,False,False,
50,12,76,126,"[8, 5, 15, 12, 11, 3, 10, 12, 21, 1, 16, 14, 11, 4, 24]",11,"[1, 4, 4, 1, 2, 3, 2, 2, 2, 1, 1, 1, 2, 2, 3]",2,-1,False,False,
51,10,63,114,"[7, 24, 18, 9, 8, 4, 22, 1, 12, 10, 13, 12, 12, 19, 4]",13,"[2, 4, 4, 2, 1, 4, 4, 1, 4, 1, 2, 2, 2, 4, 2]",2,-1,False,False,
52,0,84,136,"[21, 10, 20, 20, 8, 21, 3, 6, 17, 10, 11, 21, 20, 22, 11]",21,"[2, 2, 2, 1, 1, 2, 4, 2, 2, 1, 3, 2, 3, 3, 4]",2,-1,False,False,
52,3,67,119,"[3, 5, 21, 9, 19, 19, 9, 21, 18, 3, 20, 6, 24, 20, 9]",9,"[2, 3, 2, 2, 2, 1, 2, 4, 2, 1, 3, 4, 3, 2, 2]",2,-1,False,False,
52,12,54,106,"[24, 20, 17, 11, 23, 14, 12, 5, 9, 9, 12, 2, 15, 8, 21]",15,"[2, 2, 4, 4, 3, 4, 1, 2, 4, 1, 4, 4, 2, 1, 2]",2,-1,False,False,
53,0,60,113,"[16, 4, 17, 18, 12, 14, 4, 14, 1, 20, 17, 21, 13, 22, 5]",16,"[3, 2, 3, 2, 1, 1, 1, 1, 3, 1, 3, 4, 2, 1, 2]",3,-1,False,False,
53,12,80,133,"[23, 7, 16, 4, 22, 1, 13, 2, 7, 9, 6, 23, 20, 16, 14]",20,"[1, 2, 4, 1, 3, 2, 1, 3, 4, 1, 2, 1, 2, 3, 2]",2,-1,False,False,
54,2,85,139,"[5, 14, 13, 7, 4, 23, 21, 16, 15, 12, 10, 14, 7, 12, 17]",13,"[4, 2, 2, 3, 1, 1, 4, 3, 3, 3, 4, 3, 2, 2, 1]",2,-1,False,False,
54,3,62,116,"[12, 2, 21, 13, 2, 4, 5, 16, 12, 20, 18, 23, 12, 11, 18]",13,"[2, 3, 2, 3, 3, 3, 4, 1, 1, 4, 1, 2, 4, 1, 4]",3,-1,False,False,
54,10,59,113,"[18, 14, 18, 19, 3, 11, 11, 12, 12, 5, 14, 16, 10, 8, 13]",14,"[4, 3, 4, 4, 4, 3, 3, 2, 4, 2, 4, 3, 4, 3, 3]",4,-1,False,False,
55,10,75,130,"[22, 16, 17, 2, 22, 13, 15, 13, 5, 14, 24, 9, 12, 21, 22]",24,"[3, 2, 4, 2, 1, 3, 3, 2, 1, 1, 2, 2, 4, 3, 2]",2,-1,False,False,
56,2,78,134,"[9, 24, 8, 22, 20, 19, 5, 13, 13, 15, 16, 24, 13, 13, 14]",8,"[3, 3, 3, 4, 1, 3, 4, 3, 3, 3, 3, 3, 2, 4, 4]",3,-1,False,False,
56,12,80,136,"[5, 1, 21, 10, 23, 9, 11, 22, 22, 14, 23, 23, 13, 20, 14]",13,"[1, 2, 1, 4, 2, 4, 3, 3, 3, 3, 1, 4, 4, 1, 2]",4,-1,False,False,
57,0,80,137,"[18, 17, 20, 16, 4, 11, 18, 2, 7, 5, 13, 14, 24, 10, 24]",18,"[3, 2, 4, 3, 1, 2, 4, 4, 3, 2, 4, 1, 1, 1, 3]",3,-1,False,False,
57,3,92,149,"[8, 16, 20, 7, 9, 24, 16, 22, 24, 18, 14, 17, 22, 17, 5]",7,"[1, 3, 4, 2, 1, 2, 4, 4, 1, 1, 2, 2, 3, 4, 3]",2,-1,False,False,
57,10,73,130,"[24, 8, 10, 1, 23, 9, 11, 22, 24, 18, 23, 13, 2, 3, 5]",23,"[1, 1, 3, 3, 2, 4, 3, 4, 3, 2, 4, 2, 2, 1, 1]",4,-1,False,False,
58,12,83,141,"[3, 12, 21, 14, 24, 24, 15, 9, 22, 4, 12, 20, 3, 17, 20]",3,"[2, 2, 1, 3, 2, 3, 3, 4, 3, 2, 4, 4, 2, 1, 4]",2,-1,False,False,
59,3,54,113,"[9, 8, 10, 10, 8, 5, 12, 4, 5, 12, 23, 4, 2, 2, 7]",10,"[4, 1, 4, 1, 4, 3, 3, 3, 4, 2, 4, 3, 2, 2, 4]",1,-1,False,False,
60,0,61,121,"[24, 8, 1, 17, 14, 13, 3, 6, 22, 14, 4, 23, 6, 4, 20]",24,"[2, 1, 1, 3, 3, 3, 3, 1, 1, 3, 1, 2, 2, 2, 3]",2,-1,False,False,
60,2,77,137,"[5, 22, 9, 16, 14, 2, 22, 5, 12, 1, 23, 8, 12, 11, 8]",9,"[3, 2, 1, 3, 4, 1, 3, 3, 4, 3, 2, 1, 2, 2, 2]",1,-1,False,False,
61,3,52,113,"[15, 2, 13, 2, 6, 20, 3, 14, 23, 17, 6, 2, 3, 21, 7]",2,"[4, 2, 2, 1, 2, 2, 4, 3, 1, 3, 4, 1, 2, 4, 4]",1,-1,False,False,
61,10,62,123,"[4, 23, 16, 12, 20, 3, 8, 11, 9, 1, 10, 18, 15, 4, 23]",10,"[3, 3, 3, 4, 1, 4, 1, 4, 1, 4, 4, 1, 1, 3, 3]",4,-1,False,False,
62,2,84,146,"[21, 20, 7, 9, 21, 8, 22, 6, 3, 24, 2, 2, 24, 13, 16]",7,"[1, 2, 1, 2, 1, 4, 1, 1, 2, 2, 3, 4, 2, 3, 3]",1,-1,False,False,
62,12,70,132,"[21, 24, 15, 17, 24, 3, 23, 15, 15, 17, 23, 12, 4, 1, 12]",4,"[2, 2, 2, 3, 1, 1, 2, 4, 2, 2, 3, 4, 4, 4, 2]",4,-1,False,False,
63,0,70,133,"[2, 11, 7, 4, 9, 16, 12, 21, 20, 24, 14, 6, 24, 24, 19]",2,"[2, 4, 1, 1, 3, 4, 4, 2, 2, 2, 3, 1, 4, 2, 2]",2,-1,False,False,
63,2,78,141,"[10, 15, 7, 4, 19, 11, 24, 15, 5, 17, 17, 5, 2, 11, 20]",7,"[2, 3, 1, 3, 1, 4, 3, 4, 4, 2, 2, 1, 3, 4, 3]",1,-1,False,False,
64,0,53,117,"[1, 20, 7, 13, 1, 3, 13, 14, 7, 19, 10, 24, 20, 12, 20]",1,"[2, 2, 2, 2, 3, 1, 1, 4, 1, 2, 4, 3, 3, 2, 2]",2,-1,False,False,
64,3,69,133,"[8, 1, 18, 3, 17, 21, 4, 19, 2, 3, 5, 19, 23, 22, 19]",3,"[3, 1, 4, 1, 1, 1, 1, 1, 4, 3, 3, 3, 2, 3, 2]",1,-1,False,False,
65,2,89,154,"[14, 9, 6, 18, 15, 3, 14, 16, 2, 9, 11, 21, 23, 13, 17]",6,"[2, 4, 4, 2, 4, 1, 2, 1, 1, 3, 1, 4, 2, 2, 4]",4,-1,False,False,
67,3,74,141,"[16, 3, 18, 9, 12, 23, 8, 13, 10, 8, 9, 16, 11, 18, 2]",9,"[4, 4, 2, 1, 3, 1, 1, 1, 4, 2, 1, 3, 1, 1, 2]",1,-1,False,False,
67,10,65,132,"[7, 9, 19, 20, 20, 14, 17, 11, 10, 22, 18, 11, 8, 8, 7]",18,"[3, 2, 1, 1, 4, 3, 3, 3, 2, 4, 1, 3, 3, 4, 4]",1,-1,False,False,
67,12,55,122,"[18, 21, 19, 22, 21, 18, 1, 14, 9, 20, 17, 17, 19, 8, 2]",19,"[4, 1, 1, 4, 4, 2, 1, 2, 2, 1, 2, 1, 3, 4, 1]",3,-1,False,False,
69,0,79,148,"[15, 13, 22, 15, 21, 23, 9, 5, 7, 10, 11, 10, 22, 16, 22]",15,"[2, 3, 2, 3, 1, 2, 3, 1, 3, 1, 3, 4, 3, 1, 2]",2,-1,False,False,
69,2,87,156,"[6, 3, 17, 21, 11, 3, 19, 7, 15, 5, 4, 4, 13, 18, 12]",17,"[1, 2, 4, 2, 4, 4, 1, 1, 3, 2, 4, 4, 3, 1, 2]",4,-1,False,False,
69,12,75,144,"[18, 4, 12, 22, 23, 10, 5, 16, 1, 2, 6, 17, 4, 5, 20]",4,"[1, 1, 2, 3, 3, 4, 4, 2, 4, 4, 3, 3, 1, 3, 2]",1,-1,False,False,
70,3,57,127,"[21, 4, 15, 6, 12, 1, 3, 10, 13, 15, 22, 3, 23, 10, 22]",6,"[2, 2, 1, 1, 1, 4, 4, 3, 4, 1, 3, 1, 3, 4, 1]",1,-1,False,False,
70,10,50,120,"[19, 19, 16, 13, 22, 4, 1, 24, 21, 2, 1, 8, 5, 21, 21]",1,"[3, 1, 4, 1, 2, 3, 2, 1, 1, 4, 4, 3, 3, 3, 4]",4,-1,False,False,
71,12,86,157,"[22, 9, 18, 16, 5, 8, 16, 19, 10, 10, 15, 7, 20, 23, 14]",20,"[4, 3, 1, 1, 2, 3, 3, 3, 2, 4, 3, 3, 3, 1, 4]",3,-1,False,False,
72,0,55,127,"[11, 8, 4, 2, 3, 20, 9, 1, 18, 23, 22, 12, 6, 17, 1]",11,"[2, 2, 3, 3, 4, 1, 1, 1, 4, 3, 1, 1, 1, 4, 2]",2,-1,False,False,
72,2,92,164,"[10, 21, 17, 12, 13, 19, 22, 1, 19, 15, 20, 23, 13, 23, 6]",17,"[1, 4, 3, 2, 3, 4, 3, 3, 3, 1, 4, 3, 3, 1, 4]",3,-1,False,False,
73,3,84,157,"[6, 23, 24, 21, 18, 9, 20, 24, 20, 10, 11, 9, 18, 13, 2]",21,"[1, 3, 2, 1, 1, 3, 1, 4, 3, 2, 3, 1, 3, 2, 3]",1,-1,False,False,
74,0,63,137,"[19, 9, 4, 23, 2, 16, 23, 14, 23, 17, 22, 11, 13, 15, 17]",19,"[3, 2, 4, 1, 2, 4, 2, 3, 3, 2, 2, 3, 4, 2, 3]",3,-1,False,False,
75,2,52,127,"[23, 15, 21, 21, 16, 22, 20, 6, 11, 13, 19, 19, 23, 8, 16]",21,"[3, 2, 2, 3, 2, 2, 4, 2, 2, 2, 3, 2, 2, 1, 2]",2,-1,False,False,
75,10,95,170,"[22, 19, 16, 6, 13, 17, 1, 13, 8, 17, 9, 17, 7, 13, 19]",9,"[3, 3, 4, 2, 2, 2, 1, 4, 2, 4, 3, 3, 4, 4, 4]",3,-1,False,False,
76,12,80,156,"[11, 21, 17, 1, 6, 22, 24, 16, 6, 19, 18, 1, 10, 20, 19]",10,"[3, 2, 2, 2, 3, 3, 3, 2, 1, 2, 2, 1, 4, 4, 2]",4,-1,False,False,
77,3,85,162,"[14, 20, 19, 24, 15, 11, 23, 15, 16, 3, 11, 5, 8, 20, 3]",24,"[2, 2, 1, 2, 4, 4, 2, 2, 3, 4, 1, 4, 2, 3, 3]",2,-1,False,False,
78,0,95,173,"[17, 7, 11, 23, 13, 20, 18, 23, 15, 22, 13, 6, 9, 1, 17]",17,"[3, 1, 1, 2, 4, 3, 4, 1, 2, 1, 2, 3, 2, 4, 3]",3,-1,False,False,
