time,rcv,life_time,life_time_global,run_time_vec,run_time,cpu_usage_vec,cpu_usage,snd,queued,active,time_activated
3,14,85,88,"[11, 12, 13, 23, 7, 8, 21, 23, 7, 2, 17, 4, 13, 6, 5, 1, 1, 15, 16, 5]",5,"[2, 4, 3, 4, 4, 4, 4, 2, 4, 3, 4, 2, 1, 4, 3, 4, 1, 1, 3, 4]",3,-1,False,False,
3,15,62,65,"[17, 16, 22, 8, 15, 18, 2, 23, 9, 5, 18, 2, 24, 14, 3, 19, 12, 2, 24, 4]",19,"[4, 4, 3, 4, 4, 4, 1, 4, 2, 4, 4, 4, 3, 2, 3, 4, 3, 3, 1, 2]",4,-1,False,False,
3,16,54,57,"[17, 8, 19, 15, 3, 7, 1, 4, 20, 5, 7, 12, 17, 11, 15, 20, 7, 5, 8, 6]",7,"[4, 3, 3, 2, 1, 3, 4, 3, 4, 4, 4, 3, 4, 2, 2, 3, 1, 2, 3, 2]",1,-1,False,False,
4,3,87,91,"[1, 13, 16, 23, 18, 2, 5, 7, 18, 12, 13, 16, 3, 12, 14, 11, 2, 4, 24, 7]",23,"[4, 2, 4, 1, 1, 3, 1, 4, 1, 1, 3, 4, 3, 4, 2, 1, 1, 4, 1, 2]",1,-1,False,False,
4,4,55,59,"[1, 7, 17, 11, 16, 20, 21, 22, 16, 19, 11, 9, 7, 3, 10, 16, 14, 14, 6, 14]",16,"[2, 4, 3, 4, 1, 4, 1, 3, 3, 4, 2, 1, 3, 4, 2, 3, 4, 4, 2, 2]",1,-1,False,False,
4,18,87,91,"[1, 24, 7, 13, 22, 21, 18, 11, 15, 21, 17, 1, 9, 13, 20, 13, 11, 17, 15, 16]",15,"[4, 3, 4, 2, 1, 1, 4, 1, 2, 4, 1, 2, 4, 3, 4, 4, 2, 2, 2, 4]",2,-1,False,False,
4,19,88,92,"[1, 9, 8, 7, 7, 8, 21, 6, 3, 23, 19, 19, 23, 20, 24, 21, 17, 20, 14, 8]",8,"[4, 4, 3, 4, 1, 3, 4, 3, 3, 1, 1, 4, 2, 1, 3, 2, 2, 4, 4, 2]",2,-1,False,False,
5,4,70,75,"[18, 6, 7, 15, 1, 15, 8, 23, 10, 22, 6, 11, 13, 8, 21, 3, 9, 22, 22, 1]",1,"[1, 1, 1, 1, 3, 1, 4, 4, 1, 2, 1, 3, 4, 3, 4, 1, 2, 3, 3, 1]",3,-1,False,False,
5,7,54,59,"[8, 2, 1, 22, 23, 19, 10, 5, 22, 20, 16, 19, 24, 21, 2, 14, 19, 17, 5, 4]",5,"[1, 3, 4, 1, 4, 4, 4, 3, 1, 2, 4, 4, 3, 1, 1, 4, 2, 3, 2, 3]",3,-1,False,False,
5,11,80,85,"[19, 5, 3, 24, 14, 13, 14, 21, 19, 1, 10, 7, 9, 8, 1, 20, 14, 13, 6, 19]",7,"[4, 3, 2, 3, 1, 3, 2, 4, 1, 1, 1, 4, 2, 2, 3, 1, 1, 2, 4, 3]",4,-1,False,False,
5,12,79,84,"[16, 2, 8, 6, 1, 17, 16, 20, 3, 20, 24, 23, 20, 13, 15, 10, 5, 2, 1, 24]",20,"[2, 1, 2, 2, 4, 1, 2, 1, 4, 2, 2, 1, 4, 3, 1, 4, 4, 4, 1, 4]",4,-1,False,False,
5,14,58,63,"[7, 11, 12, 6, 15, 5, 8, 21, 4, 2, 21, 21, 4, 2, 18, 11, 6, 18, 8, 10]",18,"[4, 3, 1, 4, 2, 3, 4, 3, 3, 1, 2, 4, 1, 1, 3, 1, 3, 4, 2, 2]",3,-1,False,False,
6,0,85,91,"[8, 3, 3, 9, 22, 20, 10, 1, 11, 9, 16, 8, 4, 21, 22, 21, 17, 9, 20, 4]",8,"[1, 2, 2, 2, 3, 4, 4, 4, 4, 3, 3, 3, 1, 4, 4, 2, 1, 1, 3, 3]",1,-1,False,False,
6,1,65,71,"[11, 22, 2, 6, 22, 22, 21, 13, 9, 16, 19, 9, 6, 19, 8, 23, 4, 15, 2, 4]",22,"[1, 3, 2, 2, 2, 1, 3, 3, 1, 1, 2, 2, 4, 3, 4, 4, 2, 2, 4, 3]",3,-1,False,False,
6,2,69,75,"[19, 6, 3, 12, 4, 5, 7, 13, 8, 4, 17, 23, 3, 12, 21, 3, 13, 19, 12, 24]",3,"[3, 4, 3, 1, 3, 3, 1, 1, 2, 1, 1, 4, 2, 3, 4, 1, 4, 3, 2, 3]",3,-1,False,False,
6,9,80,86,"[10, 21, 13, 15, 22, 7, 15, 4, 6, 15, 22, 10, 13, 20, 1, 3, 9, 1, 3, 24]",15,"[2, 3, 4, 2, 4, 3, 1, 3, 4, 1, 2, 3, 3, 4, 1, 2, 4, 2, 1, 3]",1,-1,False,False,
6,10,89,95,"[4, 21, 20, 4, 12, 13, 10, 4, 12, 4, 5, 2, 16, 10, 17, 7, 11, 24, 17, 24]",5,"[3, 1, 3, 3, 4, 2, 1, 2, 2, 1, 3, 1, 2, 4, 3, 1, 4, 4, 4, 3]",3,-1,False,False,
6,12,66,72,"[7, 19, 11, 2, 23, 13, 5, 20, 11, 2, 6, 10, 5, 23, 17, 14, 15, 7, 14, 12]",5,"[1, 3, 3, 3, 2, 4, 3, 4, 1, 2, 3, 4, 3, 4, 3, 1, 3, 2, 2, 4]",3,-1,False,False,
6,13,50,56,"[12, 2, 24, 23, 2, 5, 11, 17, 21, 16, 5, 20, 2, 4, 1, 24, 24, 13, 22, 24]",4,"[3, 3, 1, 3, 4, 2, 1, 3, 2, 3, 3, 3, 2, 3, 1, 1, 2, 2, 3, 1]",3,-1,False,False,
6,15,60,66,"[3, 7, 17, 2, 8, 12, 8, 12, 14, 1, 5, 9, 8, 21, 17, 6, 20, 12, 15, 8]",6,"[2, 1, 1, 2, 2, 3, 2, 1, 2, 4, 4, 3, 2, 1, 4, 3, 2, 3, 3, 3]",3,-1,False,False,
7,1,93,100,"[4, 6, 22, 13, 5, 1, 18, 12, 3, 17, 15, 23, 10, 15, 22, 8, 4, 5, 10, 5]",6,"[2, 2, 4, 1, 1, 4, 4, 3, 3, 1, 3, 2, 3, 1, 2, 4, 3, 4, 1, 1]",2,-1,False,False,
7,4,50,57,"[21, 21, 15, 22, 19, 20, 8, 3, 6, 12, 10, 6, 18, 24, 19, 10, 22, 9, 18, 3]",19,"[4, 1, 3, 2, 2, 4, 1, 1, 3, 2, 2, 3, 3, 3, 3, 3, 1, 1, 1, 1]",2,-1,False,False,
7,5,95,102,"[11, 10, 21, 13, 1, 23, 17, 15, 24, 12, 13, 10, 8, 4, 20, 1, 21, 7, 1, 18]",23,"[2, 2, 1, 2, 3, 3, 3, 4, 3, 4, 1, 4, 1, 2, 2, 2, 1, 2, 2, 4]",3,-1,False,False,
7,12,58,65,"[24, 21, 4, 12, 19, 11, 13, 17, 22, 19, 5, 21, 11, 23, 10, 21, 8, 17, 15, 21]",11,"[4, 4, 4, 1, 3, 1, 4, 1, 2, 2, 4, 1, 4, 1, 1, 2, 2, 1, 2, 2]",4,-1,False,False,
7,15,90,97,"[4, 3, 13, 9, 15, 11, 22, 16, 7, 21, 14, 5, 11, 11, 19, 6, 16, 17, 3, 19]",6,"[1, 1, 1, 2, 3, 3, 2, 1, 1, 2, 2, 1, 2, 3, 2, 1, 4, 2, 3, 3]",1,-1,False,False,
7,16,90,97,"[20, 19, 13, 23, 17, 10, 24, 16, 3, 12, 20, 17, 23, 5, 7, 16, 20, 6, 13, 19]",20,"[1, 2, 1, 1, 1, 4, 3, 3, 1, 4, 2, 2, 2, 1, 1, 2, 3, 4, 2, 4]",3,-1,False,False,
7,18,55,62,"[2, 23, 19, 24, 19, 6, 17, 1, 14, 2, 5, 5, 24, 14, 19, 23, 10, 22, 23, 12]",23,"[3, 2, 2, 4, 4, 1, 2, 4, 4, 1, 2, 1, 4, 1, 4, 4, 4, 1, 2, 3]",2,-1,False,False,
7,19,77,84,"[6, 13, 18, 20, 3, 8, 8, 9, 1, 18, 7, 15, 15, 11, 15, 2, 24, 1, 16, 17]",17,"[2, 1, 1, 3, 3, 1, 1, 3, 4, 1, 3, 1, 2, 4, 2, 2, 1, 4, 2, 1]",1,-1,False,False,
8,3,66,74,"[1, 17, 22, 11, 11, 7, 17, 4, 4, 16, 6, 19, 1, 10, 22, 1, 7, 12, 16, 10]",11,"[1, 4, 1, 3, 2, 4, 4, 2, 4, 3, 1, 4, 3, 4, 2, 1, 4, 4, 4, 4]",3,-1,False,False,
8,13,81,89,"[2, 10, 13, 13, 3, 21, 20, 21, 18, 21, 2, 1, 11, 6, 14, 18, 7, 2, 8, 12]",6,"[4, 3, 2, 3, 1, 4, 1, 4, 2, 4, 2, 3, 2, 4, 2, 4, 3, 2, 2, 1]",4,-1,False,False,
8,14,75,83,"[3, 2, 9, 20, 8, 8, 8, 23, 9, 12, 12, 14, 7, 17, 22, 7, 1, 1, 19, 15]",22,"[4, 3, 3, 2, 4, 1, 2, 1, 4, 3, 4, 4, 1, 4, 1, 1, 3, 1, 1, 3]",1,-1,False,False,
9,0,81,90,"[20, 4, 18, 17, 21, 21, 8, 16, 20, 20, 3, 2, 11, 19, 15, 22, 12, 15, 6, 19]",20,"[3, 2, 1, 2, 4, 4, 1, 2, 2, 1, 1, 3, 3, 4, 1, 1, 3, 3, 2, 3]",3,-1,False,False,
9,1,89,98,"[16, 3, 14, 13, 24, 9, 20, 18, 13, 20, 22, 3, 12, 11, 21, 11, 1, 23, 8, 2]",3,"[4, 3, 4, 1, 2, 3, 1, 4, 3, 1, 2, 2, 4, 3, 2, 4, 2, 4, 1, 1]",3,-1,False,False,
9,2,98,107,"[1, 3, 12, 1, 5, 24, 20, 6, 12, 16, 5, 9, 4, 8, 19, 22, 17, 16, 3, 5]",12,"[1, 3, 4, 4, 2, 2, 2, 1, 1, 1, 3, 4, 4, 2, 1, 1, 4, 2, 2, 1]",4,-1,False,False,
9,7,97,106,"[15, 21, 1, 9, 24, 22, 9, 20, 13, 4, 10, 10, 12, 5, 22, 16, 2, 22, 8, 7]",20,"[4, 4, 3, 4, 3, 4, 2, 3, 1, 2, 4, 2, 2, 1, 2, 4, 2, 4, 4, 4]",3,-1,False,False,
9,11,50,59,"[23, 22, 18, 12, 14, 8, 18, 17, 10, 15, 7, 13, 19, 24, 3, 1, 1, 23, 15, 22]",13,"[4, 3, 2, 4, 1, 3, 1, 2, 1, 2, 3, 4, 2, 4, 3, 3, 1, 3, 1, 3]",4,-1,False,False,
9,18,90,99,"[20, 16, 2, 15, 17, 22, 20, 1, 24, 7, 9, 7, 20, 16, 2, 6, 11, 6, 24, 11]",24,"[3, 3, 3, 1, 1, 3, 4, 1, 1, 2, 4, 4, 2, 4, 1, 2, 3, 2, 4, 2]",4,-1,False,False,
10,3,81,91,"[24, 20, 1, 16, 11, 7, 21, 3, 15, 11, 18, 13, 6, 19, 24, 16, 14, 10, 17, 15]",16,"[3, 3, 2, 1, 3, 3, 1, 4, 3, 4, 1, 1, 4, 2, 2, 1, 3, 2, 1, 1]",1,-1,False,False,
10,5,96,106,"[2, 12, 12, 5, 13, 7, 7, 1, 17, 2, 14, 2, 15, 5, 9, 20, 13, 13, 24, 5]",7,"[4, 2, 4, 4, 2, 2, 4, 1, 4, 2, 4, 4, 4, 2, 4, 4, 1, 1, 4, 4]",2,-1,False,False,
10,10,86,96,"[21, 8, 23, 12, 21, 1, 17, 12, 21, 23, 14, 3, 8, 23, 6, 10, 14, 11, 22, 2]",14,"[3, 1, 3, 2, 3, 4, 3, 2, 4, 2, 4, 3, 3, 3, 1, 4, 3, 3, 2, 4]",4,-1,False,False,
10,11,67,77,"[10, 20, 4, 23, 22, 8, 5, 5, 7, 4, 7, 19, 23, 20, 2, 8, 11, 14, 16, 11]",19,"[3, 4, 2, 4, 3, 3, 4, 3, 4, 2, 1, 1, 2, 2, 4, 2, 4, 3, 3, 4]",1,-1,False,False,
10,14,92,102,"[8, 20, 24, 13, 9, 23, 5, 9, 20, 20, 19, 13, 5, 7, 8, 8, 12, 18, 20, 4]",8,"[3, 1, 3, 4, 2, 4, 1, 2, 1, 1, 1, 1, 1, 1, 2, 4, 3, 4, 3, 1]",2,-1,False,False,
10,19,99,109,"[2, 2, 8, 2, 7, 10, 5, 10, 7, 12, 13, 15, 10, 11, 19, 23, 23, 8, 22, 2]",2,"[1, 2, 1, 2, 3, 3, 3, 1, 4, 2, 2, 2, 1, 4, 3, 3, 1, 3, 3, 1]",1,-1,False,False,
11,2,67,78,"[12, 10, 5, 11, 14, 18, 7, 14, 17, 7, 12, 14, 6, 9, 1, 14, 13, 10, 24, 19]",5,"[1, 4, 4, 4, 2, 2, 2, 4, 1, 2, 4, 2, 1, 2, 1, 2, 1, 1, 4, 3]",4,-1,False,False,
11,4,87,98,"[16, 7, 15, 22, 2, 3, 9, 22, 10, 12, 16, 11, 17, 19, 17, 1, 12, 9, 19, 7]",2,"[2, 2, 4, 1, 2, 4, 4, 3, 2, 3, 1, 4, 1, 4, 1, 4, 2, 1, 2, 1]",2,-1,False,False,
11,9,84,95,"[12, 10, 10, 14, 6, 8, 24, 15, 15, 21, 18, 17, 19, 20, 13, 23, 19, 17, 13, 23]",21,"[1, 3, 3, 1, 2, 2, 4, 4, 3, 1, 4, 3, 1, 2, 1, 2, 2, 4, 1, 2]",1,-1,False,False,
11,12,61,72,"[23, 20, 2, 2, 14, 5, 21, 14, 11, 6, 22, 20, 9, 13, 23, 24, 20, 9, 3, 24]",9,"[2, 1, 4, 3, 4, 3, 4, 4, 2, 4, 4, 1, 1, 1, 4, 1, 4, 1, 4, 2]",1,-1,False,False,
11,13,75,86,"[10, 9, 2, 17, 8, 18, 9, 17, 7, 16, 19, 20, 8, 12, 10, 2, 10, 20, 16, 17]",12,"[1, 3, 3, 3, 4, 1, 3, 2, 4, 2, 2, 3, 3, 3, 4, 4, 1, 1, 2, 4]",3,-1,False,False,
11,15,51,62,"[9, 5, 16, 22, 3, 12, 13, 1, 11, 6, 20, 2, 17, 13, 9, 2, 5, 10, 19, 9]",2,"[2, 3, 1, 4, 4, 1, 1, 3, 2, 3, 2, 1, 4, 4, 2, 2, 2, 1, 2, 1]",2,-1,False,False,
11,16,64,75,"[20, 23, 17, 4, 19, 14, 17, 23, 9, 5, 7, 19, 20, 10, 6, 22, 4, 9, 20, 7]",4,"[3, 4, 2, 3, 4, 1, 1, 4, 2, 1, 1, 3, 4, 4, 1, 4, 2, 4, 4, 4]",2,-1,False,False,
12,0,95,107,"[9, 3, 24, 14, 1, 4, 5, 21, 18, 22, 4, 20, 18, 20, 16, 21, 5, 8, 18, 24]",9,"[2, 4, 2, 1, 4, 3, 1, 3, 3, 1, 4, 1, 3, 4, 4, 3, 1, 2, 3, 2]",2,-1,False,False,
12,1,78,90,"[2, 7, 14, 6, 12, 16, 18, 12, 14, 15, 14, 11, 14, 18, 14, 11, 2, 17, 8, 12]",7,"[4, 1, 2, 4, 4, 4, 2, 4, 1, 4, 3, 2, 3, 1, 2, 2, 1, 4, 1, 3]",1,-1,False,False,
12,11,87,99,"[17, 19, 11, 20, 24, 9, 13, 23, 11, 5, 2, 3, 1, 10, 3, 17, 5, 9, 22, 10]",3,"[2, 2, 1, 2, 3, 1, 4, 1, 1, 2, 2, 2, 1, 2, 2, 4, 2, 3, 2, 4]",2,-1,False,False,
12,16,97,109,"[7, 24, 6, 18, 21, 18, 5, 18, 6, 20, 5, 11, 13, 7, 23, 16, 7, 17, 7, 4]",7,"[1, 2, 3, 4, 1, 4, 3, 3, 1, 3, 3, 3, 4, 2, 3, 2, 2, 3, 1, 4]",2,-1,False,False,
12,18,55,67,"[14, 10, 23, 18, 11, 7, 10, 1, 3, 22, 2, 6, 9, 11, 14, 24, 19, 21, 4, 4]",4,"[1, 3, 3, 2, 3, 4, 2, 3, 4, 1, 4, 4, 4, 3, 3, 4, 4, 3, 4, 3]",4,-1,False,False,
12,19,91,103,"[11, 8, 10, 11, 16, 17, 2, 12, 5, 5, 2, 10, 17, 17, 14, 11, 14, 14, 10, 9]",9,"[4, 1, 1, 4, 3, 1, 2, 2, 3, 2, 1, 4, 2, 3, 4, 2, 2, 4, 2, 3]",3,-1,False,False,
13,3,62,75,"[16, 7, 15, 6, 3, 22, 14, 12, 23, 8, 15, 12, 13, 23, 12, 1, 10, 13, 6, 16]",6,"[3, 1, 3, 2, 3, 4, 4, 2, 4, 4, 4, 4, 4, 2, 2, 4, 1, 1, 1, 2]",2,-1,False,False,
13,7,97,110,"[22, 23, 18, 9, 9, 3, 5, 21, 14, 12, 1, 7, 3, 11, 15, 7, 7, 16, 18, 5]",21,"[3, 1, 2, 4, 4, 3, 3, 1, 3, 2, 3, 1, 1, 1, 4, 4, 2, 4, 4, 2]",1,-1,False,False,
13,9,96,109,"[19, 6, 3, 3, 16, 15, 23, 10, 17, 5, 17, 2, 11, 9, 2, 23, 6, 21, 15, 11]",5,"[2, 1, 2, 1, 3, 4, 2, 4, 2, 3, 2, 1, 3, 1, 2, 1, 1, 3, 2, 3]",3,-1,False,False,
13,10,96,109,"[21, 6, 3, 9, 9, 10, 3, 4, 22, 5, 6, 4, 14, 12, 6, 20, 20, 15, 5, 5]",6,"[3, 2, 2, 4, 4, 4, 1, 3, 4, 1, 2, 3, 2, 1, 4, 2, 2, 4, 4, 4]",2,-1,False,False,
13,13,82,95,"[12, 17, 10, 5, 2, 7, 14, 13, 10, 6, 20, 24, 3, 1, 7, 7, 15, 3, 5, 22]",1,"[3, 4, 3, 1, 4, 2, 1, 2, 3, 4, 1, 4, 3, 4, 1, 4, 1, 3, 1, 1]",4,-1,False,False,
13,18,57,70,"[3, 3, 9, 9, 15, 2, 21, 12, 15, 16, 23, 23, 23, 12, 7, 13, 1, 17, 24, 3]",24,"[4, 2, 2, 2, 1, 2, 4, 3, 3, 1, 3, 4, 2, 1, 4, 1, 4, 3, 4, 1]",4,-1,False,False,
14,0,74,88,"[24, 15, 21, 2, 20, 1, 24, 23, 3, 24, 2, 5, 4, 23, 1, 2, 16, 12, 4, 7]",24,"[1, 4, 3, 3, 3, 1, 3, 4, 2, 4, 1, 3, 4, 1, 4, 2, 2, 2, 4, 2]",1,-1,False,False,
14,4,61,75,"[15, 16, 21, 15, 17, 2, 18, 4, 8, 19, 21, 19, 5, 6, 20, 15, 6, 8, 18, 18]",17,"[4, 2, 1, 2, 3, 1, 1, 3, 1, 1, 4, 1, 3, 3, 4, 2, 2, 4, 3, 2]",3,-1,False,False,
14,5,98,112,"[9, 19, 17, 21, 21, 3, 12, 19, 20, 7, 21, 10, 17, 15, 15, 4, 2, 18, 20, 21]",3,"[3, 1, 4, 2, 3, 3, 1, 4, 1, 3, 1, 1, 4, 1, 4, 2, 1, 2, 2, 4]",3,-1,False,False,
14,7,83,97,"[18, 24, 23, 23, 10, 13, 4, 9, 6, 9, 22, 8, 11, 22, 16, 22, 11, 1, 16, 24]",9,"[3, 3, 3, 1, 2, 2, 3, 4, 1, 1, 3, 3, 4, 2, 3, 1, 3, 2, 2, 4]",4,-1,False,False,
14,14,66,80,"[2, 15, 8, 14, 18, 16, 16, 17, 16, 3, 18, 9, 18, 23, 21, 17, 3, 13, 9, 6]",21,"[1, 3, 3, 1, 1, 3, 4, 3, 1, 2, 2, 3, 4, 3, 1, 1, 4, 4, 3, 2]",1,-1,False,False,
14,16,69,83,"[20, 21, 24, 11, 13, 13, 4, 17, 16, 17, 15, 8, 11, 20, 20, 9, 24, 15, 21, 8]",24,"[1, 2, 3, 4, 4, 1, 4, 4, 2, 2, 4, 3, 1, 3, 2, 1, 1, 2, 4, 4]",1,-1,False,False,
15,2,53,68,"[16, 9, 1, 11, 23, 22, 2, 17, 3, 4, 15, 11, 23, 5, 11, 10, 2, 12, 23, 4]",1,"[4, 3, 1, 2, 2, 2, 4, 1, 1, 1, 1, 2, 1, 4, 3, 3, 3, 1, 3, 4]",1,-1,False,False,
15,9,77,92,"[16, 19, 17, 12, 9, 22, 15, 10, 4, 6, 6, 14, 8, 16, 16, 18, 24, 16, 11, 16]",6,"[3, 2, 2, 1, 1, 4, 3, 1, 4, 4, 2, 3, 4, 4, 1, 2, 2, 2, 4, 4]",4,-1,False,False,
15,11,90,105,"[20, 14, 18, 9, 5, 20, 5, 22, 6, 3, 11, 23, 16, 22, 7, 19, 21, 15, 23, 21]",23,"[1, 3, 4, 2, 1, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 3, 4, 3, 4, 2]",2,-1,False,False,
15,12,67,82,"[7, 11, 22, 6, 7, 16, 20, 13, 11, 14, 2, 8, 11, 7, 24, 23, 16, 4, 14, 3]",11,"[2, 4, 1, 3, 3, 4, 3, 1, 1, 3, 2, 4, 4, 3, 1, 2, 2, 2, 2, 2]",4,-1,False,False,
15,19,80,95,"[13, 9, 11, 19, 16, 7, 14, 22, 15, 20, 9, 2, 10, 10, 2, 17, 10, 13, 5, 11]",11,"[3, 3, 1, 4, 2, 2, 3, 4, 4, 4, 1, 2, 4, 2, 3, 3, 1, 2, 1, 1]",1,-1,False,False,
16,1,98,114,"[10, 3, 1, 8, 8, 14, 11, 5, 24, 17, 7, 23, 3, 22, 24, 6, 22, 16, 7, 18]",3,"[4, 4, 1, 3, 1, 3, 1, 3, 3, 4, 3, 4, 3, 3, 3, 1, 3, 2, 3, 4]",4,-1,False,False,
16,3,88,104,"[7, 23, 18, 22, 2, 3, 17, 1, 22, 10, 2, 19, 7, 15, 14, 5, 19, 12, 24, 19]",22,"[2, 3, 4, 1, 2, 4, 3, 2, 4, 4, 1, 3, 1, 3, 3, 2, 1, 2, 4, 4]",1,-1,False,False,
16,5,74,90,"[5, 5, 8, 4, 11, 18, 11, 5, 19, 10, 23, 15, 19, 10, 1, 14, 19, 12, 4, 23]",18,"[4, 2, 4, 2, 1, 3, 3, 4, 3, 4, 3, 1, 2, 1, 4, 4, 1, 3, 3, 1]",3,-1,False,False,
16,13,59,75,"[12, 14, 5, 11, 9, 15, 7, 16, 2, 10, 11, 2, 5, 8, 22, 6, 11, 16, 3, 13]",8,"[1, 1, 1, 4, 2, 3, 4, 4, 2, 4, 4, 2, 4, 3, 4, 3, 2, 4, 2, 1]",3,-1,False,False,
16,15,75,91,"[8, 10, 21, 18, 23, 6, 6, 10, 8, 19, 12, 12, 14, 22, 1, 24, 14, 20, 2, 11]",24,"[4, 4, 2, 4, 4, 2, 2, 4, 4, 4, 3, 4, 3, 1, 3, 2, 2, 3, 4, 1]",2,-1,False,False,
16,18,65,81,"[20, 7, 14, 13, 17, 3, 16, 10, 15, 1, 10, 8, 3, 22, 13, 8, 1, 6, 10, 6]",10,"[3, 2, 4, 2, 3, 2, 4, 3, 1, 1, 1, 4, 2, 1, 3, 1, 1, 3, 1, 3]",1,-1,False,False,
17,1,85,102,"[16, 17, 24, 4, 19, 24, 4, 12, 19, 6, 23, 22, 20, 1, 23, 8, 21, 5, 22, 20]",17,"[2, 4, 1, 3, 1, 3, 1, 2, 2, 3, 2, 4, 2, 1, 3, 3, 3, 1, 1, 3]",4,-1,False,False,
17,14,92,109,"[19, 12, 2, 17, 11, 21, 3, 20, 14, 18, 6, 1, 20, 13, 2, 1, 21, 11, 21, 17]",2,"[2, 4, 2, 1, 4, 2, 2, 1, 4, 4, 3, 2, 4, 2, 4, 1, 4, 4, 3, 4]",4,-1,False,False,
18,0,76,94,"[19, 20, 3, 5, 12, 6, 17, 6, 20, 20, 18, 4, 18, 6, 7, 24, 5, 8, 15, 14]",19,"[1, 4, 3, 1, 4, 1, 1, 3, 1, 2, 1, 4, 3, 4, 4, 3, 1, 1, 4, 3]",1,-1,False,False,
18,2,57,75,"[6, 8, 4, 17, 19, 23, 17, 24, 13, 23, 23, 1, 1, 19, 24, 3, 8, 2, 18, 22]",4,"[2, 1, 4, 2, 2, 4, 2, 2, 2, 2, 3, 2, 2, 4, 3, 2, 1, 1, 1, 3]",4,-1,False,False,
18,4,99,117,"[7, 11, 5, 6, 12, 24, 5, 22, 17, 4, 6, 17, 23, 4, 21, 24, 15, 22, 7, 15]",12,"[1, 4, 1, 3, 2, 2, 1, 4, 1, 4, 2, 4, 4, 2, 3, 2, 3, 2, 3, 4]",2,-1,False,False,
