time,rcv,life_time,life_time_global,run_time_vec,run_time,cpu_usage_vec,cpu_usage,snd,queued,active,time_activated
3,11,76,79,"[12, 13, 11, 24, 5, 20, 14, 13, 4, 8, 24, 13, 16, 16, 21, 19, 20, 1, 7, 23]",13,"[3, 3, 3, 3, 4, 4, 4, 1, 1, 1, 4, 2, 3, 2, 4, 4, 1, 3, 1, 1]",2,-1,False,False,
4,3,77,81,"[12, 20, 23, 6, 4, 15, 7, 6, 3, 1, 13, 3, 2, 23, 22, 16, 13, 20, 17, 4]",6,"[3, 4, 1, 4, 2, 1, 4, 1, 1, 4, 2, 3, 1, 2, 3, 3, 3, 1, 3, 1]",4,-1,False,False,
4,5,86,90,"[19, 4, 2, 24, 8, 23, 8, 19, 6, 24, 5, 6, 9, 6, 18, 13, 3, 6, 4, 2]",23,"[3, 4, 3, 4, 1, 1, 4, 4, 1, 3, 4, 4, 4, 2, 3, 1, 3, 2, 4, 2]",1,-1,False,False,
4,8,91,95,"[23, 20, 1, 6, 8, 8, 8, 19, 20, 15, 20, 2, 23, 12, 17, 24, 9, 17, 4, 4]",20,"[3, 3, 2, 4, 3, 1, 4, 4, 3, 2, 1, 4, 4, 3, 3, 4, 3, 1, 2, 2]",3,-1,False,False,
4,15,83,87,"[23, 9, 19, 4, 14, 18, 23, 11, 1, 9, 13, 5, 8, 7, 2, 10, 20, 9, 21, 13]",10,"[2, 1, 1, 3, 4, 2, 1, 2, 4, 3, 2, 2, 1, 2, 4, 4, 1, 4, 1, 3]",4,-1,False,False,
4,16,88,92,"[1, 15, 4, 9, 5, 18, 2, 23, 7, 21, 20, 6, 5, 14, 13, 13, 1, 23, 24, 8]",1,"[3, 2, 4, 3, 4, 1, 1, 2, 3, 3, 3, 3, 1, 2, 4, 2, 1, 3, 3, 2]",1,-1,False,False,
4,17,64,68,"[16, 2, 23, 8, 16, 4, 11, 3, 10, 1, 18, 15, 12, 23, 20, 17, 22, 3, 15, 20]",3,"[2, 4, 4, 3, 2, 1, 2, 1, 1, 1, 1, 2, 3, 4, 4, 2, 2, 3, 3, 1]",3,-1,False,False,
4,18,60,64,"[20, 13, 19, 20, 22, 3, 16, 18, 3, 17, 12, 5, 2, 10, 14, 4, 20, 12, 18, 11]",18,"[1, 1, 1, 3, 4, 4, 3, 4, 3, 1, 3, 4, 1, 2, 2, 3, 3, 3, 2, 2]",2,-1,False,False,
5,1,67,72,"[2, 15, 1, 5, 10, 24, 24, 14, 24, 5, 10, 19, 23, 14, 18, 11, 23, 6, 7, 12]",15,"[1, 2, 4, 4, 4, 1, 3, 2, 2, 2, 4, 2, 2, 2, 1, 4, 1, 3, 3, 4]",2,-1,False,False,
5,6,56,61,"[4, 1, 23, 18, 2, 12, 7, 17, 9, 22, 11, 23, 15, 6, 3, 9, 18, 9, 1, 23]",7,"[1, 1, 2, 2, 1, 1, 3, 1, 4, 2, 2, 2, 3, 2, 2, 1, 1, 1, 4, 4]",3,-1,False,False,
5,13,94,99,"[2, 13, 11, 6, 5, 9, 3, 20, 4, 22, 20, 4, 23, 17, 1, 13, 18, 17, 3, 24]",17,"[3, 4, 1, 2, 4, 4, 4, 4, 2, 3, 3, 1, 3, 4, 2, 2, 1, 1, 1, 3]",4,-1,False,False,
5,14,84,89,"[3, 3, 16, 10, 7, 6, 10, 5, 13, 21, 14, 5, 10, 7, 23, 20, 22, 15, 6, 23]",23,"[2, 3, 3, 3, 1, 2, 2, 3, 2, 3, 2, 1, 4, 3, 4, 2, 2, 1, 3, 3]",4,-1,False,False,
5,18,79,84,"[5, 7, 7, 11, 15, 14, 21, 13, 8, 5, 15, 24, 12, 10, 2, 23, 12, 15, 4, 6]",4,"[3, 3, 2, 3, 4, 1, 2, 2, 4, 1, 4, 3, 3, 2, 3, 2, 2, 4, 4, 4]",4,-1,False,False,
6,1,73,79,"[12, 19, 12, 6, 22, 14, 2, 18, 20, 23, 24, 21, 3, 5, 11, 4, 11, 15, 18, 9]",19,"[3, 4, 2, 4, 2, 1, 4, 1, 1, 3, 2, 3, 3, 1, 3, 3, 3, 2, 3, 2]",4,-1,False,False,
6,2,92,98,"[22, 2, 12, 21, 6, 3, 15, 4, 10, 10, 12, 18, 22, 16, 20, 8, 18, 3, 23, 12]",12,"[3, 3, 1, 1, 3, 3, 3, 2, 3, 3, 4, 3, 4, 2, 3, 1, 3, 2, 2, 2]",1,-1,False,False,
6,3,75,81,"[21, 21, 15, 5, 9, 3, 17, 20, 16, 8, 5, 1, 12, 23, 4, 4, 1, 21, 1, 14]",5,"[1, 1, 4, 2, 2, 1, 4, 1, 3, 1, 2, 4, 1, 2, 3, 4, 2, 2, 2, 4]",2,-1,False,False,
6,5,86,92,"[13, 18, 3, 24, 13, 12, 4, 6, 8, 4, 1, 11, 20, 24, 12, 20, 19, 21, 12, 12]",12,"[2, 3, 1, 2, 4, 1, 3, 3, 4, 4, 3, 3, 2, 4, 4, 4, 1, 4, 4, 1]",1,-1,False,False,
6,7,80,86,"[8, 18, 24, 10, 10, 3, 17, 24, 19, 15, 4, 20, 18, 3, 12, 23, 7, 14, 4, 22]",24,"[4, 3, 4, 2, 2, 4, 1, 2, 3, 4, 2, 3, 3, 1, 3, 4, 1, 3, 1, 3]",2,-1,False,False,
6,10,61,67,"[13, 3, 7, 14, 7, 21, 5, 1, 7, 18, 6, 23, 16, 14, 13, 4, 6, 17, 22, 10]",6,"[4, 4, 3, 3, 1, 2, 1, 1, 4, 2, 2, 4, 2, 4, 2, 3, 3, 2, 4, 3]",2,-1,False,False,
6,11,79,85,"[19, 8, 4, 19, 7, 10, 4, 19, 6, 5, 1, 4, 2, 21, 20, 3, 23, 11, 7, 4]",4,"[3, 1, 4, 4, 3, 1, 2, 2, 3, 1, 1, 4, 1, 1, 4, 4, 4, 4, 2, 3]",4,-1,False,False,
6,15,86,92,"[6, 24, 20, 21, 12, 15, 2, 8, 12, 8, 6, 10, 17, 21, 6, 20, 22, 6, 10, 8]",20,"[2, 2, 2, 1, 1, 3, 2, 3, 2, 1, 3, 2, 2, 1, 3, 1, 4, 3, 4, 3]",1,-1,False,False,
6,16,66,72,"[23, 17, 11, 24, 22, 24, 18, 8, 24, 14, 17, 11, 18, 21, 19, 11, 9, 11, 11, 16]",9,"[1, 2, 4, 4, 4, 3, 2, 1, 4, 3, 1, 4, 4, 4, 4, 1, 4, 3, 1, 3]",4,-1,False,False,
6,17,80,86,"[22, 22, 1, 9, 14, 10, 22, 24, 10, 21, 12, 16, 10, 1, 22, 12, 17, 21, 24, 19]",21,"[4, 4, 2, 2, 3, 4, 1, 1, 1, 3, 4, 3, 2, 2, 3, 1, 3, 1, 1, 2]",1,-1,False,False,
7,0,86,93,"[9, 16, 11, 11, 7, 6, 24, 23, 16, 14, 9, 1, 21, 22, 13, 6, 1, 17, 19, 7]",9,"[3, 4, 2, 1, 3, 3, 3, 1, 4, 1, 1, 3, 2, 3, 3, 4, 4, 4, 1, 3]",3,-1,False,False,
7,2,86,93,"[15, 8, 10, 17, 13, 20, 8, 16, 22, 12, 1, 8, 19, 7, 22, 11, 6, 21, 24, 3]",10,"[4, 4, 3, 4, 1, 2, 1, 1, 2, 2, 4, 4, 3, 2, 3, 2, 2, 4, 4, 1]",3,-1,False,False,
7,3,86,93,"[10, 6, 12, 13, 20, 2, 10, 6, 8, 5, 15, 4, 20, 9, 5, 12, 23, 8, 2, 16]",13,"[4, 2, 2, 1, 2, 1, 1, 3, 4, 1, 2, 3, 3, 3, 1, 1, 4, 2, 1, 1]",1,-1,False,False,
7,8,85,92,"[24, 2, 5, 10, 11, 24, 18, 14, 24, 13, 3, 19, 3, 23, 1, 21, 2, 20, 22, 7]",24,"[4, 1, 2, 2, 4, 1, 1, 3, 2, 2, 1, 3, 4, 2, 4, 4, 4, 4, 2, 1]",2,-1,False,False,
7,10,66,73,"[16, 8, 19, 10, 24, 17, 15, 1, 23, 6, 4, 22, 2, 3, 13, 21, 5, 1, 9, 20]",4,"[3, 2, 2, 3, 3, 2, 2, 1, 2, 1, 3, 1, 1, 2, 1, 4, 3, 4, 1, 2]",3,-1,False,False,
7,16,72,79,"[4, 4, 18, 10, 2, 18, 9, 1, 5, 12, 20, 3, 5, 22, 12, 10, 20, 12, 23, 19]",20,"[3, 2, 2, 3, 3, 3, 4, 3, 4, 3, 3, 3, 1, 1, 3, 1, 3, 1, 3, 2]",3,-1,False,False,
7,18,72,79,"[24, 4, 15, 20, 5, 13, 18, 2, 20, 6, 19, 10, 12, 15, 4, 4, 19, 9, 6, 13]",6,"[4, 3, 4, 3, 4, 1, 1, 4, 2, 1, 1, 4, 4, 3, 1, 2, 1, 4, 4, 4]",4,-1,False,False,
8,5,53,61,"[1, 9, 18, 11, 24, 11, 16, 13, 20, 10, 24, 4, 20, 16, 1, 21, 17, 8, 23, 14]",11,"[2, 4, 4, 1, 3, 4, 2, 3, 2, 3, 3, 2, 2, 1, 2, 2, 2, 3, 3, 3]",4,-1,False,False,
8,6,64,72,"[4, 10, 5, 9, 4, 7, 17, 4, 14, 11, 4, 15, 8, 7, 5, 24, 18, 16, 21, 16]",17,"[4, 3, 4, 3, 4, 2, 4, 3, 4, 1, 4, 2, 3, 2, 1, 2, 3, 3, 3, 2]",4,-1,False,False,
8,9,74,82,"[9, 16, 3, 21, 12, 3, 13, 14, 4, 15, 1, 7, 2, 18, 5, 19, 14, 20, 1, 3]",15,"[3, 3, 4, 1, 4, 4, 3, 1, 1, 2, 4, 4, 2, 4, 3, 3, 3, 4, 1, 1]",2,-1,False,False,
8,10,52,60,"[2, 10, 5, 19, 8, 3, 14, 12, 14, 9, 10, 8, 16, 8, 15, 23, 17, 20, 16, 19]",10,"[3, 1, 2, 4, 2, 4, 3, 4, 4, 1, 3, 2, 3, 2, 2, 2, 1, 4, 1, 2]",3,-1,False,False,
8,11,85,93,"[8, 8, 11, 23, 16, 11, 7, 7, 17, 13, 8, 12, 6, 18, 6, 22, 22, 14, 13, 14]",12,"[3, 1, 3, 4, 3, 1, 1, 3, 2, 2, 4, 1, 4, 2, 3, 3, 1, 1, 1, 4]",1,-1,False,False,
8,13,87,95,"[1, 18, 5, 10, 15, 16, 3, 4, 20, 20, 11, 12, 18, 15, 15, 17, 3, 20, 12, 21]",15,"[2, 4, 2, 4, 1, 2, 1, 1, 2, 2, 4, 3, 3, 4, 1, 4, 1, 3, 4, 3]",4,-1,False,False,
8,14,94,102,"[2, 16, 12, 10, 16, 14, 6, 21, 15, 18, 13, 3, 13, 1, 23, 22, 17, 1, 16, 16]",23,"[1, 2, 4, 4, 1, 3, 2, 3, 2, 3, 2, 4, 3, 1, 3, 3, 1, 2, 1, 2]",3,-1,False,False,
8,15,77,85,"[14, 23, 21, 6, 15, 8, 2, 8, 12, 13, 24, 10, 5, 20, 1, 12, 8, 23, 23, 20]",12,"[2, 3, 3, 3, 2, 2, 3, 1, 3, 2, 1, 3, 3, 4, 2, 4, 2, 1, 2, 4]",4,-1,False,False,
9,0,52,61,"[7, 18, 12, 4, 5, 16, 19, 22, 17, 4, 4, 13, 2, 23, 14, 5, 22, 9, 24, 21]",7,"[1, 4, 4, 4, 1, 1, 2, 3, 4, 2, 2, 3, 3, 4, 4, 4, 4, 2, 1, 2]",1,-1,False,False,
9,1,67,76,"[17, 1, 15, 10, 3, 24, 15, 6, 14, 23, 15, 4, 3, 7, 20, 5, 11, 15, 22, 21]",1,"[3, 2, 2, 1, 1, 4, 3, 2, 1, 2, 4, 3, 2, 4, 4, 2, 2, 4, 3, 3]",2,-1,False,False,
9,2,62,71,"[9, 23, 24, 5, 2, 13, 19, 23, 15, 7, 7, 10, 5, 16, 19, 8, 13, 12, 18, 23]",24,"[3, 4, 2, 2, 4, 1, 4, 1, 1, 2, 4, 3, 1, 1, 4, 1, 2, 4, 3, 1]",2,-1,False,False,
9,11,76,85,"[2, 23, 12, 24, 10, 10, 24, 4, 15, 19, 19, 3, 5, 2, 21, 9, 1, 1, 8, 14]",3,"[1, 1, 4, 2, 3, 3, 2, 3, 1, 3, 3, 3, 4, 2, 3, 3, 4, 3, 4, 1]",3,-1,False,False,
9,16,95,104,"[4, 13, 24, 5, 16, 13, 2, 17, 6, 22, 20, 15, 9, 4, 22, 21, 11, 20, 4, 5]",11,"[1, 4, 1, 4, 1, 1, 1, 4, 2, 1, 2, 3, 2, 2, 2, 2, 2, 1, 4, 2]",2,-1,False,False,
10,3,89,99,"[2, 21, 12, 17, 6, 24, 16, 23, 24, 14, 2, 13, 5, 16, 5, 2, 15, 8, 21, 17]",17,"[4, 4, 1, 3, 3, 4, 4, 4, 3, 1, 3, 3, 3, 1, 2, 3, 3, 4, 4, 1]",3,-1,False,False,
10,6,61,71,"[14, 13, 24, 16, 7, 5, 23, 24, 23, 13, 15, 4, 15, 2, 5, 22, 7, 18, 19, 11]",23,"[3, 2, 3, 3, 1, 2, 2, 4, 1, 1, 4, 2, 3, 4, 1, 1, 1, 2, 4, 2]",2,-1,False,False,
10,7,66,76,"[17, 22, 21, 12, 5, 20, 21, 3, 10, 7, 19, 4, 4, 2, 11, 22, 15, 8, 2, 19]",3,"[2, 4, 1, 3, 2, 2, 1, 3, 4, 2, 2, 1, 4, 4, 2, 3, 2, 4, 3, 3]",3,-1,False,False,
10,8,56,66,"[16, 22, 6, 21, 6, 16, 2, 9, 3, 3, 15, 1, 21, 8, 17, 24, 22, 11, 19, 12]",3,"[3, 4, 1, 3, 4, 2, 1, 1, 2, 4, 4, 2, 1, 4, 4, 2, 3, 1, 4, 4]",2,-1,False,False,
10,13,92,102,"[21, 18, 10, 1, 2, 8, 24, 10, 13, 8, 18, 6, 18, 8, 20, 7, 21, 23, 10, 1]",8,"[1, 4, 1, 1, 1, 1, 4, 4, 1, 3, 2, 1, 2, 4, 2, 1, 2, 3, 3, 4]",4,-1,False,False,
10,14,99,109,"[12, 6, 21, 13, 3, 21, 19, 7, 5, 17, 20, 18, 16, 1, 4, 10, 5, 21, 16, 22]",4,"[1, 3, 2, 3, 4, 2, 1, 4, 4, 4, 1, 4, 3, 4, 3, 2, 3, 3, 2, 2]",3,-1,False,False,
10,18,79,89,"[12, 3, 19, 11, 6, 3, 23, 12, 17, 10, 11, 1, 23, 4, 13, 17, 20, 24, 19, 7]",19,"[3, 3, 4, 4, 3, 4, 3, 1, 3, 4, 1, 1, 4, 4, 1, 3, 2, 2, 4, 2]",4,-1,False,False,
11,0,77,88,"[18, 21, 18, 5, 16, 9, 1, 7, 19, 15, 10, 20, 3, 11, 6, 2, 19, 11, 13, 20]",18,"[3, 3, 2, 4, 4, 1, 2, 1, 4, 1, 4, 1, 4, 1, 3, 4, 1, 1, 4, 1]",3,-1,False,False,
11,1,76,87,"[13, 14, 5, 21, 11, 8, 13, 4, 19, 15, 23, 17, 18, 4, 21, 1, 22, 15, 22, 4]",14,"[1, 1, 4, 3, 4, 2, 1, 2, 2, 2, 1, 4, 3, 2, 3, 3, 3, 2, 4, 1]",1,-1,False,False,
11,2,73,84,"[5, 4, 6, 10, 20, 21, 23, 12, 10, 22, 9, 4, 9, 23, 18, 20, 17, 4, 24, 6]",6,"[4, 4, 3, 4, 3, 3, 3, 4, 2, 1, 2, 2, 1, 3, 2, 1, 3, 4, 1, 2]",3,-1,False,False,
11,3,63,74,"[16, 15, 12, 6, 17, 14, 14, 10, 11, 1, 5, 5, 16, 22, 23, 19, 21, 3, 14, 18]",6,"[4, 2, 1, 3, 1, 1, 1, 2, 1, 1, 3, 1, 1, 1, 1, 2, 2, 2, 2, 4]",3,-1,False,False,
11,9,57,68,"[19, 7, 11, 3, 7, 13, 3, 23, 24, 8, 9, 20, 23, 8, 20, 4, 19, 22, 19, 9]",8,"[1, 1, 3, 3, 2, 3, 3, 3, 2, 4, 4, 2, 2, 2, 2, 1, 2, 4, 2, 4]",4,-1,False,False,
11,16,83,94,"[2, 4, 17, 24, 17, 21, 16, 2, 15, 9, 11, 18, 5, 12, 13, 15, 9, 13, 7, 16]",9,"[3, 3, 3, 4, 1, 4, 1, 1, 4, 3, 2, 4, 2, 2, 1, 2, 1, 1, 2, 1]",1,-1,False,False,
12,5,68,80,"[20, 5, 19, 1, 10, 12, 3, 9, 22, 20, 14, 19, 16, 9, 12, 20, 11, 15, 12, 10]",12,"[3, 4, 3, 2, 4, 1, 4, 2, 3, 4, 2, 1, 2, 1, 1, 4, 4, 3, 2, 1]",1,-1,False,False,
12,10,60,72,"[18, 24, 17, 18, 13, 22, 18, 20, 6, 16, 9, 4, 16, 24, 8, 11, 23, 18, 15, 4]",9,"[1, 4, 3, 4, 2, 1, 4, 1, 4, 4, 2, 2, 2, 4, 2, 1, 3, 2, 3, 3]",2,-1,False,False,
12,16,56,68,"[24, 14, 23, 5, 1, 16, 21, 12, 21, 7, 17, 19, 6, 1, 5, 16, 13, 7, 7, 21]",13,"[2, 3, 2, 3, 2, 4, 4, 4, 2, 4, 1, 1, 2, 4, 3, 3, 4, 4, 2, 2]",4,-1,False,False,
13,0,94,107,"[24, 9, 3, 7, 14, 7, 19, 12, 21, 23, 16, 5, 17, 1, 12, 2, 3, 11, 24, 12]",24,"[4, 3, 3, 4, 4, 3, 3, 2, 3, 1, 2, 1, 4, 1, 3, 1, 1, 4, 3, 4]",4,-1,False,False,
13,2,53,66,"[11, 3, 5, 15, 15, 4, 8, 13, 6, 16, 11, 6, 15, 17, 21, 5, 5, 15, 3, 22]",5,"[2, 4, 2, 2, 3, 1, 2, 3, 2, 4, 3, 3, 2, 2, 3, 3, 3, 2, 1, 2]",2,-1,False,False,
13,3,55,68,"[11, 7, 4, 2, 23, 13, 3, 14, 20, 8, 12, 5, 8, 23, 2, 3, 21, 10, 22, 15]",2,"[3, 1, 2, 2, 3, 3, 4, 4, 3, 2, 1, 1, 3, 2, 4, 2, 1, 3, 3, 4]",2,-1,False,False,
13,8,77,90,"[20, 22, 20, 2, 5, 20, 14, 17, 13, 4, 18, 7, 19, 16, 9, 5, 24, 23, 22, 19]",13,"[2, 3, 3, 2, 4, 4, 3, 2, 2, 3, 1, 4, 1, 4, 2, 3, 1, 4, 4, 1]",2,-1,False,False,
13,14,68,81,"[20, 22, 16, 23, 21, 21, 11, 24, 9, 14, 7, 20, 14, 23, 18, 18, 20, 3, 4, 24]",18,"[4, 3, 3, 1, 4, 4, 3, 2, 3, 3, 1, 4, 4, 1, 1, 2, 3, 2, 2, 2]",1,-1,False,False,
13,15,92,105,"[12, 19, 22, 11, 2, 3, 5, 13, 9, 17, 18, 11, 14, 18, 11, 8, 13, 10, 2, 9]",8,"[3, 3, 4, 3, 2, 4, 3, 2, 1, 3, 1, 4, 4, 4, 2, 1, 2, 4, 1, 1]",1,-1,False,False,
13,18,58,71,"[16, 3, 5, 6, 2, 16, 22, 6, 20, 17, 4, 6, 12, 13, 16, 10, 11, 24, 22, 21]",22,"[3, 3, 4, 4, 1, 4, 4, 2, 1, 4, 1, 1, 1, 1, 2, 3, 1, 1, 1, 2]",1,-1,False,False,
14,1,50,64,"[9, 24, 16, 15, 12, 22, 15, 5, 24, 5, 2, 9, 16, 11, 6, 15, 6, 12, 15, 14]",24,"[2, 3, 1, 2, 3, 2, 2, 2, 3, 4, 4, 2, 2, 1, 4, 3, 4, 3, 4, 2]",3,-1,False,False,
14,7,73,87,"[10, 5, 18, 23, 5, 3, 4, 15, 21, 16, 4, 16, 1, 10, 13, 22, 14, 2, 5, 18]",15,"[3, 1, 1, 1, 4, 3, 4, 4, 2, 1, 4, 3, 2, 2, 2, 1, 2, 1, 2, 3]",4,-1,False,False,
14,8,98,112,"[22, 12, 5, 16, 7, 13, 3, 23, 13, 13, 6, 12, 10, 15, 6, 22, 14, 22, 8, 16]",13,"[4, 1, 3, 4, 4, 3, 1, 4, 3, 4, 3, 2, 3, 4, 4, 2, 1, 4, 2, 2]",3,-1,False,False,
14,11,94,108,"[16, 9, 9, 15, 16, 13, 21, 13, 22, 5, 23, 15, 12, 6, 21, 3, 24, 2, 5, 20]",15,"[2, 1, 2, 3, 4, 4, 1, 1, 4, 2, 1, 2, 1, 2, 1, 1, 3, 4, 1, 4]",2,-1,False,False,
14,13,57,71,"[7, 6, 7, 12, 17, 6, 9, 2, 21, 23, 1, 23, 7, 8, 14, 1, 6, 16, 18, 17]",8,"[2, 3, 1, 3, 4, 2, 4, 4, 1, 3, 4, 2, 3, 2, 1, 4, 3, 4, 1, 3]",2,-1,False,False,
14,15,96,110,"[7, 18, 16, 9, 4, 1, 23, 3, 9, 17, 20, 20, 24, 20, 21, 21, 6, 22, 17, 19]",21,"[4, 4, 2, 4, 3, 4, 3, 3, 2, 1, 2, 3, 4, 1, 3, 2, 4, 3, 3, 3]",2,-1,False,False,
14,16,65,79,"[1, 6, 14, 17, 5, 21, 16, 20, 16, 14, 4, 15, 16, 23, 6, 18, 15, 2, 19, 3]",15,"[3, 2, 3, 4, 2, 1, 2, 1, 1, 4, 3, 4, 2, 3, 4, 4, 2, 1, 1, 1]",2,-1,False,False,
14,17,62,76,"[18, 15, 3, 7, 1, 18, 12, 14, 23, 21, 21, 1, 2, 5, 15, 19, 4, 8, 9, 20]",8,"[2, 4, 3, 1, 3, 4, 3, 1, 4, 1, 1, 4, 1, 2, 1, 3, 4, 4, 4, 4]",4,-1,False,False,
15,0,90,105,"[2, 12, 12, 18, 5, 12, 12, 20, 8, 8, 17, 6, 6, 15, 16, 21, 10, 18, 2, 23]",2,"[1, 3, 1, 4, 4, 3, 3, 2, 1, 2, 3, 2, 4, 2, 1, 1, 4, 3, 2, 2]",1,-1,False,False,
15,3,95,110,"[16, 18, 13, 4, 9, 1, 22, 12, 5, 1, 7, 19, 9, 10, 16, 9, 22, 12, 12, 14]",4,"[3, 3, 2, 4, 2, 4, 3, 3, 3, 3, 3, 1, 2, 2, 4, 2, 1, 4, 3, 1]",4,-1,False,False,
15,6,68,83,"[13, 8, 22, 18, 17, 2, 10, 14, 12, 19, 13, 17, 17, 13, 5, 9, 17, 4, 1, 24]",10,"[4, 3, 3, 4, 3, 1, 1, 3, 1, 1, 2, 3, 3, 4, 1, 4, 3, 3, 3, 4]",1,-1,False,False,
15,10,68,83,"[8, 11, 22, 18, 20, 20, 12, 23, 19, 4, 7, 10, 1, 20, 17, 8, 23, 23, 3, 17]",7,"[1, 2, 4, 3, 4, 4, 4, 3, 4, 4, 1, 1, 2, 4, 3, 2, 3, 1, 2, 1]",1,-1,False,False,
16,6,79,95,"[2, 20, 11, 7, 16, 1, 20, 10, 24, 10, 20, 13, 10, 14, 21, 9, 6, 1, 15, 13]",20,"[2, 2, 4, 2, 1, 2, 2, 2, 3, 1, 1, 3, 3, 3, 1, 4, 1, 4, 2, 1]",2,-1,False,False,
16,7,59,75,"[9, 2, 12, 15, 16, 14, 11, 17, 8, 20, 14, 9, 3, 5, 1, 11, 20, 9, 22, 8]",17,"[1, 1, 1, 1, 3, 1, 3, 3, 3, 4, 1, 1, 4, 4, 4, 1, 3, 4, 2, 2]",3,-1,False,False,
16,8,85,101,"[18, 17, 2, 20, 8, 14, 21, 2, 17, 17, 7, 24, 6, 11, 6, 24, 8, 10, 17, 13]",17,"[4, 3, 4, 4, 1, 4, 4, 2, 2, 4, 3, 2, 2, 1, 2, 4, 1, 2, 3, 3]",2,-1,False,False,
16,9,76,92,"[23, 18, 6, 13, 23, 18, 20, 13, 9, 10, 15, 19, 7, 12, 10, 6, 10, 1, 3, 19]",10,"[2, 4, 1, 2, 2, 2, 2, 4, 3, 3, 1, 3, 4, 4, 4, 4, 3, 2, 4, 4]",3,-1,False,False,
16,18,61,77,"[12, 16, 15, 11, 19, 18, 11, 23, 3, 24, 6, 11, 21, 19, 7, 5, 19, 22, 22, 19]",22,"[2, 3, 2, 3, 2, 3, 4, 3, 2, 3, 3, 2, 4, 4, 3, 3, 1, 3, 3, 4]",3,-1,False,False,
17,1,90,107,"[21, 8, 12, 23, 16, 7, 23, 17, 3, 23, 8, 16, 7, 22, 10, 23, 14, 23, 5, 15]",8,"[4, 1, 1, 3, 2, 3, 1, 3, 1, 4, 3, 3, 4, 3, 4, 1, 3, 2, 1, 2]",1,-1,False,False,
17,2,77,94,"[15, 19, 18, 11, 8, 9, 4, 6, 2, 15, 21, 9, 16, 19, 9, 13, 2, 16, 21, 10]",18,"[1, 4, 4, 3, 3, 3, 2, 1, 1, 4, 1, 4, 2, 2, 2, 3, 4, 4, 2, 3]",4,-1,False,False,
17,3,91,108,"[10, 12, 8, 10, 4, 21, 21, 8, 11, 10, 3, 10, 6, 13, 17, 7, 21, 14, 22, 18]",10,"[1, 4, 1, 3, 4, 2, 4, 3, 1, 4, 1, 3, 1, 4, 1, 4, 1, 2, 3, 2]",3,-1,False,False,
